strategy_name,total_trades,cumulative_return,annual_return,max_drawdown,sharpe_ratio,win_rate,buy_hold_return,stopped_out_count,freq,year
"SuperTrend_SF14Re(50,20,n=3,ts=80)",5,-0.16842189499590143,-0.8212224232819632,0.17135913111054077,-5.626454551359018,48.570209133589415,-0.006947890818869595,6,,50
"SuperTrend_SF14Re(50,20,n=3,ts=80)",2,0.011088127800421121,0.3619288339766302,0.14917540387738645,0.7857619977135103,49.234863606121095,-0.009405940594064854,2,,50
"SuperTrend_SF14Re(50,20,n=3,ts=80)",4,0.06515283007467376,0.8069866256487448,0.143906957458965,1.4679212867993068,51.61555312157722,-0.17936665017319287,5,,50
"SuperTrend_SF14Re(50,20,n=3,ts=80)",2,-0.027737029645521494,-0.5467331892059868,0.1967425523133588,-0.6533963557849519,52.076411960132894,-0.17855373947498376,3,,50
"SuperTrend_SF14Re(50,20,n=3,ts=80)",2,0.016754331117053267,0.16752604660307702,0.07993239284198264,0.6544693086067703,50.80668817835142,-0.05030303030302308,3,,50
"SuperTrend_SF14Re(50,20,n=3,ts=80)",1,-0.03085893515274496,-0.5839088362221165,0.08300511483933948,-2.3503594995902524,52.319109461966605,-0.05431502715751435,2,,50
