cumulative_return,max_drawdown,sharpe_ratio,win_rate,total_trades,year,freq
0.017664631114453266,0.012514412871596844,0.752740706104482,60.0,29,2023,60min
0.016607405613886073,0.01294411131712705,0.6837768662938437,72.22222222222221,17,2024,60min
0.03139667982265948,0.0047508492008060815,1.4242868723619073,68.96551724137932,31,2025,60min
0.07469412805443798,0.005426951444609121,2.678764434792446,68.67469879518072,88,2023,15min
0.014654984285540795,0.01149568165634725,0.6181942994041469,61.76470588235294,77,2024,15min
0.02877994513312765,0.0060023886002478245,1.7082576604242086,55.26315789473685,78,2025,15min
0.05426792487882026,0.011131315696845352,2.140083883949495,56.68202764976959,234,2023,5min
0.09002091342936414,0.01109108344801019,3.3483407362643103,63.128491620111724,206,2024,5min
0.032108552745462315,0.012439926870587514,1.7130344108876119,58.98876404494382,207,2025,5min
