cumulative_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_loss_ratio,total_trades,total_ob_created,total_ob_mitigated,ob_reliability,hp_ob_count,year
0.03584544396642486,0.05030376416391187,0.45776629836139043,54.6875,0.002765418353857837,0.0029155343512377806,0.9485116691160876,6,129,62,48.06201550387597,5,2023
-0.0004595041647934561,0.05697174349506562,0.006849232081090943,44.31818181818182,0.0033188915250045247,0.002632961303476879,1.2605166360105107,8,130,61,46.92307692307692,6,2024
-0.007554635749419614,0.027707006369426666,-0.2865363844439008,50.98039215686274,0.0016942313691322751,0.002059082224456081,0.8228089917972151,2,79,56,70.88607594936708,2,2025
