trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,quality_score
196b64a1-246e-4064-a8f6-e8ba1ab41ad7,long,2023-01-06 09:15:00,2023-01-06 10:00:00,4049.0,4055.5,1,4.049,4.0555,4049.0,56.8955,0.014051741170659422,tp1,
c73dd71f-9088-454f-8abc-6ceaa853bddc,long,2023-01-10 13:45:00,2023-01-10 14:00:00,4109.0,4111.5,1,4.109,4.1115,4109.0,16.7795,0.00408359698223412,tp1,77.10969524276409
268a338a-7e1f-4f06-80d8-a6dfaa838e34,short,2023-01-16 11:15:00,2023-01-16 11:30:00,4094.0,4095.0,1,4.094,4.095000000000001,4094.0,-18.189,-0.004442843185148999,tp1,53.08125342260381
ac92a636-e889-4c29-8337-9a6035a4e75b,short,2023-01-16 21:15:00,2023-01-16 22:00:00,4076.0,4072.0,1,4.0760000000000005,4.072,4076.0,31.852,0.007814524043179588,tp1,57.61746584370857
d1df3d55-97d7-4e1b-abf2-4bab02721e42,long,2023-02-03 22:15:00,2023-02-03 22:30:00,4064.0,4069.0,1,4.064,4.069,4064.0,41.867000000000004,0.010301919291338583,tp1,60.92299960352359
142c38a8-5e93-4774-8cc2-0bdada0b1511,short,2023-02-10 11:00:00,2023-02-10 11:30:00,4032.0,4024.5,1,4.032,4.024500000000001,4032.0,66.9435,0.016603050595238096,tp1,53.943054438557844
089aa0e1-5dcd-4ee5-98b4-152aacef2a95,short,2023-02-17 21:30:00,2023-02-20 10:00:00,4151.0,4179.428571428572,1,4.151,4.179428571428572,4151.0,-292.61614285714415,-0.07049292769384345,stop_loss,65.81449429583095
58888b9b-c6a8-4689-b171-b9dd87a2c54c,long,2023-02-20 10:45:00,2023-02-20 11:15:00,4176.0,4180.0,1,4.176,4.180000000000001,4176.0,31.644,0.007577586206896551,tp1,54.590149851613916
562b2d9f-04fe-4a08-9112-d042650b0d5e,long,2023-02-20 14:15:00,2023-02-20 21:00:00,4186.0,4191.5,1,4.186,4.1915000000000004,4186.0,46.6225,0.011137720974677497,tp1,53.269151488166806
bbe47731-27dc-4c50-9972-fcbcfa218484,short,2023-02-24 21:15:00,2023-02-24 21:30:00,4211.0,4211.0,1,4.211,4.211,4211.0,-8.422,-0.002,tp1,64.4880958186863
e9e378b9-b023-4a51-bf92-41f061ab9429,short,2023-02-28 10:00:00,2023-02-28 11:00:00,4164.0,4160.5,1,4.164000000000001,4.1605,4164.0,26.6755,0.006406219980787704,tp1,50.1633754330075
b8bac4c1-adfa-4b97-896e-6b400b0d2485,long,2023-03-13 09:45:00,2023-03-13 10:00:00,4365.0,4367.0,1,4.365,4.367,4365.0,11.268,0.0025814432989690723,tp1,50.827141174360904
e4814380-d948-4284-98f0-50d96786207f,short,2023-03-15 14:00:00,2023-03-15 14:15:00,4343.0,4338.5,1,4.343,4.3385,4343.0,36.3185,0.008362537416532352,tp1,67.1154444675487
13da3aea-e499-4284-9ce9-06f59394cab6,short,2023-03-21 10:45:00,2023-03-21 11:00:00,4176.0,4173.5,1,4.176,4.1735,4176.0,16.6505,0.003987188697318008,tp1,52.529361214024576
98439382-25f7-41f3-9e60-9d0c692bcc08,short,2023-03-22 10:45:00,2023-03-22 11:00:00,4138.0,4138.0,1,4.138,4.138,4138.0,-8.276,-0.002,tp1,50.920457988204596
c763bce7-ccd8-477e-8bcd-3b84a6d3ad53,long,2023-03-28 09:30:00,2023-03-28 09:45:00,4118.0,4117.5,1,4.118,4.117500000000001,4118.0,-13.235500000000002,-0.0032140602234094224,tp1,56.46615834889414
3bfdb2f2-ab44-4b54-a1d5-3496c8c28d8b,short,2023-04-11 09:15:00,2023-04-11 09:30:00,3882.0,3878.5,1,3.882,3.8785000000000003,3882.0,27.2395,0.007016872746007213,tp1,53.635190648429266
d2c99962-d0ff-42c0-9539-b47506f8a8be,short,2023-04-12 13:45:00,2023-04-12 14:00:00,3907.0,3907.5,1,3.907,3.9075,3907.0,-12.8145,-0.00327988226260558,tp1,54.669608935675235
814d7121-40fd-4bff-bb70-21362988c815,short,2023-04-12 14:15:00,2023-04-12 14:30:00,3910.0,3903.0,1,3.91,3.903,3910.0,62.187,0.01590460358056266,tp1,52.18565777769922
223999ad-a25f-4ae5-96e0-0458a81e33dd,long,2023-05-08 09:45:00,2023-05-08 10:30:00,3669.0,3683.5,1,3.669,3.6835,3669.0,137.6475,0.03751635322976288,tp1,66.56929931932177
84099a4e-6668-4c02-8ddb-8cc6b15852f3,short,2023-05-23 21:15:00,2023-05-23 21:30:00,3542.0,3532.5,1,3.5420000000000003,3.5325,3542.0,87.9255,0.024823687182382835,tp1,64.72057362589827
d1e197f1-0208-46f2-9922-2a4344accae9,short,2023-05-25 14:00:00,2023-05-25 21:00:00,3416.0,3412.0,1,3.4160000000000004,3.4120000000000004,3416.0,33.172,0.009710772833723652,tp1,50.247218426645404
0c1fa9fa-fb41-487b-9e05-c0dc2e350b9a,short,2023-05-30 21:00:00,2023-05-30 21:15:00,3454.0,3447.0,1,3.454,3.447,3454.0,63.099000000000004,0.01826838448176028,tp1,54.16953769404331
