trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,quality_score
dbbe6ecd-eef2-44ab-9c77-0c9fb6eea4ce,short,2025-01-03 11:00:00,2025-01-03 11:20:00,3270.0,3268.5,1,3.27,3.2685,3270.0,8.461500000000001,0.002587614678899083,tp1,
d1b881f5-3723-4870-9d82-5c2b9bb6f507,short,2025-01-06 11:20:00,2025-01-06 11:25:00,3265.0,3265.0,1,3.265,3.265,3265.0,-6.53,-0.002,tp1,68.78206702639613
3ddfad99-29a0-4bc2-a511-e8f66800c76d,short,2025-01-07 09:05:00,2025-01-07 10:10:00,3244.0,3243.0,1,3.244,3.2430000000000003,3244.0,3.513,0.0010829223181257706,tp1,58.46777629836052
62cbf6e8-f959-4063-ab1b-ae4f499a2433,short,2025-01-08 21:40:00,2025-01-08 21:50:00,3201.0,3200.5,1,3.201,3.2005000000000003,3201.0,-1.4015000000000004,-0.0004378319275226493,tp1,77.1979145818108
6833b35a-ad1b-4419-aeeb-acebaef1d62f,long,2025-01-09 14:25:00,2025-01-09 14:30:00,3207.0,3207.0,1,3.2070000000000003,3.2070000000000003,3207.0,-6.414000000000001,-0.002,tp1,55.64956577233549
594a0602-6715-4e2e-9a4d-3f13083b8640,long,2025-01-09 14:35:00,2025-01-09 14:40:00,3215.0,3215.0,1,3.2150000000000003,3.2150000000000003,3215.0,-6.430000000000001,-0.002,tp1,59.306197540203755
d335b7bc-cc7a-465d-9517-88caf4bfe420,long,2025-01-15 21:20:00,2025-01-15 21:30:00,3298.0,3299.0,1,3.298,3.2990000000000004,3298.0,3.4029999999999996,0.0010318374772589447,tp1,57.25669431777821
9b029d3a-994e-4004-9c50-cee7d3ddcec5,short,2025-01-16 10:05:00,2025-01-16 10:10:00,3300.0,3301.0,1,3.3000000000000003,3.301,3300.0,-16.601,-0.00503060606060606,tp1,52.28073502195101
5051806d-808a-43a4-a4a5-b97429e26749,short,2025-01-20 09:40:00,2025-01-20 09:45:00,3360.0,3360.0,1,3.3600000000000003,3.3600000000000003,3360.0,-6.720000000000001,-0.002,tp1,56.998058209057774
7bd0c749-cf63-499e-8be7-df23a8bc8826,long,2025-01-20 21:05:00,2025-01-20 21:10:00,3361.0,3362.0,1,3.361,3.362,3361.0,3.2769999999999992,0.0009750074382624216,tp1,50.18385766149578
140e8d86-8d14-413c-b225-2eefef429b23,long,2025-01-22 10:55:00,2025-01-22 11:00:00,3330.0,3330.0,1,3.33,3.33,3330.0,-6.66,-0.002,tp1,71.09870481018493
d38c0832-120a-4592-ab68-3e3c1144ced3,short,2025-01-23 22:30:00,2025-01-23 22:35:00,3342.0,3343.0,1,3.342,3.343,3342.0,-16.685000000000002,-0.004992519449431479,tp1,68.77604958842747
cd4ff8b2-7f3b-4074-8967-8e4c8a3596d9,short,2025-01-24 11:10:00,2025-01-24 11:15:00,3332.0,3332.5,1,3.3320000000000003,3.3325,3332.0,-11.6645,-0.003500750300120048,tp1,59.367953694145186
08ebc932-ff0f-4e1c-841b-8fde093e20fe,short,2025-02-10 09:50:00,2025-02-10 10:10:00,3344.0,3341.0,1,3.3440000000000003,3.341,3344.0,23.314999999999998,0.00697218899521531,tp1,55.9773631568507
b026e11b-8f0f-4768-bffb-5a1f3afb2d24,short,2025-02-12 09:30:00,2025-02-12 09:35:00,3270.0,3270.0,1,3.27,3.27,3270.0,-6.54,-0.002,tp1,83.19549366217075
bee79f9d-f576-4171-b032-8a418801932b,short,2025-02-13 22:10:00,2025-02-13 22:15:00,3255.0,3255.5,1,3.2550000000000003,3.2555,3255.0,-11.5105,-0.003536251920122888,tp1,55.18529280368584
00d15648-d802-451d-bd7c-e7ef9572bac8,short,2025-02-18 09:05:00,2025-02-18 09:10:00,3282.0,3282.0,1,3.282,3.282,3282.0,-6.564,-0.002,tp1,54.02775368064966
cd9202c1-001b-47dc-955d-0eb4abaf88f4,long,2025-02-18 11:20:00,2025-02-18 11:25:00,3294.0,3294.5,1,3.294,3.2945,3294.0,-1.5884999999999998,-0.0004822404371584699,tp1,90.51956063489355
aa83915c-a8af-4791-9d5e-a6f9cd5a5ff4,long,2025-02-19 09:20:00,2025-02-19 09:30:00,3316.0,3316.5,1,3.3160000000000003,3.3165,3316.0,-1.6325000000000003,-0.0004923100120627263,tp1,50.34250596702444
6cf2548d-e7c2-4b69-bd79-d66e43375b18,short,2025-02-20 09:10:00,2025-02-20 09:15:00,3318.0,3318.5,1,3.318,3.3185000000000002,3318.0,-11.6365,-0.00350708257986739,tp1,59.96597413132877
e2ff4891-207d-44b1-adb5-17675be1fe59,short,2025-02-25 14:00:00,2025-02-25 14:05:00,3282.0,3282.5,1,3.282,3.2825,3282.0,-11.5645,-0.0035236136502132848,tp1,64.9546192302218
34e71d1a-1d36-4f89-aa08-4a7e486762a2,long,2025-02-26 09:50:00,2025-02-26 10:10:00,3285.0,3268.4285714285716,1,3.285,3.2684285714285717,3285.0,-172.267714285713,-0.05244070450097808,stop_loss,56.99103618917178
ebdf9f50-e805-4b98-b1e3-30e3d7c7b857,short,2025-02-27 09:55:00,2025-02-27 10:00:00,3332.0,3332.5,1,3.3320000000000003,3.3325,3332.0,-11.6645,-0.003500750300120048,tp1,57.80098476526375
114341b7-0cc8-4f10-81bf-fcbfc56b06b2,short,2025-02-28 09:30:00,2025-02-28 09:40:00,3315.0,3315.5,1,3.315,3.3155,3315.0,-11.6305,-0.003508446455505279,tp1,60.97838016306643
9c672754-48b2-4667-941a-af564ff18433,short,2025-02-28 09:45:00,2025-02-28 09:50:00,3316.0,3316.0,1,3.3160000000000003,3.3160000000000003,3316.0,-6.632000000000001,-0.002,tp1,55.21915529777323
b0c4694c-12fd-4772-ae63-0bd90b03c347,short,2025-02-28 11:10:00,2025-02-28 11:15:00,3312.0,3312.5,1,3.3120000000000003,3.3125,3312.0,-11.624500000000001,-0.0035098128019323675,tp1,78.99619736927045
bb995cad-e5be-48a1-acce-1c6f7747f937,short,2025-02-28 22:55:00,2025-03-03 09:00:00,3316.0,3324.0714285714284,1,3.3160000000000003,3.3240714285714286,3316.0,-87.35435714285585,-0.02634329226262239,stop_loss,65.48303423480631
08af72ea-1b46-4430-86ab-1d2f61e2e5f0,short,2025-03-03 13:55:00,2025-03-03 14:15:00,3313.0,3310.5,1,3.313,3.3105,3313.0,18.3765,0.0055467853908843946,tp1,59.32089618759862
3a34421d-abe4-4d38-b4f5-74d99a7d2da3,short,2025-03-10 22:00:00,2025-03-10 22:20:00,3211.0,3211.0,1,3.2110000000000003,3.2110000000000003,3211.0,-6.422000000000001,-0.002,tp1,53.75555555555553
c2312eb6-653b-4f1b-acd5-5ba23554cca3,long,2025-03-11 21:15:00,2025-03-11 21:20:00,3221.0,3221.0,1,3.221,3.221,3221.0,-6.442,-0.002,tp1,64.84040963088609
5d113094-bb27-4454-a19a-87f0c288f5a3,long,2025-03-12 21:05:00,2025-03-12 21:10:00,3236.0,3237.5,1,3.236,3.2375000000000003,3236.0,8.526499999999999,0.002634888751545117,tp1,64.61133840441872
c0b9f000-6465-4423-957d-40d87eefd6df,short,2025-03-14 21:25:00,2025-03-14 21:40:00,3252.0,3252.5,1,3.2520000000000002,3.2525,3252.0,-11.5045,-0.003537669126691267,tp1,56.460274859625365
eb70c438-0639-4aee-a9ce-f79cb83408e2,short,2025-03-14 22:55:00,2025-03-14 23:00:00,3246.0,3246.0,1,3.246,3.246,3246.0,-6.492,-0.002,tp1,79.77217550868652
d339438d-6340-4df6-9ebe-0f715a28e050,short,2025-03-17 22:40:00,2025-03-17 22:45:00,3202.0,3203.0,1,3.202,3.2030000000000003,3202.0,-16.405,-0.005123360399750156,tp1,63.52818446688605
e76048a3-1b60-44d5-998c-08bc77736e96,short,2025-03-18 14:40:00,2025-03-18 14:45:00,3193.0,3200.5714285714284,1,3.193,3.2005714285714286,3193.0,-82.10785714285585,-0.025714956825197574,stop_loss,75.40671706858514
f6a87dc0-d9aa-48b1-8f67-bb1631f82cb4,short,2025-03-19 14:40:00,2025-03-19 14:50:00,3159.0,3159.5,1,3.1590000000000003,3.1595,3159.0,-11.3185,-0.003582937638493194,tp1,54.2529262297337
a645ed63-5c63-4ecd-995e-246eefb7dd23,short,2025-03-21 11:05:00,2025-03-21 11:10:00,3161.0,3161.5,1,3.161,3.1615,3161.0,-11.3225,-0.003581936096172097,tp1,61.16833193624525
2aa6a5c7-bb51-4e20-b5f8-769d7446b9fb,short,2025-03-21 21:55:00,2025-03-21 22:00:00,3146.0,3146.0,1,3.1460000000000004,3.1460000000000004,3146.0,-6.292000000000001,-0.002,tp1,53.84613931651125
165eb3b6-3376-49ad-9df1-8c42f0a86b19,long,2025-03-26 09:05:00,2025-03-26 10:00:00,3224.0,3212.8571428571427,1,3.224,3.212857142857143,3224.0,-117.86542857143053,-0.03655875576036927,stop_loss,79.65469740900242
be686528-91fd-4a4e-a016-25eb0718fab7,long,2025-03-26 22:40:00,2025-03-26 22:45:00,3219.0,3219.0,1,3.2190000000000003,3.2190000000000003,3219.0,-6.438000000000001,-0.002,tp1,74.1485279665814
2984a6db-d6ef-4334-979c-68951c2021cd,long,2025-03-28 14:20:00,2025-03-28 14:25:00,3197.0,3198.0,1,3.197,3.198,3197.0,3.6050000000000004,0.0011276196434157023,tp1,55.22773244486835
556da7d5-2697-4a45-a995-35e04571d55c,short,2025-03-31 14:50:00,2025-03-31 21:00:00,3156.0,3155.5,1,3.156,3.1555,3156.0,-1.3115000000000006,-0.000415557667934094,tp1,69.01246966865722
