trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,quality_score
427c8727-f28b-4e9e-aafa-d53110dcba60,short,2024-01-04 22:30:00,2024-01-05 09:15:00,4025.0,4023.5,1,4.025,4.0235,4025.0,6.951499999999999,0.0017270807453416148,tp1,
38f05003-175d-479c-8195-6c7a6798904c,short,2024-01-09 11:00:00,2024-01-09 11:15:00,3952.0,3954.6428571428573,1,3.9520000000000004,3.9546428571428573,3952.0,-34.33521428571623,-0.008688060294968682,stop_loss,70.14060591213128
d4d40ccc-db25-47df-b82b-79a67fae3459,long,2024-01-22 09:15:00,2024-01-22 09:30:00,3920.0,3919.0,1,3.9200000000000004,3.919,3920.0,-17.839,-0.004550765306122449,tp1,57.851238522864534
02a0e2ff-c38b-4587-aa52-89f56122c28c,long,2024-01-23 09:30:00,2024-01-23 10:00:00,3931.0,3932.5,1,3.931,3.9325,3931.0,7.1365,0.0018154413635207325,tp1,54.71281674481092
cabfd31d-3be9-4cc5-95a5-54074306f7db,short,2024-01-31 13:45:00,2024-01-31 14:15:00,3887.0,3885.0,1,3.887,3.8850000000000002,3887.0,12.228,0.00314587085155647,tp1,58.44513129772653
5ccc798f-4d53-456b-a195-cd24767ec858,short,2024-02-19 10:00:00,2024-02-19 10:30:00,3835.0,3830.5,1,3.835,3.8305000000000002,3835.0,37.3345,0.009735202086049543,tp1,58.45792995314964
b18c71ad-4aa1-4efb-9bfa-dc6ffe379dae,short,2024-02-22 14:00:00,2024-02-22 14:15:00,3774.0,3804.5714285714284,1,3.774,3.8045714285714283,3774.0,-313.29285714285584,-0.08301347566053414,stop_loss,51.652362107602
76326bfb-97c5-4fee-8dc6-5246c010be18,short,2024-02-29 14:15:00,2024-02-29 14:30:00,3789.0,3787.0,1,3.789,3.7870000000000004,3789.0,12.424,0.0032789654262338347,tp1,84.07608298001963
32e791b9-fa16-4bbd-8b1e-ae16b4c21d24,short,2024-03-04 10:30:00,2024-03-04 11:00:00,3736.0,3730.5,1,3.736,3.7305,3736.0,47.533500000000004,0.012723099571734476,tp1,59.27058601052612
729ba5a1-48c7-40ff-b585-6edd979126b8,short,2024-03-06 09:30:00,2024-03-06 09:45:00,3699.0,3698.0,1,3.6990000000000003,3.6980000000000004,3699.0,2.6029999999999998,0.0007037037037037037,tp1,57.69700111811845
9cb92f02-1c39-4cb2-8811-33c1c3ab9ed0,long,2024-03-12 14:45:00,2024-03-12 15:00:00,3632.0,3636.0,1,3.632,3.636,3632.0,32.732,0.009012114537444934,tp1,61.28788859691817
6b127d5e-743e-4294-8cc1-1860097f8ff3,short,2024-03-25 09:30:00,2024-03-25 14:45:00,3580.0,3576.5,1,3.58,3.5765000000000002,3580.0,27.8435,0.007777513966480447,tp1,53.28487170023749
23a0b689-1a93-4b0d-ac3f-2b3a25c05b8b,long,2024-04-09 11:15:00,2024-04-09 13:30:00,3576.0,3577.5,1,3.576,3.5775,3576.0,7.8465,0.002194211409395973,tp1,63.59199262219066
a5653a16-001d-4814-8049-4d5d15563fca,long,2024-04-11 10:45:00,2024-04-11 11:00:00,3597.0,3600.5,1,3.597,3.6005000000000003,3597.0,27.802500000000002,0.007729357798165138,tp1,53.746260752041024
92511f1c-5b07-492f-960d-4d46223c027e,short,2024-04-25 14:45:00,2024-04-25 21:00:00,3671.0,3665.5,1,3.6710000000000003,3.6655,3671.0,47.6635,0.012983791882320893,tp1,53.39918637694615
302f1a8e-9810-4df0-b871-db593dea8d48,short,2024-04-30 13:45:00,2024-04-30 14:00:00,3647.0,3644.5,1,3.6470000000000002,3.6445000000000003,3647.0,17.7085,0.004855634768302715,tp1,61.45812258435292
c1c3f2dc-f7bb-47fc-9e06-a5e7ad2989ff,long,2024-05-13 14:15:00,2024-05-13 14:30:00,3679.0,3680.5,1,3.6790000000000003,3.6805000000000003,3679.0,7.640499999999999,0.002076787170426746,tp1,58.01036907422236
936a6106-7dd3-4708-9db5-b8fb727c2946,short,2024-05-14 21:15:00,2024-05-14 21:45:00,3617.0,3614.0,1,3.617,3.6140000000000003,3617.0,22.769,0.006294995852916782,tp1,58.99507226319631
08e8445c-e17a-42e9-9d91-1ad2ad5a523d,long,2024-05-24 11:00:00,2024-05-24 11:15:00,3788.0,3790.0,1,3.7880000000000003,3.79,3788.0,12.422,0.0032793030623020063,tp1,56.34374547778486
511c779f-7bc5-4e15-90eb-e6c14d601c78,short,2024-05-28 21:00:00,2024-05-28 21:15:00,3749.0,3745.0,1,3.749,3.745,3749.0,32.506,0.008670578821018939,tp1,56.39564048386868
3fcac439-cf5d-4a47-95af-b6b76bb6ebc3,short,2024-05-30 21:15:00,2024-05-30 22:15:00,3722.0,3719.0,1,3.722,3.7190000000000003,3722.0,22.558999999999997,0.006060988715744223,tp1,50.820540561680104
0afd3465-2eac-42aa-a155-06f4bd86221d,short,2024-05-31 21:30:00,2024-05-31 21:45:00,3692.0,3690.0,1,3.692,3.6900000000000004,3692.0,12.617999999999999,0.003417659804983748,tp1,62.727990149374506
7bcba42b-ec40-4a2e-bea1-39fe8d3fd93e,short,2024-06-13 09:15:00,2024-06-13 21:00:00,3597.0,3628.1428571428573,1,3.597,3.6281428571428576,3597.0,-318.65371428571626,-0.08858874458874513,stop_loss,68.13927719566928
a3f708f9-a950-4369-b12c-660c61dfe182,short,2024-06-21 11:15:00,2024-06-21 13:30:00,3579.0,3577.0,1,3.579,3.577,3579.0,12.844,0.0035887119307069014,tp1,63.83127436066903
9281b230-fabf-46d5-80d0-3cfccfe23cda,short,2024-06-24 09:15:00,2024-06-24 09:30:00,3541.0,3540.5,1,3.5410000000000004,3.5405,3541.0,-2.0815,-0.0005878282970912172,tp1,54.34379536026469
ee22587a-e982-4342-b9d8-830c9712bebb,short,2024-06-27 11:15:00,2024-06-27 13:30:00,3555.0,3554.5,1,3.555,3.5545,3555.0,-2.1095000000000006,-0.0005933895921237696,tp1,77.59369489149552
e91ebee0-fec7-4aa3-8dab-587815fc6858,long,2024-07-01 13:45:00,2024-07-01 14:00:00,3559.0,3560.5,1,3.559,3.5605,3559.0,7.8805,0.0022142455745996067,tp1,53.38062663823613
560e95de-b949-4d47-b7c3-42b74cd7fceb,short,2024-07-08 10:00:00,2024-07-08 10:30:00,3550.0,3551.0,1,3.5500000000000003,3.551,3550.0,-17.101,-0.004817183098591549,tp1,50.63380504363925
b6893c9e-75ed-4639-a03b-4624bdec5814,short,2024-07-22 09:15:00,2024-07-22 09:30:00,3451.0,3451.0,1,3.451,3.451,3451.0,-6.902,-0.002,tp1,52.764388609713656
58c50ca8-2a8b-4dcd-b5ca-08cd695e994d,short,2024-07-26 14:45:00,2024-07-26 21:00:00,3370.0,3368.5,1,3.37,3.3685,3370.0,8.2615,0.0024514836795252225,tp1,65.44720899264145
a1c82bb4-b0f9-4570-a935-7d9da691072f,long,2024-08-07 10:00:00,2024-08-07 10:45:00,3327.0,3332.5,1,3.327,3.3325,3327.0,48.3405,0.0145297565374211,tp1,51.953029130446275
3afc0ede-d0ce-4cb3-8a32-66ef3b1874fa,short,2024-08-14 09:15:00,2024-08-14 09:45:00,3158.0,3151.0,1,3.1580000000000004,3.1510000000000002,3158.0,63.691,0.020168144395186827,tp1,92.06264844288222
2cf172a5-0a2b-4328-812e-5075c5b8864c,long,2024-08-23 22:45:00,2024-08-23 23:00:00,3201.0,3202.0,1,3.201,3.202,3201.0,3.5969999999999995,0.0011237113402061854,tp1,69.64371581777453
928e19a3-7b3c-44ac-89da-4f7b6c1aff84,short,2024-09-02 09:15:00,2024-09-02 09:45:00,3205.0,3199.0,1,3.205,3.1990000000000003,3205.0,53.596000000000004,0.016722620904836196,tp1,52.64213859943983
b89f5cc6-48df-4cfa-926a-333e4865490f,short,2024-09-02 14:45:00,2024-09-02 21:00:00,3176.0,3195.1428571428573,1,3.176,3.1951428571428573,3176.0,-197.79971428571622,-0.06227950701691317,stop_loss,74.85689821496611
4ffc0eeb-ff58-4764-910f-71ea63201895,short,2024-09-05 13:45:00,2024-09-05 14:00:00,3094.0,3089.0,1,3.0940000000000003,3.089,3094.0,43.817,0.014161926308985133,tp1,58.632437484407845
e3afd634-d14f-45bb-b35b-adcef982c7e6,long,2024-09-12 09:45:00,2024-09-12 11:00:00,3156.0,3155.0,1,3.156,3.1550000000000002,3156.0,-16.311,-0.005168250950570342,tp1,60.10480632208397
0587a2b2-3051-4bfd-bf2c-ca5903c149cb,long,2024-09-19 21:15:00,2024-09-19 22:30:00,3223.0,3226.5,1,3.2230000000000003,3.2265,3223.0,28.5505,0.008858361774744028,tp1,60.35078991297128
3378fe0a-1d00-4eaf-a12a-360f61c0f1c1,long,2024-09-24 09:15:00,2024-09-24 11:15:00,3157.0,3162.5,1,3.157,3.1625,3157.0,48.6805,0.015419860627177701,tp1,75.7459147093139
0d03ebbf-a66b-4f80-a98b-391bbae901ed,long,2024-09-24 13:45:00,2024-09-24 14:15:00,3184.0,3190.0,1,3.184,3.19,3184.0,53.626,0.016842336683417086,tp1,56.26888510097227
2d0e000a-033e-4353-9609-3a28be37444c,long,2024-09-26 13:45:00,2024-09-26 21:00:00,3279.0,3285.5,1,3.2790000000000004,3.2855000000000003,3279.0,58.4355,0.017821134492223237,tp1,55.17967874323633
d1e81ffe-0017-450b-a265-faff2bd0538b,long,2024-10-11 22:30:00,2024-10-11 22:45:00,3502.0,3505.5,1,3.5020000000000002,3.5055,3502.0,27.9925,0.00799328954882924,tp1,60.18081170340635
782a6bc1-f8cc-4937-a147-d72870513dc7,short,2024-10-17 10:45:00,2024-10-17 11:00:00,3378.0,3374.5,1,3.378,3.3745000000000003,3378.0,28.2475,0.008362196566015393,tp1,66.52526348860103
