trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,quality_score
86f1e33c-a51b-41c5-83b4-bacd5e703e91,long,2024-01-23 14:00:00,2024-01-23 21:00:00,3930.0,3932.5,1,3.93,3.9325,3930.0,17.1375,0.004360687022900763,tp1,51.51081044136441
f5ddbb00-2e56-4e99-8004-27fcf379325c,short,2024-03-08 14:00:00,2024-03-08 21:00:00,3692.0,3686.0,1,3.692,3.6860000000000004,3692.0,52.622,0.014252979414951246,tp1,69.68243432059793
bd26f1d3-4c67-4d5c-a8f2-bd7df44d0a4a,short,2024-03-15 22:00:00,2024-03-18 09:00:00,3481.0,3476.5,1,3.4810000000000003,3.4765,3481.0,38.0425,0.0109286124676817,tp1,95.265749235474
e2825222-8ba8-4dad-94ba-a4e911d67e38,short,2024-03-28 10:00:00,2024-03-29 10:00:00,3467.0,3451.0,1,3.467,3.451,3467.0,153.082,0.044154023651571964,tp1,59.52046022025947
4aa6d988-8210-46ab-959a-c30ef9357bdc,short,2024-03-29 13:00:00,2024-03-29 14:00:00,3436.0,3427.5,1,3.436,3.4275,3436.0,78.1365,0.022740541327124563,tp1,58.62636518341629
1099ea7b-9667-49ac-b83d-0c5beae4386f,long,2024-04-11 14:00:00,2024-04-11 21:00:00,3614.0,3619.0,1,3.6140000000000003,3.619,3614.0,42.766999999999996,0.011833702268954067,tp1,56.37136503065941
3f6e439e-1150-4bc5-aba6-5dd5e62d155d,short,2024-04-30 14:00:00,2024-04-30 15:00:00,3664.0,3661.5,1,3.664,3.6615,3664.0,17.674500000000002,0.004823826419213974,tp1,76.71597953499223
4a83ae18-5636-4903-8255-f87d9a27fad6,short,2024-06-20 14:00:00,2024-06-21 10:00:00,3598.0,3588.0,1,3.5980000000000003,3.588,3598.0,92.814,0.025795997776542522,tp1,70.20104452922124
8c00aa66-7f1a-4ad7-8953-371b39067cbf,long,2024-07-11 14:00:00,2024-07-12 22:00:00,3515.0,3534.0,1,3.515,3.5340000000000003,3515.0,182.951,0.052048648648648645,tp1,66.31862354863183
4c83eb77-d48e-4441-8153-229dec112ab2,short,2024-11-11 09:00:00,2024-11-11 13:00:00,3320.0,3315.5,1,3.3200000000000003,3.3155,3320.0,38.3645,0.011555572289156626,tp1,59.7306736540752
a3f9f895-769c-45be-8aa4-aac63763b08a,long,2024-12-12 13:00:00,2024-12-12 14:00:00,3429.0,3435.0,1,3.4290000000000003,3.435,3429.0,53.135999999999996,0.015496062992125983,tp1,52.27082410571376
