trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,signal_quality
182a9441-6bc4-4ac4-be9a-b5a601a13c6a,long,2025-01-03 22:45:00,2025-01-06 09:15:00,3281.0,3283.8,1,3.281,3.2838000000000003,3281.0,21.43520000000182,0.006533130143249565,tp1,1.0
187188cf-3372-4a21-bb34-6f93853b3557,short,2025-01-07 09:15:00,2025-01-07 09:30:00,3247.0,3246.9,1,3.2470000000000003,3.2469,3247.0,-5.4939000000009095,-0.0016919926085620293,tp1,1.0
c13b1381-f5d1-4d7a-ba85-d9897eaf0dca,long,2025-01-14 09:15:00,2025-01-14 09:30:00,3257.0,3255.9,1,3.257,3.2559,3257.0,-17.512899999999092,-0.005377003377340833,tp1,1.0
321273a3-c025-45ba-aa37-c4fd0e730bc5,long,2025-01-16 14:15:00,2025-01-16 14:30:00,3316.0,3314.9,1,3.3160000000000003,3.3149,3316.0,-17.63089999999909,-0.005316917973461728,tp1,1.0
3f3f96a2-bb5e-4782-888a-ce8e7b0d90d0,short,2025-01-20 09:45:00,2025-01-20 10:00:00,3360.0,3359.6,1,3.3600000000000003,3.3596000000000004,3360.0,-2.719599999999091,-0.0008094047619044914,tp1,1.0
b6dd4b38-0924-44ed-857d-a5fa597d4395,long,2025-01-22 22:15:00,2025-01-23 09:30:00,3367.0,3367.4,1,3.367,3.3674,3367.0,-2.7343999999990904,-0.000812117612117342,tp1,1.0
558b6726-e6a7-4395-820a-4eb621dfd3a0,short,2025-02-05 14:30:00,2025-02-05 14:45:00,3314.0,3314.5,1,3.314,3.3145000000000002,3314.0,-11.6285,-0.003508901629450815,tp1,1.0
d520e66f-98e2-4539-a74f-3d98f40cabaf,short,2025-02-11 09:30:00,2025-02-11 09:45:00,3316.0,3317.4,1,3.3160000000000003,3.3174,3316.0,-20.63340000000091,-0.00622237635705697,tp1,1.0
1a6b64c8-e18f-468e-bd21-b8b629e6d052,short,2025-02-13 14:45:00,2025-02-13 21:00:00,3261.0,3260.9,1,3.261,3.2609000000000004,3261.0,-5.52190000000091,-0.001693314934069583,tp1,1.0
6f249320-c675-4c07-a929-b5fd7a392d64,short,2025-02-21 14:45:00,2025-02-21 21:00:00,3358.0,3357.9,1,3.358,3.3579000000000003,3358.0,-5.71590000000091,-0.0017021739130437493,tp1,1.0
cbae8436-6358-45aa-8781-12f9bba715a5,short,2025-03-05 09:30:00,2025-03-05 09:45:00,3262.0,3261.0,1,3.262,3.261,3262.0,3.4770000000000003,0.0010659104843654202,tp1,1.0
79c73cb7-7462-400f-a4a7-526e219caa16,short,2025-03-05 10:00:00,2025-03-05 10:30:00,3263.0,3276.3345,1,3.2630000000000003,3.2763345000000004,3263.0,-139.88433449999934,-0.04286985427520666,stop_loss,1.0
dc1f06d8-3063-4fe0-a75b-1b1ec846142b,long,2025-03-06 09:30:00,2025-03-06 09:45:00,3277.0,3276.2,1,3.277,3.2762000000000002,3277.0,-14.55320000000182,-0.00444101312175826,tp1,1.0
f7dc2632-873a-4dbd-8543-d3dd6b6fc74c,short,2025-03-07 09:15:00,2025-03-07 09:30:00,3256.0,3255.0,1,3.2560000000000002,3.2550000000000003,3256.0,3.488999999999999,0.0010715601965601963,tp1,1.0
e5e6ccc5-b693-4fb6-8aa4-9fdcf1ebe1ec,short,2025-03-10 11:00:00,2025-03-10 11:15:00,3226.0,3227.4,1,3.226,3.2274000000000003,3226.0,-20.45340000000091,-0.006340173589584907,tp1,1.0
ecbb36ed-3d1a-4250-bbd7-78d1576cd49c,short,2025-03-10 22:00:00,2025-03-10 22:15:00,3211.0,3211.5,1,3.2110000000000003,3.2115,3211.0,-11.4225,-0.003557303020865774,tp1,1.0
603be54d-68cf-42f0-bff7-de483eb54675,long,2025-03-11 14:15:00,2025-03-11 14:30:00,3213.0,3211.9,1,3.213,3.2119,3213.0,-17.42489999999909,-0.005423249299719605,tp1,1.0
b03aec8d-6589-413a-bad7-156012679c5f,short,2025-03-17 09:15:00,2025-03-17 09:30:00,3239.0,3239.8,1,3.2390000000000003,3.2398000000000002,3239.0,-14.478800000001819,-0.004470145106514918,tp1,1.0
e73265b2-11b3-4804-b9c0-f4e5b85b0bd9,long,2025-03-24 09:15:00,2025-03-24 09:30:00,3187.0,3186.2,1,3.1870000000000003,3.1862000000000004,3187.0,-14.37320000000182,-0.004509946658299912,tp1,1.0
bd8476a1-a73b-4ac1-b5ca-54d7166c0c50,short,2025-04-09 09:15:00,2025-04-09 09:30:00,3058.0,3058.2,1,3.0580000000000003,3.0582000000000003,3058.0,-8.116199999998182,-0.0026540876389791307,tp1,1.0
b714c6c5-87e8-4d06-8101-34efdc41d512,short,2025-04-11 09:15:00,2025-04-11 09:30:00,3126.0,3127.7,1,3.1260000000000003,3.1277000000000004,3126.0,-23.253699999998183,-0.007438803582852906,tp1,1.0
03236d7b-60d9-4510-8e2d-8beb2f77d4fa,long,2025-04-15 09:00:00,2025-04-15 09:15:00,3130.0,3127.2375,1,3.1300000000000003,3.1272375,3130.0,-33.88223749999818,-0.010824996006389196,stop_loss,1.0
257f9bbe-a575-4e7c-bd24-37e15128cee0,short,2025-04-15 10:00:00,2025-04-15 10:45:00,3122.0,3122.5,1,3.1220000000000003,3.1225,3122.0,-11.2445,-0.0036016976297245356,tp1,1.0
00ebfe99-1f7c-4528-b1f6-a96f3e3160ff,short,2025-04-15 11:00:00,2025-04-15 13:30:00,3119.0,3119.5,1,3.119,3.1195,3119.0,-11.2385,-0.0036032382173773647,tp1,1.0
907a829e-023e-419f-8cf3-86c75eab3059,short,2025-04-18 15:00:00,2025-04-18 21:00:00,3075.0,3075.2,1,3.075,3.0752,3075.0,-8.150199999998181,-0.0026504715447148554,tp1,1.0
78b1de78-ccc3-4c4c-96f5-0c383b37702c,long,2025-04-21 09:15:00,2025-04-21 09:30:00,3102.0,3101.8,1,3.1020000000000003,3.1018000000000003,3102.0,-8.203799999998182,-0.0026446808510632437,tp1,1.0
40c32322-3d90-4272-b1c4-efa0a05c3a0e,short,2025-04-24 11:30:00,2025-04-24 13:30:00,3113.0,3113.5,1,3.113,3.1135,3113.0,-11.2265,-0.0036063283006745905,tp1,1.0
a41308b6-aa3f-4538-ab11-4d8622aa43dd,long,2025-04-25 21:15:00,2025-04-25 21:30:00,3140.0,3139.2,1,3.14,3.1392,3140.0,-14.279200000001818,-0.004547515923567458,tp1,1.0
2ad89457-3efa-4564-9228-2971a190a910,short,2025-05-08 10:45:00,2025-05-08 11:00:00,3076.0,3077.4,1,3.076,3.0774000000000004,3076.0,-20.15340000000091,-0.006551820546164145,tp1,1.0
8c68d710-727d-42e2-9858-0bd7e3321806,long,2025-05-14 13:45:00,2025-05-14 14:15:00,3127.0,3125.9,1,3.1270000000000002,3.1259,3127.0,-17.25289999999909,-0.005517396866005465,tp1,1.0
bccf5a74-65a1-46ca-9867-c5b154809b70,short,2025-05-19 10:45:00,2025-05-19 11:00:00,3068.0,3067.6,1,3.068,3.0676,3068.0,-2.1355999999990907,-0.0006960886571053098,tp1,1.0
9e81f43e-5ce8-4849-bf1d-bf020bc6e6cc,short,2025-05-28 10:15:00,2025-05-28 10:30:00,2958.0,2958.5,1,2.958,2.9585000000000004,2958.0,-10.916500000000001,-0.0036905003380662614,tp1,1.0
63259698-23b3-4f7f-8d3a-aa08f3f211ed,long,2025-05-29 10:00:00,2025-05-29 10:30:00,2971.0,2972.6,1,2.971,2.9726000000000004,2971.0,10.05639999999909,0.0033848535846513262,tp1,1.0
1870c20c-be95-4c97-8a65-fb7d5350dd7d,short,2025-06-03 09:15:00,2025-06-03 10:30:00,2922.0,2922.5,1,2.922,2.9225000000000003,2922.0,-10.8445,-0.003711327857631759,tp1,1.0
fc09b21f-f600-4a7a-a6a0-ac9272179df6,long,2025-06-03 22:00:00,2025-06-03 22:15:00,2945.0,2944.2,1,2.9450000000000003,2.9442,2945.0,-13.88920000000182,-0.004716196943973453,tp1,1.0
a683f278-0e12-4725-9e64-d63b2b5813ab,long,2025-06-11 09:15:00,2025-06-11 09:30:00,2986.0,2985.8,1,2.986,2.9858000000000002,2986.0,-7.971799999998181,-0.0026697253851300003,tp1,1.0
6e86c6aa-ec5e-4341-945e-a0e76f0d539b,long,2025-06-16 14:00:00,2025-06-16 14:15:00,2988.0,2986.6,1,2.988,2.9866,2988.0,-19.974600000000912,-0.00668493975903645,tp1,1.0
15981fa4-136d-4f52-b8bc-29c9a2637e4d,short,2025-06-17 11:00:00,2025-06-17 11:15:00,2978.0,2979.4,1,2.978,2.9794,2978.0,-19.95740000000091,-0.006701611820013737,tp1,1.0
9b0ef375-3f73-46dc-ade4-0bd4f9ffc66b,short,2025-06-18 10:30:00,2025-06-20 09:45:00,2973.0,3004.71525,1,2.9730000000000003,3.0047152500000007,2973.0,-323.130215250002,-0.10868826614530844,stop_loss,1.0
22b49007-cd85-4595-b9e1-479ae7e80c84,short,2025-06-24 09:45:00,2025-06-24 10:00:00,2981.0,2980.6,1,2.9810000000000003,2.9806000000000004,2981.0,-1.9615999999990912,-0.0006580342167054985,tp1,1.0
29947ee5-9ba1-4bcf-8bad-730452c63821,long,2025-07-03 14:30:00,2025-07-03 21:00:00,3083.0,3082.8,1,3.083,3.0828,3083.0,-8.165799999998182,-0.0026486539085300623,tp1,1.0
77eaf618-7f62-4065-a2d6-ab5e1fbc6163,short,2025-07-07 11:30:00,2025-07-07 13:30:00,3062.0,3062.5,1,3.0620000000000003,3.0625,3062.0,-11.124500000000001,-0.003633082952318746,tp1,1.0
df8a73dc-bf58-44b0-b13b-40ad75543b85,long,2025-07-08 14:30:00,2025-07-08 21:00:00,3067.0,3067.4,1,3.067,3.0674,3067.0,-2.134399999999091,-0.0006959243560479591,tp1,1.0
7f14a785-4320-447c-b34a-88a03c67e90f,long,2025-07-17 21:15:00,2025-07-17 21:30:00,3153.0,3153.1,1,3.153,3.1531000000000002,3153.0,-5.30610000000091,-0.0016828734538537615,tp1,1.0
bbcd3e9a-f832-4f76-8cac-bbe9cfbc36dd,short,2025-08-07 22:00:00,2025-08-07 22:15:00,3215.0,3214.9,1,3.2150000000000003,3.2149,3215.0,-5.429900000000909,-0.0016889269051324758,tp1,1.0
e136d45f-0d34-4505-86da-44e5dea543ef,short,2025-08-07 22:30:00,2025-08-07 22:45:00,3214.0,3213.0,1,3.214,3.213,3214.0,3.5730000000000004,0.001111698817672682,tp1,1.0
10dcb7b2-fac3-4c4a-a7af-72a9ea680233,short,2025-08-08 09:15:00,2025-08-08 09:30:00,3213.0,3212.6,1,3.213,3.2126,3213.0,-2.4255999999990907,-0.000754933084344566,tp1,1.0
6b5f1ee0-757f-46a6-ab39-07d2f9dee5f7,short,2025-08-08 09:45:00,2025-08-08 11:15:00,3207.0,3206.3,1,3.2070000000000003,3.2063,3207.0,0.5866999999981806,0.0001829435609598318,tp1,1.0
cff11881-5e7e-4d5a-8e3b-4a1aae5250dd,long,2025-08-12 10:45:00,2025-08-12 11:00:00,3256.0,3257.3,1,3.2560000000000002,3.2573000000000003,3256.0,6.486700000001818,0.0019922297297302882,tp1,1.0
b2c9e681-9912-4ed5-946f-425580323632,long,2025-08-12 11:15:00,2025-08-12 11:30:00,3257.0,3257.7,1,3.257,3.2577000000000003,3257.0,0.48529999999818063,0.00014900214921651232,tp1,1.0
47a1f22b-3dd9-44a9-acaf-974f6520f12c,short,2025-08-13 11:00:00,2025-08-13 11:15:00,3248.0,3248.5,1,3.248,3.2485,3248.0,-11.496500000000001,-0.0035395628078817736,tp1,1.0
a619727d-a1bd-44c9-a44b-5d690949c851,long,2025-08-28 14:15:00,2025-08-28 14:30:00,3133.0,3132.8,1,3.133,3.1328,3133.0,-8.265799999998181,-0.0026383019470150597,tp1,1.0
19a3c175-c359-4801-a879-d4bbbf967212,long,2025-09-02 21:30:00,2025-09-02 21:45:00,3140.0,3138.6,1,3.14,3.1386000000000003,3140.0,-20.27860000000091,-0.006458152866242328,tp1,1.0
03fd3124-4c3f-4d9e-b6d5-3a34cb19cf86,long,2025-09-04 11:00:00,2025-09-04 11:15:00,3119.0,3119.4,1,3.119,3.1194,3119.0,-2.238399999999091,-0.0007176659185633507,tp1,1.0
5091c862-b614-4dcc-addf-6c8597bef146,long,2025-09-09 10:00:00,2025-09-09 10:30:00,3147.0,3147.1,1,3.1470000000000002,3.1471,3147.0,-5.29410000000091,-0.001682268827455008,tp1,1.0
6f80e22f-e0bf-4a85-a0f7-be2a6eebca80,short,2025-09-16 21:30:00,2025-09-16 21:45:00,3154.0,3154.2,1,3.1540000000000004,3.1542000000000003,3154.0,-8.308199999998182,-0.002634178820544763,tp1,1.0
d0a86779-3da0-4311-8ebf-5c474439631e,short,2025-09-18 10:45:00,2025-09-18 11:00:00,3139.0,3138.9,1,3.1390000000000002,3.1389,3139.0,-5.27790000000091,-0.0016813953488374993,tp1,1.0
6dac1fc8-dee2-4b6a-93c6-80fd3aeff455,long,2025-09-19 09:30:00,2025-09-19 10:30:00,3158.0,3159.6,1,3.1580000000000004,3.1596,3158.0,9.68239999999909,0.003065991133628591,tp1,1.0
9e91f3e1-e79f-4688-81e9-bb6b6d85e5af,short,2025-09-22 21:15:00,2025-09-22 22:15:00,3169.0,3168.0,1,3.169,3.168,3169.0,3.6630000000000003,0.001155885137267277,tp1,1.0
4200fce9-436f-4a12-96fe-ebcada61a6f0,long,2025-09-24 13:45:00,2025-09-24 14:00:00,3164.0,3164.7,1,3.164,3.1647000000000003,3164.0,0.6712999999981806,0.00021216814159234532,tp1,1.0
3f54496b-de6d-4a31-a9ce-fe59dc292f2f,short,2025-10-15 15:00:00,2025-10-15 21:00:00,3033.0,3031.4,1,3.0330000000000004,3.0314,3033.0,9.93559999999909,0.0032758325090666302,tp1,1.0
149a69b0-4f22-4305-b55e-81d1f537ff7a,long,2025-10-16 13:45:00,2025-10-16 14:00:00,3045.0,3046.3,1,3.045,3.0463,3045.0,6.908700000001819,0.002268866995074489,tp1,1.0
27a54cfc-f65c-4c46-a75f-565f1930d4a9,long,2025-10-16 14:15:00,2025-10-16 14:45:00,3045.0,3046.0,1,3.045,3.0460000000000003,3045.0,3.909,0.001283743842364532,tp1,1.0
9b623318-a029-493c-bed4-0eb1fc75d6b4,long,2025-10-17 21:15:00,2025-10-17 21:30:00,3065.0,3064.2,1,3.065,3.0642,3065.0,-14.12920000000182,-0.004609853181077266,tp1,1.0
20fe29f5-4474-42c5-8c8a-df773cbe93fc,short,2025-10-23 21:45:00,2025-10-23 22:00:00,3056.0,3057.1,1,3.056,3.0571,3056.0,-17.11309999999909,-0.005599836387434257,tp1,1.0
cf92d09c-47c6-4177-bab3-ea1ef54f7ae9,short,2025-10-24 10:00:00,2025-10-24 10:15:00,3049.0,3050.1,1,3.049,3.0501,3049.0,-17.09909999999909,-0.005608101016726498,tp1,1.0
6555bc56-06d3-4942-b553-7b6c3085a097,short,2025-11-04 09:15:00,2025-11-04 09:45:00,3070.0,3071.7,1,3.0700000000000003,3.0717000000000003,3070.0,-23.14169999999818,-0.007538013029315368,tp1,1.0
a7d50574-bbb4-4dee-ac5a-675d98b859cd,short,2025-11-04 10:00:00,2025-11-04 10:30:00,3065.0,3065.5,1,3.065,3.0655,3065.0,-11.1305,-0.003631484502446982,tp1,1.0
1812fa5d-ffa1-4bd7-84c9-91bab9301c97,long,2025-11-10 14:15:00,2025-11-10 14:30:00,3047.0,3046.8,1,3.047,3.0468,3047.0,-8.093799999998181,-0.002656317689530089,tp1,1.0
8b48c649-7407-42ec-8956-a03dbdbc57f8,short,2025-11-12 21:30:00,2025-11-12 22:00:00,3030.0,3031.7,1,3.0300000000000002,3.0317000000000003,3030.0,-23.061699999998183,-0.0076111221122106216,tp1,1.0
ade59e25-e4cb-49fd-b833-951de8826d14,short,2025-11-12 22:15:00,2025-11-12 22:30:00,3030.0,3030.5,1,3.0300000000000002,3.0305,3030.0,-11.060500000000001,-0.003650330033003301,tp1,1.0
324e26f2-d62b-4546-b964-c47cc14cc325,short,2025-11-20 09:15:00,2025-11-20 09:30:00,3056.0,3057.1,1,3.056,3.0571,3056.0,-17.11309999999909,-0.005599836387434257,tp1,1.0
4fafd27d-d5e2-4730-a40d-b930d21e9173,short,2025-11-26 22:45:00,2025-11-27 09:00:00,3083.0,3083.8,1,3.083,3.0838,3083.0,-14.16680000000182,-0.004595134609147525,tp1,1.0
1ee71834-9c3e-4e20-84ef-01f8ec11545f,long,2025-12-04 11:30:00,2025-12-04 13:30:00,3165.0,3165.1,1,3.165,3.1651000000000002,3165.0,-5.330100000000909,-0.0016840758293841735,tp1,1.0
8a7f5c25-6a19-4966-bdfd-5407d2e29cb5,long,2025-12-04 13:45:00,2025-12-04 14:00:00,3160.0,3158.3,1,3.16,3.1583,3160.0,-23.31829999999818,-0.007379208860758918,tp1,1.0
e1d2eefb-21bb-48ce-aced-219cae6ebebf,short,2025-12-08 09:45:00,2025-12-08 10:00:00,3118.0,3118.8,1,3.1180000000000003,3.1188000000000002,3118.0,-14.23680000000182,-0.004566003848621494,tp1,1.0
5faeb08f-4507-4bad-ba6b-08617570df35,short,2025-12-12 14:45:00,2025-12-12 15:00:00,3061.0,3061.2,1,3.061,3.0612000000000004,3061.0,-8.12219999999818,-0.002653446586082385,tp1,1.0
