timestamp,net_worth,available_cash,margin_used,position_value,unrealized_pnl
2024-01-02 09:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 09:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 09:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 09:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 10:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 10:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 10:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 10:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 11:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 11:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 11:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 13:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 13:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 14:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 14:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 14:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 14:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 15:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 21:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 21:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 21:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 21:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 22:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 22:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 22:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 22:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-02 23:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 09:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 09:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 09:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 09:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 10:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 10:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 10:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 10:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 11:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 11:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 11:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 13:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 13:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 14:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 14:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 14:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 14:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 15:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 21:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 21:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 21:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 21:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 22:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 22:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 22:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 22:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-03 23:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 09:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 09:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 09:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 09:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 10:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 10:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 10:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 10:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 11:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 11:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 11:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 13:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 13:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 14:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 14:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 14:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 14:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 15:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 21:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 21:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 21:30:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 21:45:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 22:00:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 22:15:00,100000.0,100000.0,0.0,0.0,0.0
2024-01-04 22:30:00,99985.975,95970.975,4025.0,40260.0,-10.0
2024-01-04 22:45:00,99925.975,95970.975,4025.0,40320.0,-70.0
2024-01-04 23:00:00,99935.975,95970.975,4025.0,40310.0,-60.0
2024-01-05 09:00:00,99975.975,95970.975,4025.0,40270.0,-20.0
2024-01-05 09:15:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 09:30:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 09:45:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 10:00:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 10:15:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 10:30:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 10:45:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
2024-01-05 11:00:00,99988.92510000001,99988.92510000001,0.0,0.0,0.0
