timestamp,net_worth,available_cash,margin_used,position_value,unrealized_pnl
2025-01-02 09:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 09:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 09:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 09:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 10:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 10:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 10:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 10:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 11:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 11:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 11:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 13:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 13:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 14:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 14:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 14:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 14:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 15:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 21:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 21:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 21:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 21:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 22:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 22:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 22:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 22:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-02 23:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 09:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 09:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 09:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 09:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 10:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 10:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 10:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 10:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 11:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 11:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 11:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 13:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 13:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 14:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 14:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 14:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 14:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 15:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 21:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 21:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 21:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 21:45:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 22:00:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 22:15:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 22:30:00,100000.0,100000.0,0.0,0.0,0.0
2025-01-03 22:45:00,99986.719,96715.719,3281.0,32800.0,-10.0
2025-01-03 23:00:00,99976.719,96715.719,3281.0,32790.0,-20.0
2025-01-06 09:00:00,99986.719,96715.719,3281.0,32800.0,-10.0
2025-01-06 09:15:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 09:30:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 09:45:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 10:00:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 10:15:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 10:30:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 10:45:00,100018.1542,100018.1542,0.0,0.0,0.0
2025-01-06 11:00:00,100018.1542,100018.1542,0.0,0.0,0.0
