trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,margin_used,pnl,pnl_ratio,exit_reason,signal_quality
b3a9627c-e8ae-4951-94b5-6915b0311584,short,2024-01-04 22:30:00,2024-01-05 09:15:00,4025.0,4023.5,1,4.025,4.0235,4025.0,6.951499999999999,0.0017270807453416148,tp1,1.0
59e64d87-be03-44e1-a477-5469244ec6bf,short,2024-01-09 11:00:00,2024-01-09 11:15:00,3952.0,3954.6428571428573,1,3.9520000000000004,3.9546428571428573,3952.0,-34.33521428571623,-0.008688060294968682,stop_loss,1.0
8cd6ca5d-09b1-4277-936a-2418ef570098,long,2024-01-11 11:15:00,2024-01-11 11:30:00,3919.0,3918.0,1,3.919,3.918,3919.0,-17.837,-0.004551416177596326,tp1,1.0
1584c96e-a19b-4395-a05b-d7f0e000604a,short,2024-01-16 11:30:00,2024-01-16 13:30:00,3881.0,3878.5,1,3.8810000000000002,3.8785000000000003,3881.0,17.240499999999997,0.004442282916774027,tp1,1.0
2d1fb0dc-db1b-434f-be32-2f75dab1e349,long,2024-01-22 09:15:00,2024-01-22 09:30:00,3920.0,3919.0,1,3.9200000000000004,3.919,3920.0,-17.839,-0.004550765306122449,tp1,1.0
ae1087ed-3034-41e6-bf0e-c40c168422c7,long,2024-01-23 09:30:00,2024-01-23 10:00:00,3931.0,3932.5,1,3.931,3.9325,3931.0,7.1365,0.0018154413635207325,tp1,1.0
85f2950c-fc69-49ea-8ab6-16ed387af6d0,long,2024-01-24 11:30:00,2024-01-24 13:30:00,3947.0,3947.0,1,3.947,3.947,3947.0,-7.894,-0.002,tp1,1.0
37032b67-86cc-4779-a3a8-c70d2d1ae194,short,2024-01-30 10:15:00,2024-01-30 10:30:00,3957.0,3956.5,1,3.9570000000000003,3.9565,3957.0,-2.913500000000001,-0.0007362901187768513,tp1,1.0
c235f763-4f2a-4483-a612-1cf6265f1f5a,short,2024-01-31 13:45:00,2024-01-31 14:15:00,3887.0,3885.0,1,3.887,3.8850000000000002,3887.0,12.228,0.00314587085155647,tp1,1.0
afc73952-c73a-4871-a8ad-ab645794163c,short,2024-02-01 13:45:00,2024-02-01 14:00:00,3859.0,3860.0,1,3.859,3.8600000000000003,3859.0,-17.719,-0.004591604042498057,tp1,1.0
6862691b-564e-45e7-bb7d-504076244c48,short,2024-02-05 21:15:00,2024-02-05 21:30:00,3804.0,3804.5,1,3.8040000000000003,3.8045,3804.0,-12.6085,-0.0033145373291272344,tp1,1.0
b3ef082d-b20f-4637-93ab-227b266bd928,short,2024-02-19 10:00:00,2024-02-19 10:30:00,3835.0,3830.5,1,3.835,3.8305000000000002,3835.0,37.3345,0.009735202086049543,tp1,1.0
6e3ca123-f29e-474b-8d13-7af0a13198de,short,2024-02-22 14:00:00,2024-02-22 14:15:00,3774.0,3804.5714285714284,1,3.774,3.8045714285714283,3774.0,-313.29285714285584,-0.08301347566053414,stop_loss,1.0
7a5a2ef6-4aec-480b-adfc-9005497c07f1,short,2024-02-29 14:15:00,2024-02-29 14:30:00,3789.0,3787.0,1,3.789,3.7870000000000004,3789.0,12.424,0.0032789654262338347,tp1,1.0
e5bae0c9-7932-4e73-9797-49da8ec1d27e,short,2024-03-04 10:15:00,2024-03-04 11:00:00,3734.0,3730.5,1,3.734,3.7305,3734.0,27.5355,0.007374263524370647,tp1,1.0
f88bc978-c7af-43ac-924d-34b85b8889e8,short,2024-03-06 09:30:00,2024-03-06 09:45:00,3699.0,3698.0,1,3.6990000000000003,3.6980000000000004,3699.0,2.6029999999999998,0.0007037037037037037,tp1,1.0
eb2f39a4-1f12-4db7-adcc-4727f05339a8,short,2024-03-08 21:15:00,2024-03-08 22:00:00,3676.0,3670.5,1,3.676,3.6705,3676.0,47.6535,0.012963411316648531,tp1,1.0
0c738ab9-5cb7-4f2d-8654-55464627eb37,long,2024-03-12 14:45:00,2024-03-12 15:00:00,3632.0,3636.0,1,3.632,3.636,3632.0,32.732,0.009012114537444934,tp1,1.0
3f061b9b-8c3f-4bae-a062-0b5300eb5fc0,short,2024-03-25 09:30:00,2024-03-25 14:45:00,3580.0,3576.5,1,3.58,3.5765000000000002,3580.0,27.8435,0.007777513966480447,tp1,1.0
ae45bec0-5e91-4c1a-af58-0502c71d99bd,long,2024-04-09 11:15:00,2024-04-09 13:30:00,3576.0,3577.5,1,3.576,3.5775,3576.0,7.8465,0.002194211409395973,tp1,1.0
951d7058-6106-4113-99d6-22e4043c145f,long,2024-04-11 10:45:00,2024-04-11 11:00:00,3597.0,3600.5,1,3.597,3.6005000000000003,3597.0,27.802500000000002,0.007729357798165138,tp1,1.0
bb06c856-6f99-4ca1-9c3c-1eb416fd43e4,long,2024-04-24 11:15:00,2024-04-24 13:30:00,3685.0,3687.0,1,3.685,3.6870000000000003,3685.0,12.628,0.003426865671641791,tp1,1.0
2c9fdfa0-064c-4558-b926-272bf3283223,short,2024-04-25 14:45:00,2024-04-25 21:00:00,3671.0,3665.5,1,3.6710000000000003,3.6655,3671.0,47.6635,0.012983791882320893,tp1,1.0
afc25720-775b-4b90-a1b0-ccab9833784f,short,2024-04-30 13:45:00,2024-04-30 14:00:00,3647.0,3644.5,1,3.6470000000000002,3.6445000000000003,3647.0,17.7085,0.004855634768302715,tp1,1.0
1e68496f-7662-44b3-a87d-7bf786f45a7d,long,2024-05-13 14:15:00,2024-05-13 14:30:00,3679.0,3680.5,1,3.6790000000000003,3.6805000000000003,3679.0,7.640499999999999,0.002076787170426746,tp1,1.0
26386fd5-226f-4f6b-886a-ac2fce73bf02,short,2024-05-14 21:15:00,2024-05-14 21:45:00,3617.0,3614.0,1,3.617,3.6140000000000003,3617.0,22.769,0.006294995852916782,tp1,1.0
53277e66-9e91-4953-8b00-7519586427c6,long,2024-05-16 09:30:00,2024-05-16 09:45:00,3640.0,3639.0,1,3.64,3.6390000000000002,3640.0,-17.279,-0.004746978021978022,tp1,1.0
be4ae6f0-8f0c-4f41-89d0-bd6c68f3bff4,long,2024-05-17 23:00:00,2024-05-20 09:00:00,3728.0,3735.0,1,3.728,3.7350000000000003,3728.0,62.537,0.01677494635193133,tp1,1.0
