trial_number,score,pivot_len,msb_zscore,atr_period,atr_multiplier,tp1_multiplier,tp2_multiplier,tp3_multiplier,total_trades,win_rate,avg_win,avg_loss,profit_loss_ratio,cumulative_return,max_drawdown,sharpe_ratio
25,1.5565344886004957,7,0.4919056471069601,14,1.325268585118451,0.3789711919896892,0.9083234862309855,2.357228284515694,69,75.36231884057972,0.0014274859847989937,-0.002375374302874074,0.6009520196761466,0.041595314615651136,0.011585365853658547,1.6141579613900476
26,1.6114827993680185,8,0.38906352945177947,16,1.1192939479037365,0.5442804911385555,0.9885944140493852,2.358829720189588,62,70.96774193548387,0.0015653339141344308,-0.0020948750614096646,0.7472206543339631,0.04012943819225101,0.009658358212560423,1.70001924596471
27,1.1719056385522337,6,0.43223178284762964,14,1.284464401926787,0.4239825921671454,0.85818652589281,1.8770383650581879,82,73.17073170731707,0.0014023809786628053,-0.002900425097427313,0.4835087725267313,0.03214390985520965,0.017557893549259126,1.1187464414578272
28,2.039804941391723,7,0.48911494511459863,15,1.4262392301008342,0.30643822568887896,0.9216323412851033,2.1734839583553915,73,71.23287671232876,0.0013956701733791237,-0.0014162771203254944,0.9854499189101955,0.049533114143540224,0.010648699854347176,2.183208969856134
29,1.8408542019855183,8,0.2603268495342915,18,1.0357145243460342,0.4537866972282037,0.8505051692994343,2.099443402448057,64,71.875,0.0013969304261591147,-0.00152455422012042,0.9162877959491499,0.043687809549726175,0.009658358212560489,2.001942975371116
30,1.1837827302444361,8,0.6516868330168327,13,1.1676496121752402,0.9988258732175797,0.9956876800188887,2.2586996704470517,56,73.21428571428571,0.0019753415485534898,-0.004333806986945476,0.4557982287867731,0.0334519910390747,0.023437228100128202,1.1080787264941092
31,1.7033196537962376,7,0.36763259559758477,14,0.9472282853026539,0.3612786862921473,0.8464121981930922,2.3939012389428416,76,72.36842105263158,0.0014356045345410723,-0.001962976233824389,0.7313407619531596,0.04437883342264137,0.011279924606511949,1.744022268540488
32,2.114136557319254,7,0.35686131529723886,14,0.9340714990720946,0.30377152472907876,0.8935153064084905,2.466494673243567,76,71.05263157894737,0.001407217902947133,-0.001420970813770188,0.9903214684708652,0.05155219638927733,0.009658358212559911,2.289880140484539
33,1.7033196537962376,7,0.34788924798350485,16,1.0748216880481258,0.36348034326235523,0.8258103958430132,2.4977345873728654,76,72.36842105263158,0.0014356045345410723,-0.001962976233824389,0.7313407619531596,0.04437883342264137,0.011279924606511949,1.744022268540488
34,1.4361019225049998,6,0.40716468505649844,15,0.9500189180586268,0.4510927065343521,0.8773037230019423,2.3023785659862837,83,73.49397590361446,0.0015167455124219806,-0.00291875486975065,0.5196549830687072,0.04050066057519697,0.018778851208016267,1.3940890592452588
35,1.391026934053773,7,0.552122897549504,13,1.187598857029021,0.8646670748487988,1.1597724445179083,2.3715049775696904,66,77.27272727272727,0.0019738705337769315,-0.00526983342013044,0.3745603278913651,0.04312083185903881,0.020305211512893787,1.2626205523881693
36,2.153477626623018,5,0.43262650785092827,12,0.9819118624224713,0.3032887802150608,0.9294954139069378,1.6349281757337688,83,72.28915662650603,0.0016232879722798833,-0.002068179222556693,0.7848874771467663,0.059571384051406495,0.01562104251163757,2.160316515787271
37,1.8616717829625555,5,0.5228619182513465,12,1.2487614938197023,0.39262323813025723,0.9673640344248357,1.66021929517695,81,76.5432098765432,0.0016395224874078916,-0.0029934844277320727,0.5476970156313887,0.05490589499779275,0.015007445228420303,1.814916922513817
38,1.9936381464384423,5,0.4792177068274014,12,0.8814364684574079,0.3501377734030708,1.0538331342338605,1.5828199778861185,83,74.69879518072288,0.0016395224874078916,-0.002446154608927063,0.6702448330226445,0.0568892248790791,0.01167159162129657,1.959185718826008
39,1.2990007319852324,5,0.427489391691295,11,1.003013011048956,0.6646885319995482,1.0889885991526724,1.830114352269369,81,77.77777777777779,0.0018022965809740958,-0.004924303875256684,0.36600027671528484,0.04017633497718753,0.017671433536691532,1.1635797391845597
