strategy_name,total_trades,cumulative_return,annual_return,max_drawdown,sharpe_ratio,win_rate,buy_hold_return,stopped_out_count,data_length,freq,year
"SuperTrend_Enhanced(10,3,n=3,ts=80)",41,0.005188728409507126,0.04949634728631791,0.08130515755681474,0.33297874353065815,50.81539465101109,-0.006947890818869595,32,6480,15min,2023
"SuperTrend_Enhanced(10,3,n=3,ts=80)",22,-0.10527129716256078,-0.9556665183981164,0.19609684791800325,-4.107425312861409,48.848684210526315,-0.009405940594064854,23,2160,60min,2023
"SuperTrend_Enhanced(10,3,n=3,ts=80)",42,-0.026155836563886647,-0.2199864960634793,0.14602744750436109,-0.2976126470517676,51.3317191283293,-0.17936665017319287,28,6453,15min,2024
"SuperTrend_Enhanced(10,3,n=3,ts=80)",21,0.05836600784571888,3.931886980366337,0.11425578612228446,2.388938719856938,52.06391478029294,-0.17855373947498376,20,2151,60min,2024
"SuperTrend_Enhanced(10,3,n=3,ts=80)",35,-0.1118367154322425,-0.6689763294612434,0.14102722537546977,-2.800736010218465,50.29755797250154,-0.05030303030302308,13,6489,15min,2025
"SuperTrend_Enhanced(10,3,n=3,ts=80)",14,-0.00743525338413209,-0.18841942663496913,0.10620988002487297,-0.10336574996896013,51.49006622516556,-0.05431502715751435,14,2163,60min,2025
