datetime,open,high,low,close,volume,future_return,trend_label
2022-01-25 11:00:00,4803.784,4814.635,4787.96,4812.171,31248.0,-0.005644437822346767,-1.0
2022-01-25 13:00:00,4814.114,4827.947,4805.73,4825.094,40140.0,-0.009019720652074287,-1.0
2022-01-25 14:00:00,4825.277,4831.843,4814.376,4825.506,51424.0,0.005030974989980334,1.0
2022-01-25 15:00:00,4826.463,4830.407,4825.322,4830.104,1627.0,0.007084526544355991,1.0
2022-01-25 21:00:00,4828.602,4845.268,4815.938,4819.53,103032.0,0.008984278549983129,1.0
2022-01-25 22:00:00,4819.634,4826.801,4790.967,4792.797,49616.0,0.017323496071292036,1.0
2022-01-25 23:00:00,4792.418,4793.701,4768.121,4768.121,7867.0,0.021099716219449918,1.0
2022-01-26 09:00:00,4781.389,4782.115,4739.627,4764.601,114411.0,0.02413045709388901,1.0
2022-01-26 10:00:00,4763.609,4799.863,4760.114,4798.983,33551.0,0.018405566346036132,1.0
2022-01-26 11:00:00,4799.911,4800.858,4769.975,4769.975,24619.0,0.029420489625207685,1.0
2022-01-26 13:00:00,4767.618,4784.46,4757.561,4776.964,30139.0,0.031127092437791076,1.0
2022-01-26 14:00:00,4777.185,4808.792,4776.302,4789.126,63719.0,0.02991360010156346,1.0
2022-01-26 15:00:00,4788.901,4791.009,4787.654,4791.009,1781.0,0.03404314206047195,1.0
2022-01-26 21:00:00,4788.8,4799.987,4757.349,4773.177,99685.0,0.04143089602585459,1.0
2022-01-26 22:00:00,4772.281,4790.243,4767.451,4789.108,29614.0,0.036574034246043344,1.0
2022-01-26 23:00:00,4789.124,4790.071,4780.745,4785.005,1373.0,0.03656777788110981,1.0
2022-01-27 09:00:00,4780.621,4794.497,4764.963,4768.275,57501.0,0.040678861852556904,1.0
2022-01-27 10:00:00,4769.039,4776.092,4751.6,4767.955,41280.0,0.05173454866918829,1.0
2022-01-27 11:00:00,4766.991,4823.599,4762.267,4823.574,49743.0,0.03845716889592659,1.0
2022-01-27 13:00:00,4822.436,4855.374,4822.436,4852.42,95506.0,0.033423528878373986,1.0
2022-01-27 14:00:00,4852.215,4855.903,4775.54,4785.009,124722.0,0.04724526118968646,1.0
2022-01-27 15:00:00,4784.312,4788.061,4779.626,4781.573,2680.0,0.05079730038629539,1.0
2022-01-27 21:00:00,4792.576,4879.839,4784.739,4849.783,162274.0,0.03757632042505821,1.0
2022-01-27 22:00:00,4850.735,4877.136,4846.974,4864.323,37941.0,0.03986042867630281,1.0
2022-01-27 23:00:00,4864.141,4865.868,4860.886,4862.83,1176.0,0.03457019883483494,1.0
2022-01-28 09:00:00,4862.143,4877.618,4851.304,4875.825,51562.0,0.03402808755441386,1.0
2022-01-28 10:00:00,4876.819,4882.285,4836.497,4868.727,49632.0,0.03866390536992518,1.0
2022-01-28 11:00:00,4868.016,4892.667,4866.937,4879.573,43617.0,0.03484751637079705,1.0
2022-01-28 13:00:00,4880.811,4897.352,4876.924,4887.311,27119.0,0.03344702229917441,1.0
2022-01-28 14:00:00,4886.3,4912.285,4858.131,4910.31,84803.0,0.02091212163794129,1.0
2022-01-28 15:00:00,4911.022,4925.657,4909.211,4925.657,5372.0,0.01900396231406287,1.0
2022-02-07 09:00:00,4968.053,4972.315,4904.112,4932.386,146329.0,0.01689324395941429,1.0
2022-02-07 10:00:00,4931.524,4956.823,4925.743,4954.11,39740.0,0.005335368007573651,1.0
2022-02-07 11:00:00,4953.428,4976.149,4943.717,4970.934,26993.0,-0.001836475801127093,0.0
2022-02-07 13:00:00,4972.227,4976.277,4957.271,4964.265,26945.0,-0.00027536805549264375,0.0
2022-02-07 14:00:00,4965.162,4970.535,4928.024,4959.982,50987.0,0.007698011807300871,1.0
2022-02-07 15:00:00,4959.99,4963.593,4959.431,4962.243,1430.0,0.005222235186789473,1.0
2022-02-07 21:00:00,4961.382,5015.457,4959.313,5014.623,99945.0,-0.005369296954127812,-1.0
2022-02-07 22:00:00,5013.894,5026.008,5003.729,5009.075,43000.0,-0.0001589115754903584,0.0
2022-02-07 23:00:00,5007.444,5014.611,5005.56,5014.605,1151.0,0.001388544062792712,0.0
2022-02-08 09:00:00,5014.592,5024.481,4992.211,5011.078,63578.0,0.0020332950315280255,0.0
2022-02-08 10:00:00,5011.444,5039.819,5008.534,5024.464,61960.0,0.007187831378630593,1.0
2022-02-08 11:00:00,5024.76,5044.448,5021.156,5032.02,33128.0,0.001773045417148495,0.0
2022-02-08 13:00:00,5031.956,5060.945,5019.426,5058.217,57490.0,-0.001564780633175675,0.0
2022-02-08 14:00:00,5058.317,5079.627,5012.169,5030.939,134208.0,0.015343656522171964,1.0
2022-02-08 15:00:00,5032.011,5041.911,5031.055,5041.74,2760.0,0.013882905504845668,1.0
2022-02-08 21:00:00,5042.682,5070.525,5008.07,5056.971,121301.0,0.010157859319343614,1.0
2022-02-08 22:00:00,5056.848,5067.559,5034.414,5049.614,43218.0,0.007561766107270813,1.0
2022-02-08 23:00:00,5049.309,5052.98,5045.96,5050.777,1356.0,0.009675343021479743,1.0
2022-02-09 09:00:00,5048.795,5063.883,5009.008,5012.995,112980.0,0.011987245149855635,1.0
2022-02-09 10:00:00,5013.614,5029.706,4997.217,5019.264,58271.0,0.01276601509703415,1.0
2022-02-09 11:00:00,5019.071,5028.896,5012.569,5015.71,21141.0,0.0030880971986019085,1.0
2022-02-09 13:00:00,5013.179,5013.674,4974.925,4980.542,67602.0,0.007279328233754318,1.0
2022-02-09 14:00:00,4979.691,4995.66,4941.814,4961.805,94098.0,-0.003317139629630899,-1.0
2022-02-09 15:00:00,4961.765,4963.74,4960.021,4962.898,2767.0,-0.0018336060906350208,0.0
2022-02-09 21:00:00,4965.601,5015.341,4948.916,4998.164,135651.0,-0.00944166698011506,-1.0
2022-02-09 22:00:00,4998.773,5002.891,4974.83,4988.157,38806.0,-0.000662569361790395,0.0
2022-02-09 23:00:00,4987.28,4988.346,4985.185,4987.698,772.0,0.00307476515218029,1.0
2022-02-10 09:00:00,4986.232,5009.375,4985.203,5008.279,55113.0,-0.0065653291280298705,-1.0
2022-02-10 10:00:00,5008.239,5023.243,4990.931,5021.568,40029.0,-0.013323527631210143,-1.0
2022-02-10 11:00:00,5023.285,5024.123,4999.37,5021.267,29381.0,-0.01949448216954002,-1.0
2022-02-10 13:00:00,5020.474,5063.253,5020.474,5060.579,72255.0,-0.030109005313423563,-1.0
2022-02-10 14:00:00,5061.662,5068.07,5031.379,5040.942,84925.0,-0.030032680399814167,-1.0
2022-02-10 15:00:00,5041.871,5052.33,5040.068,5050.302,2372.0,-0.03420706326077122,-1.0
2022-02-10 21:00:00,5092.947,5135.633,5082.756,5108.132,140516.0,-0.04549608349979986,-1.0
2022-02-10 22:00:00,5108.159,5122.01,5097.315,5111.734,38341.0,-0.04949592447494337,-1.0
2022-02-10 23:00:00,5110.873,5111.937,5107.378,5108.339,1043.0,-0.044036231737948524,-1.0
2022-02-11 09:00:00,5101.109,5108.248,5065.358,5087.798,99186.0,-0.04872422214875658,-1.0
2022-02-11 10:00:00,5088.755,5107.566,5087.855,5099.645,37416.0,-0.05982514469144429,-1.0
2022-02-11 11:00:00,5099.546,5099.637,5055.076,5073.087,46221.0,-0.04804037462791405,-1.0
2022-02-11 13:00:00,5061.633,5097.735,5056.394,5083.34,31311.0,-0.051540719290859904,-1.0
2022-02-11 14:00:00,5084.13,5088.716,5029.019,5031.199,83695.0,-0.03691545494423881,-1.0
2022-02-11 15:00:00,5030.642,5032.564,5015.046,5016.797,7219.0,-0.03603713684249119,-1.0
2022-02-11 21:00:00,5009.693,5009.693,4927.628,4945.346,203240.0,-0.020488354101007134,-1.0
2022-02-11 22:00:00,4947.098,4988.327,4947.098,4953.798,77406.0,-0.015794346075475866,-1.0
2022-02-11 23:00:00,4953.792,4955.721,4950.159,4950.973,2258.0,-0.012142461693893339,-1.0
2022-02-14 09:00:00,4960.4,4988.607,4940.566,4984.852,99818.0,-0.01922945756463778,-1.0
2022-02-14 10:00:00,4984.774,5004.901,4978.256,5003.034,44843.0,-0.02148716159034684,-1.0
2022-02-14 11:00:00,5003.355,5005.877,4972.301,4975.398,21824.0,-0.012852439141552076,-1.0
2022-02-14 13:00:00,4974.61,4974.681,4947.226,4954.663,36900.0,-0.008161604532941836,-1.0
2022-02-14 14:00:00,4954.683,4964.427,4891.86,4923.38,128523.0,-0.011921484833590016,-1.0
2022-02-14 15:00:00,4921.652,4922.467,4905.517,4908.21,3201.0,-0.012286352865912438,-1.0
2022-02-14 21:00:00,4910.446,4914.695,4858.573,4889.549,141089.0,-0.007652239501025589,-1.0
2022-02-14 22:00:00,4889.254,4891.334,4869.817,4877.546,36010.0,-0.006538738947823358,-1.0
2022-02-14 23:00:00,4878.124,4880.224,4872.095,4875.732,1262.0,-0.010971890989906766,-1.0
2022-02-15 09:00:00,4870.802,4884.564,4831.405,4858.724,119720.0,-0.005340290989980109,-1.0
2022-02-15 10:00:00,4858.102,4890.03,4844.194,4883.387,61987.0,-0.015314575723775191,-1.0
2022-02-15 11:00:00,4884.323,4894.289,4810.556,4839.899,92462.0,-0.00830699153019514,-1.0
2022-02-15 13:00:00,4833.646,4833.646,4770.027,4794.558,116549.0,0.00043027949604532926,0.0
2022-02-15 14:00:00,4795.44,4835.79,4784.533,4829.374,92180.0,-0.0031929604126746188,-1.0
2022-02-15 15:00:00,4829.147,4829.603,4819.739,4821.341,3005.0,-0.004208787555163671,-1.0
2022-02-15 21:00:00,4830.276,4877.085,4822.212,4845.47,159693.0,-0.00981617882269425,-1.0
2022-02-15 22:00:00,4845.426,4854.705,4830.209,4836.006,40565.0,0.0006110414255069012,0.0
2022-02-15 23:00:00,4835.992,4844.916,4835.803,4844.024,1438.0,0.003953531196377194,1.0
2022-02-16 09:00:00,4844.864,4878.416,4844.066,4875.556,74303.0,0.0008766179693147495,0.0
2022-02-16 10:00:00,4875.563,4892.775,4865.445,4890.856,43937.0,-0.006113449261233543,-1.0
2022-02-16 11:00:00,4890.712,4899.382,4881.634,4888.996,31446.0,-0.0038007803647211688,-1.0
2022-02-16 13:00:00,4888.476,4921.395,4888.476,4895.533,60606.0,-0.0038884427906011577,-1.0
2022-02-16 14:00:00,4895.667,4921.946,4893.883,4911.452,60466.0,-0.003919411204670228,-1.0
2022-02-16 15:00:00,4911.386,4915.408,4909.303,4914.225,2843.0,-0.0012803646556680598,0.0
2022-02-16 21:00:00,4890.974,4917.547,4862.768,4864.686,120482.0,0.009714912740514028,1.0
2022-02-16 22:00:00,4863.484,4872.24,4832.541,4847.906,90533.0,0.00751458464747466,1.0
2022-02-16 23:00:00,4848.94,4852.291,4847.091,4852.133,1133.0,0.0011390866655963561,0.0
2022-02-17 09:00:00,4851.887,4861.38,4834.729,4845.653,52864.0,0.006915682984315945,1.0
2022-02-17 10:00:00,4845.383,4846.263,4799.865,4822.236,95162.0,0.013227888473314136,1.0
2022-02-17 11:00:00,4821.799,4846.995,4814.619,4832.777,33260.0,0.01846847061223804,1.0
2022-02-17 13:00:00,4831.74,4848.16,4800.771,4808.6,54373.0,0.025063012103314897,1.0
2022-02-17 14:00:00,4808.356,4845.169,4790.762,4799.694,122563.0,0.0316520178161356,1.0
2022-02-17 15:00:00,4799.304,4800.409,4793.756,4796.621,3597.0,0.029752819745399884,1.0
2022-02-17 21:00:00,4789.666,4821.078,4765.23,4813.954,142899.0,0.02590053831008776,1.0
2022-02-17 22:00:00,4813.914,4818.416,4787.73,4801.049,49143.0,0.027365061260570412,1.0
2022-02-17 23:00:00,4799.983,4800.106,4796.271,4797.906,763.0,0.025830643618278474,1.0
2022-02-18 09:00:00,4794.068,4844.037,4792.516,4838.961,67778.0,0.007360464364147632,1.0
2022-02-18 10:00:00,4838.602,4864.979,4831.924,4863.175,57180.0,0.005661733332647838,1.0
2022-02-18 11:00:00,4862.542,4894.252,4853.831,4879.83,51349.0,-0.01127006473586172,-1.0
2022-02-18 13:00:00,4887.318,4889.803,4859.959,4860.956,29878.0,-0.007722760707975954,-1.0
2022-02-18 14:00:00,4862.714,4888.371,4860.784,4870.414,62301.0,-0.004240091294087082,-1.0
2022-02-18 15:00:00,4870.039,4876.826,4868.451,4876.497,2694.0,-0.0063186750653184244,-1.0
2022-02-18 21:00:00,4875.874,4905.242,4861.614,4892.202,97595.0,-0.00819324304270358,-1.0
2022-02-18 22:00:00,4890.786,4916.041,4884.077,4907.933,57995.0,-0.01406987422199938,-1.0
2022-02-18 23:00:00,4907.512,4912.95,4907.43,4911.946,1819.0,-0.006907649229042887,-1.0
2022-02-21 09:00:00,4908.373,4911.773,4860.125,4884.336,121318.0,-0.0005011940210502144,0.0
2022-02-21 10:00:00,4884.295,4892.133,4847.455,4857.66,48946.0,0.01039656954171344,1.0
2022-02-21 11:00:00,4857.648,4883.335,4856.899,4879.164,24344.0,0.0031325038469706204,1.0
2022-02-21 13:00:00,4880.88,4892.93,4861.118,4886.024,26609.0,0.000524148059853921,0.0
2022-02-21 14:00:00,4885.301,4925.835,4865.854,4922.031,78624.0,-0.012471884065744348,-1.0
2022-02-21 15:00:00,4923.942,4929.949,4921.98,4929.118,4778.0,-0.015060909477111336,-1.0
2022-02-21 21:00:00,4915.049,4963.602,4915.049,4951.614,127933.0,-0.01854587211361779,-1.0
2022-02-21 22:00:00,4951.108,4958.819,4934.897,4939.334,38240.0,-0.01974011071128207,-1.0
2022-02-21 23:00:00,4940.606,4941.77,4937.719,4938.638,1389.0,-0.029544987909622098,-1.0
2022-02-22 09:00:00,4939.565,4954.173,4923.472,4932.43,61696.0,-0.027623301293682827,-1.0
2022-02-22 10:00:00,4932.107,4944.677,4915.482,4921.839,40818.0,-0.024482515580050424,-1.0
