datetime,close,future_return,trend_label
2022-01-11 21:00:00,4691.86,0.0178594416713202,1.0
2022-01-11 22:00:00,4699.469,0.0112525478942408,1.0
2022-01-11 23:00:00,4697.924,0.0137809807055201,1.0
2022-01-12 09:00:00,4728.735,0.0029788093433022,0.0
2022-01-12 10:00:00,4721.992,0.0038945428115929,0.0
2022-01-12 11:00:00,4727.282,0.0055672583103779,1.0
2022-01-12 13:00:00,4722.067,0.0075547424464752,1.0
2022-01-12 14:00:00,4730.012,-0.0020361470541722,0.0
2022-01-12 15:00:00,4731.89,-0.0037101454175816,0.0
2022-01-12 21:00:00,4798.938,-0.0181352624268118,1.0
2022-01-12 22:00:00,4806.127,-0.0253093603227713,1.0
2022-01-12 23:00:00,4803.719,-0.0364542555465879,1.0
2022-01-13 09:00:00,4791.886,-0.0326120028731902,1.0
2022-01-13 10:00:00,4778.013,-0.0289396449946871,1.0
2022-01-13 11:00:00,4759.295,-0.022624569395257,1.0
2022-01-13 13:00:00,4736.63,-0.0174180799429129,1.0
2022-01-13 14:00:00,4720.458,-0.0124729422441635,1.0
2022-01-13 15:00:00,4722.917,-0.0131141411123678,1.0
2022-01-13 21:00:00,4749.302,-0.0184721881236441,1.0
2022-01-13 22:00:00,4770.548,-0.0259031037943649,1.0
2022-01-13 23:00:00,4775.654,-0.0211030782380802,1.0
2022-01-14 09:00:00,4752.35,-0.0188106936568225,1.0
2022-01-14 10:00:00,4762.666,-0.0159616483708915,1.0
2022-01-14 11:00:00,4742.821,-0.0093781738758431,1.0
2022-01-14 13:00:00,4740.382,-0.0091863904638907,1.0
2022-01-14 14:00:00,4753.6,0.0115872181083808,1.0
2022-01-14 15:00:00,4757.741,0.0131671732446133,1.0
2022-01-14 21:00:00,4720.381,0.0221552031499152,1.0
2022-01-14 22:00:00,4714.334,0.0228146754133246,1.0
2022-01-14 23:00:00,4711.908,0.0215297072863052,1.0
2022-01-17 09:00:00,4684.487,0.0251022150344318,1.0
2022-01-17 10:00:00,4628.603,0.0342047049617346,1.0
2022-01-17 11:00:00,4635.613,0.0337275782081032,1.0
2022-01-17 13:00:00,4639.739,0.0350431349694455,1.0
2022-01-17 14:00:00,4651.618,0.03136843997078,1.0
2022-01-17 15:00:00,4654.127,0.0323467752384065,1.0
2022-01-17 21:00:00,4661.58,0.0311126270491978,1.0
2022-01-17 22:00:00,4660.98,0.0263453179374294,1.0
2022-01-17 23:00:00,4661.572,0.0280718607371074,1.0
2022-01-18 09:00:00,4646.976,0.0302885145092206,1.0
2022-01-18 10:00:00,4674.873,0.0266794413452515,1.0
2022-01-18 11:00:00,4662.955,0.0300056509230734,1.0
2022-01-18 13:00:00,4686.646,0.0249065109675448,1.0
2022-01-18 14:00:00,4698.342,0.0245318454893236,1.0
2022-01-18 15:00:00,4696.835,0.0293865975704916,1.0
2022-01-18 21:00:00,4808.681,0.0052993741942957,1.0
2022-01-18 22:00:00,4820.387,-0.0027894025936091,0.0
2022-01-18 23:00:00,4824.962,-0.0086135393397917,1.0
2022-01-19 09:00:00,4821.89,-0.0054240142350821,1.0
2022-01-19 10:00:00,4813.354,0.0009710484622572,0.0
2022-01-19 11:00:00,4802.078,0.0007871592256518,0.0
2022-01-19 13:00:00,4786.923,0.0044991323236242,0.0
2022-01-19 14:00:00,4791.961,0.0050405251628716,1.0
2022-01-19 15:00:00,4802.33,0.0034849750017178,0.0
2022-01-19 21:00:00,4797.532,0.0049521295532786,0.0
2022-01-19 22:00:00,4804.673,-0.0021006632501316,0.0
2022-01-19 23:00:00,4806.614,-0.0072780963896828,1.0
2022-01-20 09:00:00,4783.775,0.0026357845007343,0.0
2022-01-20 10:00:00,4792.431,0.0061761974246473,1.0
2022-01-20 11:00:00,4787.726,-0.005343664194651,1.0
2022-01-20 13:00:00,4799.596,-0.0077516941009201,1.0
2022-01-20 14:00:00,4802.87,-0.0089350742368624,1.0
2022-01-20 15:00:00,4803.374,-0.0114357116476875,1.0
2022-01-20 21:00:00,4813.601,-0.0133791728894854,1.0
2022-01-20 22:00:00,4834.859,-0.0090577615603682,1.0
2022-01-20 23:00:00,4834.164,-0.0063113291150236,1.0
2022-01-21 09:00:00,4806.941,0.0010880100255028,0.0
2022-01-21 10:00:00,4783.402,0.0087159724396987,1.0
2022-01-21 11:00:00,4795.736,0.006207597749334,1.0
2022-01-21 13:00:00,4818.028,0.0025064196389062,0.0
2022-01-21 14:00:00,4805.858,0.0028448614170455,0.0
2022-01-21 15:00:00,4808.46,-0.0032573838609451,0.0
2022-01-21 21:00:00,4816.115,-0.0099652936028312,1.0
2022-01-21 22:00:00,4819.066,-0.011301982583347,1.0
2022-01-21 23:00:00,4821.29,-0.0046267700138344,0.0
2022-01-24 09:00:00,4794.58,-0.0051318363652289,1.0
2022-01-24 10:00:00,4771.631,0.0011176471944288,0.0
2022-01-24 11:00:00,4796.384,-0.0015132232948821,0.0
2022-01-24 13:00:00,4822.03,-0.0064331827052091,1.0
2022-01-24 14:00:00,4762.142,0.0023172345553744,0.0
2022-01-24 15:00:00,4762.391,0.0056099971631897,1.0
2022-01-24 21:00:00,4759.956,0.0052624436024198,1.0
2022-01-24 22:00:00,4748.444,0.004176315441437,0.0
2022-01-24 23:00:00,4749.199,0.0039492975552299,0.0
2022-01-25 09:00:00,4791.066,0.006785128821018,1.0
2022-01-25 10:00:00,4803.654,0.0101518552335367,1.0
2022-01-25 11:00:00,4812.171,-0.0056444378223467,1.0
2022-01-25 13:00:00,4825.094,-0.0090197206520742,1.0
2022-01-25 14:00:00,4825.506,0.0050309749899803,1.0
2022-01-25 15:00:00,4830.104,0.0070845265443559,1.0
2022-01-25 21:00:00,4819.53,0.0089842785499831,1.0
2022-01-25 22:00:00,4792.797,0.017323496071292,1.0
2022-01-25 23:00:00,4768.121,0.0210997162194499,1.0
2022-01-26 09:00:00,4764.601,0.024130457093889,1.0
2022-01-26 10:00:00,4798.983,0.0184055663460361,1.0
2022-01-26 11:00:00,4769.975,0.0294204896252076,1.0
2022-01-26 13:00:00,4776.964,0.031127092437791,1.0
2022-01-26 14:00:00,4789.126,0.0299136001015634,1.0
2022-01-26 15:00:00,4791.009,0.0340431420604719,1.0
2022-01-26 21:00:00,4773.177,0.0414308960258545,1.0
2022-01-26 22:00:00,4789.108,0.0365740342460433,1.0
2022-01-26 23:00:00,4785.005,0.0365677778811098,1.0
2022-01-27 09:00:00,4768.275,0.0406788618525569,1.0
2022-01-27 10:00:00,4767.955,0.0517345486691882,1.0
2022-01-27 11:00:00,4823.574,0.0384571688959265,1.0
2022-01-27 13:00:00,4852.42,0.0334235288783739,1.0
2022-01-27 14:00:00,4785.009,0.0472452611896864,1.0
2022-01-27 15:00:00,4781.573,0.0507973003862953,1.0
2022-01-27 21:00:00,4849.783,0.0375763204250582,1.0
2022-01-27 22:00:00,4864.323,0.0398604286763028,1.0
2022-01-27 23:00:00,4862.83,0.0345701988348349,1.0
2022-01-28 09:00:00,4875.825,0.0340280875544138,1.0
2022-01-28 10:00:00,4868.727,0.0386639053699251,1.0
2022-01-28 11:00:00,4879.573,0.034847516370797,1.0
2022-01-28 13:00:00,4887.311,0.0334470222991744,1.0
2022-01-28 14:00:00,4910.31,0.0209121216379412,1.0
2022-01-28 15:00:00,4925.657,0.0190039623140628,1.0
2022-02-07 09:00:00,4932.386,0.0168932439594142,1.0
2022-02-07 10:00:00,4954.11,0.0053353680075736,1.0
2022-02-07 11:00:00,4970.934,-0.001836475801127,0.0
2022-02-07 13:00:00,4964.265,-0.0002753680554926,0.0
2022-02-07 14:00:00,4959.982,0.0076980118073008,1.0
2022-02-07 15:00:00,4962.243,0.0052222351867894,1.0
2022-02-07 21:00:00,5014.623,-0.0053692969541278,1.0
2022-02-07 22:00:00,5009.075,-0.0001589115754903,0.0
2022-02-07 23:00:00,5014.605,0.0013885440627927,0.0
2022-02-08 09:00:00,5011.078,0.002033295031528,0.0
2022-02-08 10:00:00,5024.464,0.0071878313786305,1.0
2022-02-08 11:00:00,5032.02,0.0017730454171484,0.0
2022-02-08 13:00:00,5058.217,-0.0015647806331756,0.0
2022-02-08 14:00:00,5030.939,0.0153436565221719,1.0
2022-02-08 15:00:00,5041.74,0.0138829055048456,1.0
2022-02-08 21:00:00,5056.971,0.0101578593193436,1.0
2022-02-08 22:00:00,5049.614,0.0075617661072708,1.0
2022-02-08 23:00:00,5050.777,0.0096753430214797,1.0
2022-02-09 09:00:00,5012.995,0.0119872451498556,1.0
2022-02-09 10:00:00,5019.264,0.0127660150970341,1.0
2022-02-09 11:00:00,5015.71,0.0030880971986019,0.0
2022-02-09 13:00:00,4980.542,0.0072793282337543,1.0
2022-02-09 14:00:00,4961.805,-0.0033171396296308,0.0
2022-02-09 15:00:00,4962.898,-0.001833606090635,0.0
2022-02-09 21:00:00,4998.164,-0.009441666980115,1.0
2022-02-09 22:00:00,4988.157,-0.0006625693617903,0.0
2022-02-09 23:00:00,4987.698,0.0030747651521802,0.0
2022-02-10 09:00:00,5008.279,-0.0065653291280298,1.0
2022-02-10 10:00:00,5021.568,-0.0133235276312101,1.0
2022-02-10 11:00:00,5021.267,-0.01949448216954,1.0
2022-02-10 13:00:00,5060.579,-0.0301090053134235,1.0
2022-02-10 14:00:00,5040.942,-0.0300326803998141,1.0
2022-02-10 15:00:00,5050.302,-0.0342070632607712,1.0
2022-02-10 21:00:00,5108.132,-0.0454960834997998,1.0
2022-02-10 22:00:00,5111.734,-0.0494959244749433,1.0
2022-02-10 23:00:00,5108.339,-0.0440362317379485,1.0
2022-02-11 09:00:00,5087.798,-0.0487242221487565,1.0
2022-02-11 10:00:00,5099.645,-0.0598251446914442,1.0
2022-02-11 11:00:00,5073.087,-0.048040374627914,1.0
2022-02-11 13:00:00,5083.34,-0.0515407192908599,1.0
2022-02-11 14:00:00,5031.199,-0.0369154549442388,1.0
2022-02-11 15:00:00,5016.797,-0.0360371368424911,1.0
2022-02-11 21:00:00,4945.346,-0.0204883541010071,1.0
2022-02-11 22:00:00,4953.798,-0.0157943460754758,1.0
2022-02-11 23:00:00,4950.973,-0.0121424616938933,1.0
2022-02-14 09:00:00,4984.852,-0.0192294575646377,1.0
2022-02-14 10:00:00,5003.034,-0.0214871615903468,1.0
2022-02-14 11:00:00,4975.398,-0.012852439141552,1.0
2022-02-14 13:00:00,4954.663,-0.0081616045329418,1.0
2022-02-14 14:00:00,4923.38,-0.01192148483359,1.0
2022-02-14 15:00:00,4908.21,-0.0122863528659124,1.0
2022-02-14 21:00:00,4889.549,-0.0076522395010255,1.0
2022-02-14 22:00:00,4877.546,-0.0065387389478233,1.0
2022-02-14 23:00:00,4875.732,-0.0109718909899067,1.0
2022-02-15 09:00:00,4858.724,-0.0053402909899801,1.0
2022-02-15 10:00:00,4883.387,-0.0153145757237751,1.0
2022-02-15 11:00:00,4839.899,-0.0083069915301951,1.0
2022-02-15 13:00:00,4794.558,0.0004302794960453,0.0
2022-02-15 14:00:00,4829.374,-0.0031929604126746,0.0
2022-02-15 15:00:00,4821.341,-0.0042087875551636,0.0
2022-02-15 21:00:00,4845.47,-0.0098161788226942,1.0
2022-02-15 22:00:00,4836.006,0.0006110414255069,0.0
2022-02-15 23:00:00,4844.024,0.0039535311963771,0.0
2022-02-16 09:00:00,4875.556,0.0008766179693147,0.0
2022-02-16 10:00:00,4890.856,-0.0061134492612335,1.0
2022-02-16 11:00:00,4888.996,-0.0038007803647211,0.0
2022-02-16 13:00:00,4895.533,-0.0038884427906011,0.0
2022-02-16 14:00:00,4911.452,-0.0039194112046702,0.0
2022-02-16 15:00:00,4914.225,-0.001280364655668,0.0
2022-02-16 21:00:00,4864.686,0.009714912740514,1.0
2022-02-16 22:00:00,4847.906,0.0075145846474746,1.0
2022-02-16 23:00:00,4852.133,0.0011390866655963,0.0
2022-02-17 09:00:00,4845.653,0.0069156829843159,1.0
2022-02-17 10:00:00,4822.236,0.0132278884733141,1.0
2022-02-17 11:00:00,4832.777,0.018468470612238,1.0
2022-02-17 13:00:00,4808.6,0.0250630121033148,1.0
2022-02-17 14:00:00,4799.694,0.0316520178161356,1.0
2022-02-17 15:00:00,4796.621,0.0297528197453998,1.0
2022-02-17 21:00:00,4813.954,0.0259005383100877,1.0
2022-02-17 22:00:00,4801.049,0.0273650612605704,1.0
2022-02-17 23:00:00,4797.906,0.0258306436182784,1.0
2022-02-18 09:00:00,4838.961,0.0073604643641476,1.0
2022-02-18 10:00:00,4863.175,0.0056617333326478,1.0
2022-02-18 11:00:00,4879.83,-0.0112700647358617,1.0
2022-02-18 13:00:00,4860.956,-0.0077227607079759,1.0
2022-02-18 14:00:00,4870.414,-0.004240091294087,0.0
2022-02-18 15:00:00,4876.497,-0.0063186750653184,1.0
2022-02-18 21:00:00,4892.202,-0.0081932430427035,1.0
2022-02-18 22:00:00,4907.933,-0.0140698742219993,1.0
2022-02-18 23:00:00,4911.946,-0.0069076492290428,1.0
2022-02-21 09:00:00,4884.336,-0.0005011940210502,0.0
2022-02-21 10:00:00,4857.66,0.0103965695417134,1.0
2022-02-21 11:00:00,4879.164,0.0031325038469706,0.0
2022-02-21 13:00:00,4886.024,0.0005241480598539,0.0
2022-02-21 14:00:00,4922.031,-0.0124718840657443,1.0
2022-02-21 15:00:00,4929.118,-0.0150609094771113,1.0
2022-02-21 21:00:00,4951.614,-0.0185458721136177,1.0
2022-02-21 22:00:00,4939.334,-0.019740110711282,1.0
2022-02-21 23:00:00,4938.638,-0.029544987909622,1.0
2022-02-22 09:00:00,4932.43,-0.0276233012936828,1.0
2022-02-22 10:00:00,4921.839,-0.0244825155800504,1.0
2022-02-22 11:00:00,4874.578,-0.0197227329217011,1.0
2022-02-22 13:00:00,4890.709,-0.0233687999020182,1.0
2022-02-22 14:00:00,4824.834,-0.0049011012606858,0.0
2022-02-22 15:00:00,4823.416,-0.0141128196282468,1.0
2022-02-22 21:00:00,4849.763,-0.018317596138203,1.0
2022-02-22 22:00:00,4845.684,-0.0167505763892157,1.0
2022-02-22 23:00:00,4852.119,-0.0197136550031026,1.0
2022-02-23 09:00:00,4838.879,-0.020199719811138,1.0
2022-02-23 10:00:00,4878.016,-0.0344931217937784,1.0
2022-02-23 11:00:00,4881.888,-0.0254133236977168,1.0
2022-02-23 13:00:00,4908.163,-0.0286259849153337,1.0
2022-02-23 14:00:00,4894.448,-0.0220178046635698,1.0
2022-02-23 15:00:00,4888.585,-0.0193779999734073,1.0
2022-02-23 21:00:00,4860.644,-0.0140594538501483,1.0
2022-02-23 22:00:00,4854.881,-0.0020676098961025,0.0
2022-02-23 23:00:00,4859.782,0.0005790383190026,0.0
2022-02-24 09:00:00,4841.831,0.00210891292984,0.0
2022-02-24 10:00:00,4792.726,0.0128004396662776,1.0
2022-02-24 11:00:00,4796.18,0.0239851298324915,1.0
2022-02-24 13:00:00,4801.34,0.0242532293068183,1.0
2022-02-24 14:00:00,4778.438,0.0406461274583869,1.0
2022-02-24 15:00:00,4776.419,0.0432093583079709,1.0
2022-02-24 21:00:00,4801.187,0.0371839297240453,1.0
2022-02-24 22:00:00,4755.344,0.0565281922821986,1.0
2022-02-24 23:00:00,4760.927,0.0548699864543186,1.0
2022-02-25 09:00:00,4764.516,0.0512419309747307,1.0
2022-02-25 10:00:00,4756.466,0.0487466955508564,1.0
2022-02-25 11:00:00,4741.135,0.0645832696179289,1.0
2022-02-25 13:00:00,4709.758,0.0706293189586386,1.0
2022-02-25 14:00:00,4757.823,0.0666903749887289,1.0
2022-02-25 15:00:00,4767.662,0.0647086559407944,1.0
2022-02-25 21:00:00,4786.683,0.0621620441545847,1.0
2022-02-25 22:00:00,4793.854,0.0656465549430583,1.0
2022-02-25 23:00:00,4792.306,0.061361691010549,1.0
2022-02-28 09:00:00,4844.843,0.0455540045363699,1.0
2022-02-28 10:00:00,4862.596,0.0394536169568684,1.0
2022-02-28 11:00:00,4852.042,0.0494057965697741,1.0
2022-02-28 13:00:00,4854.075,0.0502643655073314,1.0
2022-02-28 14:00:00,4911.217,0.0429889373652193,1.0
2022-02-28 15:00:00,4917.788,0.0390844420296281,1.0
2022-02-28 21:00:00,4972.663,0.0266883156972431,1.0
2022-02-28 22:00:00,4982.805,0.0471367031220366,1.0
2022-02-28 23:00:00,4979.714,0.0451451629551416,1.0
2022-03-01 09:00:00,5024.155,0.0329955982647829,1.0
2022-03-01 10:00:00,5022.159,0.0324916037106751,1.0
2022-03-01 11:00:00,5008.659,0.0391466059078887,1.0
2022-03-01 13:00:00,4988.328,0.0434654657833245,1.0
2022-03-01 14:00:00,5047.333,0.0331032250101193,1.0
2022-03-01 15:00:00,5042.405,0.0392568625487243,1.0
2022-03-01 21:00:00,5075.124,0.0326778222561655,1.0
2022-03-01 22:00:00,5076.171,0.0184059993250817,1.0
2022-03-01 23:00:00,5084.233,0.0198305231093853,1.0
2022-03-02 09:00:00,5108.554,0.0116248159459603,1.0
2022-03-02 10:00:00,5086.37,0.0098824898699859,1.0
2022-03-02 11:00:00,5065.545,0.0194332495318864,1.0
2022-03-02 13:00:00,5054.443,0.0227142733630589,1.0
2022-03-02 14:00:00,5091.761,0.0296655714987406,1.0
2022-03-02 15:00:00,5098.062,0.0312324565687903,1.0
2022-03-02 21:00:00,5122.345,0.0265366741209347,1.0
2022-03-02 22:00:00,5109.997,0.0439205737302779,1.0
2022-03-02 23:00:00,5105.375,0.0404714638983424,1.0
2022-03-03 09:00:00,5217.678,0.016305720667316,1.0
2022-03-03 10:00:00,5204.524,0.0207237011492309,1.0
2022-03-03 11:00:00,5189.93,0.0282304385608283,1.0
2022-03-03 13:00:00,5185.337,0.029705880254263,1.0
2022-03-03 14:00:00,5204.731,-0.0062331751631352,1.0
2022-03-03 15:00:00,5205.148,-0.0019407709444572,0.0
2022-03-03 21:00:00,5214.416,-0.0035986772056545,0.0
2022-03-03 22:00:00,5240.354,-0.0027484784424869,0.0
2022-03-03 23:00:00,5240.968,-0.0013070104606628,0.0
2022-03-04 09:00:00,5169.603,0.0041341665888077,0.0
2022-03-04 10:00:00,5185.056,0.010984645103158,1.0
2022-03-04 11:00:00,5167.94,0.0029615281911168,0.0
2022-03-04 13:00:00,5136.636,0.008562023861531,1.0
2022-03-04 14:00:00,5163.985,-0.0069252718588453,1.0
2022-03-04 15:00:00,5169.251,-0.0043443431166334,0.0
2022-03-04 21:00:00,5242.811,-0.0178104837271455,1.0
2022-03-04 22:00:00,5257.287,-0.0207342684544329,1.0
2022-03-04 23:00:00,5258.275,-0.0247027780022915,1.0
2022-03-07 09:00:00,5334.431,-0.0413901688858661,1.0
2022-03-07 10:00:00,5311.997,-0.0402061597549849,1.0
2022-03-07 11:00:00,5302.756,-0.0406690407780407,1.0
2022-03-07 13:00:00,5312.381,-0.043757780174276,1.0
2022-03-07 14:00:00,5336.444,-0.0616907063954949,1.0
2022-03-07 15:00:00,5339.372,-0.057016068556377,1.0
2022-03-07 21:00:00,5172.289,-0.0276473337046711,1.0
2022-03-07 22:00:00,5195.046,-0.0397992626051819,1.0
2022-03-07 23:00:00,5195.651,-0.0285494541492489,1.0
2022-03-08 09:00:00,5225.951,-0.0285218900827811,1.0
2022-03-08 10:00:00,5234.118,-0.0361088534878274,1.0
2022-03-08 11:00:00,5190.975,-0.0260290215229316,1.0
2022-03-08 13:00:00,5242.012,-0.035083094048621,1.0
2022-03-08 14:00:00,5183.245,-0.0109091891276603,1.0
2022-03-08 15:00:00,5180.616,-0.0192432714565217,1.0
2022-03-08 21:00:00,5128.223,-0.0098784705735299,1.0
2022-03-08 22:00:00,5146.794,-0.0194466691303362,1.0
2022-03-08 23:00:00,5149.434,-0.0175933898754699,1.0
2022-03-09 09:00:00,5148.281,-0.0172030236888778,1.0
2022-03-09 10:00:00,5128.381,-0.0041243035570096,0.0
2022-03-09 11:00:00,5113.638,-0.0062264868964131,1.0
2022-03-09 13:00:00,5098.422,-0.0016291315234399,0.0
2022-03-09 14:00:00,5087.098,-0.0003447938294092,0.0
2022-03-09 15:00:00,5079.923,-0.0074514908985825,1.0
2022-03-09 21:00:00,5007.235,0.0071304821922679,1.0
2022-03-09 22:00:00,5034.942,-0.008615392193197,1.0
2022-03-09 23:00:00,5029.289,-0.0090422324109828,1.0
2022-03-10 09:00:00,4988.287,-0.0017168218268115,0.0
2022-03-10 10:00:00,5047.318,-0.0188870604150562,1.0
2022-03-10 11:00:00,5076.897,-0.0302895646691276,1.0
2022-03-10 13:00:00,5045.12,-0.0254796714448813,1.0
2022-03-10 14:00:00,5055.859,-0.0301659915753189,1.0
2022-03-10 15:00:00,5058.106,-0.0307613165876713,1.0
2022-03-10 21:00:00,5126.7,-0.0436368424132482,1.0
2022-03-10 22:00:00,5080.924,-0.0408968919826393,1.0
2022-03-10 23:00:00,5077.564,-0.0235516479949834,1.0
2022-03-11 09:00:00,5046.706,-0.0199791705718541,1.0
2022-03-11 10:00:00,5058.838,-0.0245384414365511,1.0
2022-03-11 11:00:00,5059.715,-0.0317156203462052,1.0
2022-03-11 13:00:00,5107.23,-0.0409272736884768,1.0
2022-03-11 14:00:00,5081.798,-0.0370943512512696,1.0
2022-03-11 15:00:00,5090.116,-0.0325401228577108,1.0
2022-03-11 21:00:00,5085.344,-0.031532380110372,1.0
2022-03-11 22:00:00,5042.07,-0.018179041544445,1.0
2022-03-11 23:00:00,5042.939,-0.0193631134542773,1.0
2022-03-14 09:00:00,4991.564,-0.0083909572230266,1.0
2022-03-14 10:00:00,4983.813,0.0030029216585775,0.0
2022-03-14 11:00:00,4979.723,0.0105240793514017,1.0
2022-03-14 13:00:00,4951.989,0.0165569834666435,1.0
2022-03-14 14:00:00,4923.12,0.0226917076975576,1.0
2022-03-14 15:00:00,4916.572,0.0173228420126868,1.0
2022-03-14 21:00:00,4903.344,0.0198062791433764,1.0
2022-03-14 22:00:00,4902.512,0.0219673098199454,1.0
2022-03-14 23:00:00,4902.987,0.0245621699588434,1.0
2022-03-15 09:00:00,4873.13,0.0311241440306332,1.0
2022-03-15 10:00:00,4957.979,0.0101482882440606,1.0
2022-03-15 11:00:00,4945.877,0.0130251924987215,1.0
2022-03-15 13:00:00,4934.702,0.0157454290046287,1.0
2022-03-15 14:00:00,4899.243,0.0288634386985907,1.0
2022-03-15 15:00:00,4898.205,0.0307835217186703,1.0
2022-03-15 21:00:00,4893.292,0.0317354860490645,1.0
2022-03-15 22:00:00,4924.483,0.0308430346901389,1.0
2022-03-15 23:00:00,4924.991,0.0307779242642271,1.0
2022-03-16 09:00:00,4950.41,0.0235897632721331,1.0
2022-03-16 10:00:00,4945.292,0.022861541846265,1.0
2022-03-16 11:00:00,4949.68,0.0271183187600006,1.0
2022-03-16 13:00:00,4998.779,0.0170727691702313,1.0
2022-03-16 14:00:00,5032.13,0.0056175019325812,1.0
2022-03-16 15:00:00,5033.979,0.0088407202334375,1.0
2022-03-16 21:00:00,5034.834,0.0080729573209364,1.0
2022-03-16 22:00:00,5001.741,0.0190851545491859,1.0
2022-03-16 23:00:00,5000.461,0.019128236376606,1.0
2022-03-17 09:00:00,5010.207,0.0113512276039691,1.0
2022-03-17 10:00:00,5023.415,0.0077262181205414,1.0
2022-03-17 11:00:00,5024.802,0.0124862631403187,1.0
2022-03-17 13:00:00,5008.294,0.0154413858291865,1.0
2022-03-17 14:00:00,5010.298,0.021178979773259,1.0
2022-03-17 15:00:00,5012.401,0.0222627838435113,1.0
2022-03-17 21:00:00,5040.652,0.0170196236518609,1.0
2022-03-17 22:00:00,5048.989,0.0161600668965609,1.0
2022-03-17 23:00:00,5048.583,0.0127162413691129,1.0
2022-03-18 09:00:00,5076.369,0.0094146032331377,1.0
2022-03-18 10:00:00,5076.572,0.0097020193941895,1.0
2022-03-18 11:00:00,5067.189,0.0078374814912173,1.0
2022-03-18 13:00:00,5058.349,0.0099712376508619,1.0
2022-03-18 14:00:00,5083.907,-0.0007260164279165,0.0
2022-03-18 15:00:00,5084.122,-0.0022816132264332,0.0
2022-03-18 21:00:00,5060.398,0.0024618616954634,0.0
2022-03-18 22:00:00,5078.483,0.0038761575060898,0.0
2022-03-18 23:00:00,5075.48,0.0059156966434702,1.0
2022-03-21 09:00:00,5097.2,0.0040904810484188,0.0
2022-03-21 10:00:00,5096.111,0.0026139540524136,0.0
2022-03-21 11:00:00,5067.079,0.0133362830932772,1.0
2022-03-21 13:00:00,5062.227,0.0153061093467361,1.0
2022-03-21 14:00:00,5087.543,0.0142080371605705,1.0
2022-03-21 15:00:00,5085.629,0.0138004561480989,1.0
2022-03-21 21:00:00,5116.411,0.0076342576857096,1.0
2022-03-21 22:00:00,5123.991,0.0036397409753451,0.0
