,open_interest
2023-02-24 21:15:00,2050718.0
2023-02-24 21:20:00,2054355.0
2023-02-24 21:25:00,2055023.0
2023-02-24 21:30:00,2054550.0
2023-02-24 21:35:00,2054518.0
2023-02-24 21:40:00,2054885.0
2023-02-24 21:45:00,2053959.0
2023-02-24 21:50:00,2055261.0
2023-02-24 21:55:00,2056107.0
2023-02-24 22:00:00,2055620.0
2023-02-24 22:05:00,2056577.0
2023-02-24 22:10:00,2053570.0
2023-02-24 22:15:00,2053818.0
2023-02-24 22:20:00,2056489.0
2023-02-24 22:25:00,2054715.0
2023-02-24 22:30:00,2054466.0
2023-02-24 22:35:00,2052217.0
2023-02-24 22:40:00,2050008.0
2023-02-24 22:45:00,2039870.0
2023-02-24 22:50:00,2035105.0
2023-02-24 22:55:00,2028324.0
2023-02-24 23:00:00,2025663.0
2023-02-27 09:00:00,2029182.0
2023-02-27 09:05:00,2033175.0
2023-02-27 09:10:00,2037851.0
2023-02-27 09:15:00,2039848.0
2023-02-27 09:20:00,2041622.0
2023-02-27 09:25:00,2044662.0
2023-02-27 09:30:00,2046686.0
2023-02-27 09:35:00,2048078.0
2023-02-27 09:40:00,2047891.0
2023-02-27 09:45:00,2047271.0
2023-02-27 09:50:00,2049243.0
2023-02-27 09:55:00,2049868.0
2023-02-27 10:00:00,2048970.0
2023-02-27 10:05:00,2048541.0
2023-02-27 10:10:00,2047895.0
2023-02-27 10:15:00,2047979.0
2023-02-27 10:30:00,2046138.0
2023-02-27 10:35:00,2044660.0
2023-02-27 10:40:00,2043666.0
2023-02-27 10:45:00,2041786.0
2023-02-27 10:50:00,2041098.0
2023-02-27 10:55:00,2041016.0
2023-02-27 11:00:00,2040628.0
2023-02-27 11:05:00,2040009.0
2023-02-27 11:10:00,2037871.0
2023-02-27 11:15:00,2035983.0
2023-02-27 11:20:00,2029993.0
2023-02-27 11:25:00,2025336.0
2023-02-27 11:30:00,2022114.0
2023-02-27 13:30:00,2013175.0
2023-02-27 13:35:00,2011018.0
2023-02-27 13:40:00,2006041.0
2023-02-27 13:45:00,2001384.0
2023-02-27 13:50:00,1993963.0
2023-02-27 13:55:00,1993037.0
2023-02-27 14:00:00,1990998.0
2023-02-27 14:05:00,1989992.0
2023-02-27 14:10:00,1989451.0
2023-02-27 14:15:00,1988879.0
2023-02-27 14:20:00,1988819.0
2023-02-27 14:25:00,1990344.0
2023-02-27 14:30:00,1992379.0
2023-02-27 14:35:00,1988754.0
2023-02-27 14:40:00,1987722.0
2023-02-27 14:45:00,1985725.0
2023-02-27 14:50:00,1983179.0
2023-02-27 14:55:00,1978340.0
2023-02-27 15:00:00,1975574.0
2023-02-27 21:00:00,1973257.0
2023-02-27 21:05:00,1976974.0
2023-02-27 21:10:00,1978808.0
2023-02-27 21:15:00,1980088.0
2023-02-27 21:20:00,1980940.0
2023-02-27 21:25:00,1982052.0
2023-02-27 21:30:00,1980450.0
2023-02-27 21:35:00,1981045.0
2023-02-27 21:40:00,1983096.0
2023-02-27 21:45:00,1984409.0
2023-02-27 21:50:00,1982778.0
2023-02-27 21:55:00,1982476.0
2023-02-27 22:00:00,1982029.0
2023-02-27 22:05:00,1980996.0
2023-02-27 22:10:00,1980718.0
2023-02-27 22:15:00,1979857.0
2023-02-27 22:20:00,1978248.0
2023-02-27 22:25:00,1978616.0
2023-02-27 22:30:00,1978044.0
2023-02-27 22:35:00,1979046.0
2023-02-27 22:40:00,1977967.0
2023-02-27 22:45:00,1977517.0
2023-02-27 22:50:00,1977121.0
2023-02-27 22:55:00,1972632.0
2023-02-27 23:00:00,1970890.0
2023-02-28 09:00:00,1969744.0
2023-02-28 09:05:00,1972167.0
2023-02-28 09:10:00,1972421.0
2023-02-28 09:15:00,1972744.0
2023-02-28 09:20:00,1972992.0
2023-02-28 09:25:00,1973320.0
2023-02-28 09:30:00,1974769.0
2023-02-28 09:35:00,1973511.0
2023-02-28 09:40:00,1975350.0
2023-02-28 09:45:00,1976146.0
2023-02-28 09:50:00,1979735.0
2023-02-28 09:55:00,1981498.0
2023-02-28 10:00:00,1981603.0
2023-02-28 10:05:00,1981732.0
2023-02-28 10:10:00,1980485.0
2023-02-28 10:15:00,1980357.0
2023-02-28 10:30:00,1979335.0
2023-02-28 10:35:00,1981486.0
2023-02-28 10:40:00,1979243.0
2023-02-28 10:45:00,1976558.0
2023-02-28 10:50:00,1973570.0
2023-02-28 10:55:00,1972333.0
2023-02-28 11:00:00,1977053.0
2023-02-28 11:05:00,1976973.0
2023-02-28 11:10:00,1973963.0
2023-02-28 11:15:00,1972790.0
2023-02-28 11:20:00,1972525.0
2023-02-28 11:25:00,1972506.0
2023-02-28 11:30:00,1970745.0
2023-02-28 13:30:00,1970050.0
2023-02-28 13:35:00,1971296.0
2023-02-28 13:40:00,1970304.0
2023-02-28 13:45:00,1970662.0
2023-02-28 13:50:00,1970238.0
2023-02-28 13:55:00,1970228.0
2023-02-28 14:00:00,1970881.0
2023-02-28 14:05:00,1965255.0
2023-02-28 14:10:00,1966368.0
2023-02-28 14:15:00,1967392.0
2023-02-28 14:20:00,1966440.0
2023-02-28 14:25:00,1964259.0
2023-02-28 14:30:00,1964153.0
2023-02-28 14:35:00,1962060.0
2023-02-28 14:40:00,1959621.0
2023-02-28 14:45:00,1957036.0
2023-02-28 14:50:00,1951933.0
2023-02-28 14:55:00,1947447.0
2023-02-28 15:00:00,1943334.0
2023-02-28 21:00:00,1940951.0
2023-02-28 21:05:00,1939746.0
2023-02-28 21:10:00,1941954.0
2023-02-28 21:15:00,1943969.0
2023-02-28 21:20:00,1942829.0
2023-02-28 21:25:00,1943991.0
2023-02-28 21:30:00,1945990.0
2023-02-28 21:35:00,1946969.0
2023-02-28 21:40:00,1947155.0
2023-02-28 21:45:00,1945610.0
2023-02-28 21:50:00,1947025.0
2023-02-28 21:55:00,1949985.0
2023-02-28 22:00:00,1948504.0
2023-02-28 22:05:00,1947839.0
2023-02-28 22:10:00,1947422.0
2023-02-28 22:15:00,1947027.0
2023-02-28 22:20:00,1946322.0
2023-02-28 22:25:00,1945922.0
2023-02-28 22:30:00,1945486.0
2023-02-28 22:35:00,1944359.0
2023-02-28 22:40:00,1945978.0
2023-02-28 22:45:00,1944782.0
2023-02-28 22:50:00,1944437.0
2023-02-28 22:55:00,1941003.0
2023-02-28 23:00:00,1938688.0
2023-03-01 09:00:00,1942541.0
2023-03-01 09:05:00,1940994.0
2023-03-01 09:10:00,1942575.0
2023-03-01 09:15:00,1944257.0
2023-03-01 09:20:00,1945959.0
2023-03-01 09:25:00,1945112.0
2023-03-01 09:30:00,1952229.0
2023-03-01 09:35:00,1955325.0
2023-03-01 09:40:00,1956349.0
2023-03-01 09:45:00,1955912.0
2023-03-01 09:50:00,1955437.0
2023-03-01 09:55:00,1958457.0
2023-03-01 10:00:00,1963531.0
2023-03-01 10:05:00,1964065.0
2023-03-01 10:10:00,1962541.0
2023-03-01 10:15:00,1963917.0
2023-03-01 10:30:00,1964021.0
2023-03-01 10:35:00,1962279.0
2023-03-01 10:40:00,1964468.0
2023-03-01 10:45:00,1965385.0
2023-03-01 10:50:00,1966104.0
2023-03-01 10:55:00,1967370.0
2023-03-01 11:00:00,1968398.0
2023-03-01 11:05:00,1968743.0
2023-03-01 11:10:00,1970694.0
2023-03-01 11:15:00,1971498.0
2023-03-01 11:20:00,1970434.0
2023-03-01 11:25:00,1969930.0
2023-03-01 11:30:00,1968555.0
2023-03-01 13:30:00,1970338.0
2023-03-01 13:35:00,1975584.0
2023-03-01 13:40:00,1975721.0
2023-03-01 13:45:00,1977604.0
2023-03-01 13:50:00,1976059.0
2023-03-01 13:55:00,1975421.0
2023-03-01 14:00:00,1975422.0
2023-03-01 14:05:00,1975446.0
2023-03-01 14:10:00,1975866.0
2023-03-01 14:15:00,1978448.0
2023-03-01 14:20:00,1984054.0
2023-03-01 14:25:00,1990242.0
2023-03-01 14:30:00,1990638.0
2023-03-01 14:35:00,1992013.0
2023-03-01 14:40:00,1989985.0
2023-03-01 14:45:00,1988547.0
2023-03-01 14:50:00,1989308.0
2023-03-01 14:55:00,1985449.0
2023-03-01 15:00:00,1983020.0
2023-03-01 21:00:00,1982047.0
2023-03-01 21:05:00,1983929.0
2023-03-01 21:10:00,1986300.0
2023-03-01 21:15:00,1987041.0
2023-03-01 21:20:00,1987104.0
2023-03-01 21:25:00,1987002.0
2023-03-01 21:30:00,1985333.0
2023-03-01 21:35:00,1984149.0
2023-03-01 21:40:00,1982788.0
2023-03-01 21:45:00,1982738.0
2023-03-01 21:50:00,1981555.0
2023-03-01 21:55:00,1980622.0
2023-03-01 22:00:00,1980428.0
2023-03-01 22:05:00,1980730.0
2023-03-01 22:10:00,1980648.0
2023-03-01 22:15:00,1981751.0
2023-03-01 22:20:00,1981585.0
2023-03-01 22:25:00,1981254.0
2023-03-01 22:30:00,1981113.0
2023-03-01 22:35:00,1980764.0
2023-03-01 22:40:00,1981296.0
2023-03-01 22:45:00,1980726.0
2023-03-01 22:50:00,1980173.0
2023-03-01 22:55:00,1974207.0
2023-03-01 23:00:00,1972716.0
2023-03-02 09:00:00,1972490.0
2023-03-02 09:05:00,1970263.0
2023-03-02 09:10:00,1969861.0
2023-03-02 09:15:00,1970589.0
2023-03-02 09:20:00,1970976.0
2023-03-02 09:25:00,1971100.0
2023-03-02 09:30:00,1970268.0
2023-03-02 09:35:00,1968344.0
2023-03-02 09:40:00,1970331.0
2023-03-02 09:45:00,1970727.0
2023-03-02 09:50:00,1970968.0
2023-03-02 09:55:00,1971469.0
2023-03-02 10:00:00,1971857.0
2023-03-02 10:05:00,1971593.0
2023-03-02 10:10:00,1970797.0
2023-03-02 10:15:00,1971115.0
2023-03-02 10:30:00,1972156.0
2023-03-02 10:35:00,1973288.0
2023-03-02 10:40:00,1973343.0
2023-03-02 10:45:00,1970340.0
2023-03-02 10:50:00,1970250.0
2023-03-02 10:55:00,1969776.0
2023-03-02 11:00:00,1969763.0
2023-03-02 11:05:00,1970391.0
2023-03-02 11:10:00,1969879.0
2023-03-02 11:15:00,1971106.0
2023-03-02 11:20:00,1970611.0
2023-03-02 11:25:00,1970727.0
2023-03-02 11:30:00,1971424.0
2023-03-02 13:30:00,1970596.0
2023-03-02 13:35:00,1974189.0
2023-03-02 13:40:00,1971579.0
2023-03-02 13:45:00,1972167.0
2023-03-02 13:50:00,1972796.0
2023-03-02 13:55:00,1978003.0
2023-03-02 14:00:00,1978560.0
2023-03-02 14:05:00,1979390.0
2023-03-02 14:10:00,1979281.0
2023-03-02 14:15:00,1980551.0
2023-03-02 14:20:00,1980995.0
2023-03-02 14:25:00,1980837.0
2023-03-02 14:30:00,1979870.0
2023-03-02 14:35:00,1979021.0
2023-03-02 14:40:00,1977811.0
2023-03-02 14:45:00,1976749.0
2023-03-02 14:50:00,1976085.0
2023-03-02 14:55:00,1972246.0
2023-03-02 15:00:00,1971186.0
2023-03-02 21:00:00,1971739.0
2023-03-02 21:05:00,1971670.0
2023-03-02 21:10:00,1974476.0
2023-03-02 21:15:00,1973167.0
2023-03-02 21:20:00,1973060.0
2023-03-02 21:25:00,1974082.0
2023-03-02 21:30:00,1972379.0
2023-03-02 21:35:00,1973366.0
2023-03-02 21:40:00,1973446.0
2023-03-02 21:45:00,1971077.0
2023-03-02 21:50:00,1970171.0
2023-03-02 21:55:00,1970421.0
2023-03-02 22:00:00,1971246.0
2023-03-02 22:05:00,1972339.0
2023-03-02 22:10:00,1970553.0
2023-03-02 22:15:00,1969460.0
2023-03-02 22:20:00,1969478.0
2023-03-02 22:25:00,1969188.0
2023-03-02 22:30:00,1970665.0
2023-03-02 22:35:00,1971778.0
2023-03-02 22:40:00,1971289.0
2023-03-02 22:45:00,1970321.0
2023-03-02 22:50:00,1967013.0
2023-03-02 22:55:00,1963300.0
2023-03-02 23:00:00,1962430.0
2023-03-03 09:00:00,1959183.0
2023-03-03 09:05:00,1958560.0
2023-03-03 09:10:00,1959958.0
2023-03-03 09:15:00,1961669.0
2023-03-03 09:20:00,1961901.0
2023-03-03 09:25:00,1961213.0
2023-03-03 09:30:00,1960952.0
2023-03-03 09:35:00,1961147.0
2023-03-03 09:40:00,1960956.0
2023-03-03 09:45:00,1958606.0
2023-03-03 09:50:00,1955801.0
2023-03-03 09:55:00,1957942.0
2023-03-03 10:00:00,1958496.0
2023-03-03 10:05:00,1960812.0
2023-03-03 10:10:00,1963628.0
2023-03-03 10:15:00,1963893.0
2023-03-03 10:30:00,1965227.0
2023-03-03 10:35:00,1966438.0
2023-03-03 10:40:00,1967238.0
2023-03-03 10:45:00,1969882.0
2023-03-03 10:50:00,1973173.0
2023-03-03 10:55:00,1976386.0
2023-03-03 11:00:00,1975206.0
2023-03-03 11:05:00,1972283.0
2023-03-03 11:10:00,1971952.0
2023-03-03 11:15:00,1971974.0
2023-03-03 11:20:00,1972191.0
2023-03-03 11:25:00,1971116.0
2023-03-03 11:30:00,1971226.0
2023-03-03 13:30:00,1975574.0
2023-03-03 13:35:00,1977576.0
2023-03-03 13:40:00,1979507.0
2023-03-03 13:45:00,1980465.0
2023-03-03 13:50:00,1982612.0
2023-03-03 13:55:00,1983178.0
2023-03-03 14:00:00,1984082.0
2023-03-03 14:05:00,1985649.0
2023-03-03 14:10:00,1989953.0
2023-03-03 14:15:00,1993292.0
2023-03-03 14:20:00,1994368.0
2023-03-03 14:25:00,1994066.0
2023-03-03 14:30:00,1993979.0
2023-03-03 14:35:00,1994285.0
2023-03-03 14:40:00,1992881.0
2023-03-03 14:45:00,1991418.0
2023-03-03 14:50:00,1988689.0
2023-03-03 14:55:00,1983411.0
2023-03-03 15:00:00,1981344.0
2023-03-03 21:00:00,1969688.0
2023-03-03 21:05:00,1970552.0
2023-03-03 21:10:00,1968970.0
2023-03-03 21:15:00,1966781.0
2023-03-03 21:20:00,1966209.0
2023-03-03 21:25:00,1967824.0
2023-03-03 21:30:00,1973578.0
2023-03-03 21:35:00,1976702.0
2023-03-03 21:40:00,1977366.0
2023-03-03 21:45:00,1979870.0
2023-03-03 21:50:00,1980950.0
2023-03-03 21:55:00,1981144.0
2023-03-03 22:00:00,1981926.0
2023-03-03 22:05:00,1981643.0
2023-03-03 22:10:00,1981880.0
2023-03-03 22:15:00,1983566.0
2023-03-03 22:20:00,1984304.0
2023-03-03 22:25:00,1984244.0
2023-03-03 22:30:00,1984794.0
2023-03-03 22:35:00,1982933.0
2023-03-03 22:40:00,1982258.0
2023-03-03 22:45:00,1980719.0
2023-03-03 22:50:00,1979853.0
2023-03-03 22:55:00,1978201.0
2023-03-03 23:00:00,1976494.0
2023-03-06 09:00:00,1970342.0
2023-03-06 09:05:00,1979106.0
2023-03-06 09:10:00,1986108.0
2023-03-06 09:15:00,1985060.0
2023-03-06 09:20:00,1986754.0
2023-03-06 09:25:00,1985484.0
2023-03-06 09:30:00,1985338.0
2023-03-06 09:35:00,1984960.0
2023-03-06 09:40:00,1984617.0
2023-03-06 09:45:00,1983234.0
2023-03-06 09:50:00,1983955.0
2023-03-06 09:55:00,1983753.0
2023-03-06 10:00:00,1982232.0
2023-03-06 10:05:00,1982712.0
2023-03-06 10:10:00,1984273.0
2023-03-06 10:15:00,1984271.0
2023-03-06 10:30:00,1982740.0
2023-03-06 10:35:00,1980371.0
2023-03-06 10:40:00,1980237.0
2023-03-06 10:45:00,1978103.0
2023-03-06 10:50:00,1978253.0
2023-03-06 10:55:00,1976618.0
2023-03-06 11:00:00,1980997.0
2023-03-06 11:05:00,1979341.0
2023-03-06 11:10:00,1977889.0
2023-03-06 11:15:00,1977287.0
2023-03-06 11:20:00,1975954.0
2023-03-06 11:25:00,1975839.0
2023-03-06 11:30:00,1974326.0
2023-03-06 13:30:00,1972518.0
2023-03-06 13:35:00,1972560.0
2023-03-06 13:40:00,1972591.0
2023-03-06 13:45:00,1972706.0
2023-03-06 13:50:00,1972463.0
2023-03-06 13:55:00,1971456.0
2023-03-06 14:00:00,1971666.0
2023-03-06 14:05:00,1969817.0
2023-03-06 14:10:00,1968753.0
2023-03-06 14:15:00,1967277.0
2023-03-06 14:20:00,1968320.0
2023-03-06 14:25:00,1969567.0
2023-03-06 14:30:00,1971241.0
2023-03-06 14:35:00,1972320.0
2023-03-06 14:40:00,1972645.0
2023-03-06 14:45:00,1972901.0
2023-03-06 14:50:00,1969823.0
2023-03-06 14:55:00,1963128.0
2023-03-06 15:00:00,1961814.0
2023-03-06 21:00:00,1966039.0
2023-03-06 21:05:00,1971603.0
2023-03-06 21:10:00,1974619.0
2023-03-06 21:15:00,1975734.0
2023-03-06 21:20:00,1976508.0
2023-03-06 21:25:00,1978280.0
2023-03-06 21:30:00,1980352.0
2023-03-06 21:35:00,1983406.0
2023-03-06 21:40:00,1986659.0
2023-03-06 21:45:00,1988939.0
2023-03-06 21:50:00,1988906.0
2023-03-06 21:55:00,1988766.0
2023-03-06 22:00:00,1989571.0
2023-03-06 22:05:00,1988337.0
2023-03-06 22:10:00,1983751.0
2023-03-06 22:15:00,1983137.0
2023-03-06 22:20:00,1982853.0
2023-03-06 22:25:00,1982738.0
2023-03-06 22:30:00,1984661.0
2023-03-06 22:35:00,1984318.0
2023-03-06 22:40:00,1983806.0
2023-03-06 22:45:00,1982869.0
2023-03-06 22:50:00,1982475.0
2023-03-06 22:55:00,1981494.0
2023-03-06 23:00:00,1978966.0
2023-03-07 09:00:00,1980242.0
2023-03-07 09:05:00,1981435.0
2023-03-07 09:10:00,1982916.0
2023-03-07 09:15:00,1981891.0
2023-03-07 09:20:00,1982180.0
2023-03-07 09:25:00,1982190.0
2023-03-07 09:30:00,1980558.0
2023-03-07 09:35:00,1976552.0
2023-03-07 09:40:00,1979472.0
2023-03-07 09:45:00,1979482.0
2023-03-07 09:50:00,1980937.0
2023-03-07 09:55:00,1983225.0
2023-03-07 10:00:00,1987254.0
2023-03-07 10:05:00,1988304.0
2023-03-07 10:10:00,1989610.0
2023-03-07 10:15:00,1989957.0
2023-03-07 10:30:00,1991408.0
2023-03-07 10:35:00,1991612.0
2023-03-07 10:40:00,1993132.0
2023-03-07 10:45:00,1994104.0
2023-03-07 10:50:00,1997849.0
2023-03-07 10:55:00,1999077.0
2023-03-07 11:00:00,2001137.0
2023-03-07 11:05:00,2001221.0
2023-03-07 11:10:00,2000011.0
2023-03-07 11:15:00,2000426.0
2023-03-07 11:20:00,2000694.0
2023-03-07 11:25:00,2005261.0
2023-03-07 11:30:00,2007857.0
2023-03-07 13:30:00,2020133.0
2023-03-07 13:35:00,2027389.0
2023-03-07 13:40:00,2033645.0
2023-03-07 13:45:00,2041611.0
2023-03-07 13:50:00,2039565.0
2023-03-07 13:55:00,2043394.0
2023-03-07 14:00:00,2047058.0
2023-03-07 14:05:00,2045483.0
2023-03-07 14:10:00,2045301.0
2023-03-07 14:15:00,2048324.0
2023-03-07 14:20:00,2048460.0
2023-03-07 14:25:00,2047644.0
2023-03-07 14:30:00,2050239.0
2023-03-07 14:35:00,2051734.0
2023-03-07 14:40:00,2054031.0
2023-03-07 14:45:00,2054860.0
2023-03-07 14:50:00,2053305.0
2023-03-07 14:55:00,2050226.0
2023-03-07 15:00:00,2048392.0
2023-03-07 21:00:00,2048013.0
2023-03-07 21:05:00,2050976.0
2023-03-07 21:10:00,2054909.0
2023-03-07 21:15:00,2056134.0
2023-03-07 21:20:00,2056169.0
2023-03-07 21:25:00,2056875.0
2023-03-07 21:30:00,2057714.0
2023-03-07 21:35:00,2057375.0
2023-03-07 21:40:00,2058075.0
2023-03-07 21:45:00,2057784.0
2023-03-07 21:50:00,2057274.0
2023-03-07 21:55:00,2057573.0
2023-03-07 22:00:00,2058126.0
2023-03-07 22:05:00,2057521.0
2023-03-07 22:10:00,2057725.0
2023-03-07 22:15:00,2056306.0
2023-03-07 22:20:00,2051602.0
2023-03-07 22:25:00,2051079.0
2023-03-07 22:30:00,2051644.0
2023-03-07 22:35:00,2051479.0
2023-03-07 22:40:00,2051583.0
2023-03-07 22:45:00,2050580.0
2023-03-07 22:50:00,2050370.0
2023-03-07 22:55:00,2048595.0
2023-03-07 23:00:00,2047462.0
2023-03-08 09:00:00,2041614.0
2023-03-08 09:05:00,2043329.0
2023-03-08 09:10:00,2045458.0
2023-03-08 09:15:00,2046800.0
2023-03-08 09:20:00,2047025.0
2023-03-08 09:25:00,2047530.0
2023-03-08 09:30:00,2046842.0
2023-03-08 09:35:00,2046951.0
2023-03-08 09:40:00,2048943.0
2023-03-08 09:45:00,2049119.0
2023-03-08 09:50:00,2047858.0
2023-03-08 09:55:00,2049111.0
2023-03-08 10:00:00,2050302.0
2023-03-08 10:05:00,2051119.0
2023-03-08 10:10:00,2051674.0
2023-03-08 10:15:00,2052538.0
2023-03-08 10:30:00,2052548.0
2023-03-08 10:35:00,2052754.0
2023-03-08 10:40:00,2052499.0
2023-03-08 10:45:00,2052400.0
2023-03-08 10:50:00,2052859.0
2023-03-08 10:55:00,2054988.0
2023-03-08 11:00:00,2053968.0
2023-03-08 11:05:00,2053643.0
2023-03-08 11:10:00,2053525.0
2023-03-08 11:15:00,2047805.0
2023-03-08 11:20:00,2047968.0
2023-03-08 11:25:00,2048961.0
2023-03-08 11:30:00,2048763.0
2023-03-08 13:30:00,2048419.0
2023-03-08 13:35:00,2049358.0
2023-03-08 13:40:00,2051715.0
2023-03-08 13:45:00,2052062.0
2023-03-08 13:50:00,2052537.0
2023-03-08 13:55:00,2054052.0
2023-03-08 14:00:00,2056162.0
2023-03-08 14:05:00,2057016.0
2023-03-08 14:10:00,2058226.0
2023-03-08 14:15:00,2057003.0
2023-03-08 14:20:00,2053775.0
2023-03-08 14:25:00,2054339.0
2023-03-08 14:30:00,2052787.0
2023-03-08 14:35:00,2054110.0
2023-03-08 14:40:00,2054423.0
2023-03-08 14:45:00,2053588.0
2023-03-08 14:50:00,2052218.0
2023-03-08 14:55:00,2049078.0
2023-03-08 15:00:00,2048137.0
2023-03-08 21:00:00,2041219.0
2023-03-08 21:05:00,2045578.0
2023-03-08 21:10:00,2049678.0
2023-03-08 21:15:00,2048642.0
2023-03-08 21:20:00,2050357.0
2023-03-08 21:25:00,2050868.0
2023-03-08 21:30:00,2052554.0
2023-03-08 21:35:00,2052927.0
2023-03-08 21:40:00,2053940.0
2023-03-08 21:45:00,2056156.0
2023-03-08 21:50:00,2058517.0
2023-03-08 21:55:00,2058836.0
2023-03-08 22:00:00,2060066.0
2023-03-08 22:05:00,2059470.0
2023-03-08 22:10:00,2060325.0
2023-03-08 22:15:00,2060189.0
2023-03-08 22:20:00,2060383.0
2023-03-08 22:25:00,2057635.0
2023-03-08 22:30:00,2043360.0
2023-03-08 22:35:00,2036532.0
2023-03-08 22:40:00,2032118.0
2023-03-08 22:45:00,2033063.0
2023-03-08 22:50:00,2026167.0
2023-03-08 22:55:00,2020287.0
2023-03-08 23:00:00,2017800.0
2023-03-09 09:00:00,2019619.0
2023-03-09 09:05:00,2023282.0
2023-03-09 09:10:00,2024487.0
2023-03-09 09:15:00,2027155.0
2023-03-09 09:20:00,2028143.0
2023-03-09 09:25:00,2029013.0
2023-03-09 09:30:00,2030460.0
2023-03-09 09:35:00,2030160.0
2023-03-09 09:40:00,2030995.0
2023-03-09 09:45:00,2029703.0
2023-03-09 09:50:00,2029728.0
2023-03-09 09:55:00,2029623.0
2023-03-09 10:00:00,2030213.0
2023-03-09 10:05:00,2029735.0
2023-03-09 10:10:00,2027809.0
2023-03-09 10:15:00,2027110.0
2023-03-09 10:30:00,2027718.0
2023-03-09 10:35:00,2027573.0
2023-03-09 10:40:00,2029878.0
2023-03-09 10:45:00,2030665.0
2023-03-09 10:50:00,2031911.0
2023-03-09 10:55:00,2034646.0
2023-03-09 11:00:00,2038774.0
2023-03-09 11:05:00,2041336.0
2023-03-09 11:10:00,2042540.0
2023-03-09 11:15:00,2045227.0
2023-03-09 11:20:00,2045159.0
2023-03-09 11:25:00,2043303.0
2023-03-09 11:30:00,2043267.0
2023-03-09 13:30:00,2038041.0
2023-03-09 13:35:00,2027015.0
2023-03-09 13:40:00,2014254.0
2023-03-09 13:45:00,2014373.0
2023-03-09 13:50:00,2019820.0
2023-03-09 13:55:00,2026300.0
2023-03-09 14:00:00,2031884.0
2023-03-09 14:05:00,2036427.0
2023-03-09 14:10:00,2037392.0
2023-03-09 14:15:00,2067241.0
2023-03-09 14:20:00,2089973.0
2023-03-09 14:25:00,2102379.0
2023-03-09 14:30:00,2113642.0
2023-03-09 14:35:00,2120250.0
2023-03-09 14:40:00,2119753.0
2023-03-09 14:45:00,2118553.0
2023-03-09 14:50:00,2113367.0
2023-03-09 14:55:00,2110004.0
2023-03-09 15:00:00,2107683.0
2023-03-09 21:00:00,2124790.0
2023-03-09 21:05:00,2127670.0
2023-03-09 21:10:00,2130134.0
2023-03-09 21:15:00,2132035.0
2023-03-09 21:20:00,2134765.0
2023-03-09 21:25:00,2135824.0
2023-03-09 21:30:00,2133372.0
2023-03-09 21:35:00,2131561.0
2023-03-09 21:40:00,2130850.0
2023-03-09 21:45:00,2130417.0
2023-03-09 21:50:00,2129751.0
2023-03-09 21:55:00,2128459.0
2023-03-09 22:00:00,2129822.0
2023-03-09 22:05:00,2126786.0
2023-03-09 22:10:00,2127285.0
2023-03-09 22:15:00,2126844.0
2023-03-09 22:20:00,2122190.0
2023-03-09 22:25:00,2118929.0
2023-03-09 22:30:00,2116631.0
2023-03-09 22:35:00,2118530.0
2023-03-09 22:40:00,2119102.0
2023-03-09 22:45:00,2119323.0
2023-03-09 22:50:00,2119222.0
2023-03-09 22:55:00,2116442.0
2023-03-09 23:00:00,2114544.0
2023-03-10 09:00:00,2111022.0
2023-03-10 09:05:00,2111030.0
2023-03-10 09:10:00,2113392.0
2023-03-10 09:15:00,2116913.0
2023-03-10 09:20:00,2118413.0
2023-03-10 09:25:00,2118316.0
2023-03-10 09:30:00,2118605.0
2023-03-10 09:35:00,2122488.0
2023-03-10 09:40:00,2123753.0
2023-03-10 09:45:00,2123022.0
2023-03-10 09:50:00,2121992.0
2023-03-10 09:55:00,2122063.0
2023-03-10 10:00:00,2123359.0
2023-03-10 10:05:00,2122573.0
2023-03-10 10:10:00,2122453.0
2023-03-10 10:15:00,2121802.0
2023-03-10 10:30:00,2120719.0
2023-03-10 10:35:00,2120476.0
2023-03-10 10:40:00,2120529.0
2023-03-10 10:45:00,2119571.0
2023-03-10 10:50:00,2117628.0
2023-03-10 10:55:00,2115695.0
2023-03-10 11:00:00,2114114.0
2023-03-10 11:05:00,2114247.0
2023-03-10 11:10:00,2111404.0
2023-03-10 11:15:00,2111453.0
2023-03-10 11:20:00,2106870.0
2023-03-10 11:25:00,2103123.0
2023-03-10 11:30:00,2102027.0
2023-03-10 13:30:00,2100696.0
2023-03-10 13:35:00,2101192.0
2023-03-10 13:40:00,2102428.0
2023-03-10 13:45:00,2101810.0
2023-03-10 13:50:00,2106667.0
2023-03-10 13:55:00,2108008.0
2023-03-10 14:00:00,2107658.0
2023-03-10 14:05:00,2105976.0
2023-03-10 14:10:00,2104050.0
2023-03-10 14:15:00,2103658.0
2023-03-10 14:20:00,2103419.0
2023-03-10 14:25:00,2100882.0
2023-03-10 14:30:00,2101257.0
2023-03-10 14:35:00,2098763.0
2023-03-10 14:40:00,2096645.0
2023-03-10 14:45:00,2090036.0
2023-03-10 14:50:00,2082688.0
2023-03-10 14:55:00,2075449.0
2023-03-10 15:00:00,2073405.0
2023-03-10 21:00:00,2078538.0
2023-03-10 21:05:00,2084585.0
2023-03-10 21:10:00,2084631.0
2023-03-10 21:15:00,2085213.0
2023-03-10 21:20:00,2086961.0
2023-03-10 21:25:00,2088916.0
2023-03-10 21:30:00,2087291.0
2023-03-10 21:35:00,2090396.0
2023-03-10 21:40:00,2102049.0
