,close
16821,0.04328701702971686
16822,0.04124229131188803
16823,0.0429922991117391
16824,0.039194640186957785
16825,0.035834563212202464
16826,0.03412615370826481
16827,0.022816410681187328
16828,0.01875693070335279
16829,0.02020788831391435
16830,0.0188239950948737
16831,0.014592272979961348
16832,0.016964894633218867
16833,0.021946060285563153
16834,0.01605587561498379
16835,0.01306360404093452
16836,0.016076863162875713
16837,0.010380073725621806
16838,0.013904980845926718
16839,0.020804707054546723
16840,0.020164315025211342
16841,0.02388092282025764
16842,0.016860624386657697
16843,0.017459631516753397
16844,0.016226795725375588
16845,0.026740834700877767
16846,0.027632076625530903
16847,0.028577384135831163
16848,0.024339096984793664
16849,0.019630532532490585
16850,0.016381259229426837
16851,0.029975043332912725
16852,0.031272302337188376
16853,0.03080824900840057
16854,0.03219681997408686
16855,0.029597951497836898
16856,0.026091817775318948
16857,0.0278411111706652
16858,0.023953412904725926
16859,0.023363342840545257
16860,0.027386135906603572
16861,0.03356131900206281
16862,0.03476978712662657
16863,0.025509615063005316
16864,0.028976924713922
16865,0.027698639564272206
16866,0.020151973178621236
16867,0.02981315139158879
16868,0.02562145308162338
16869,0.014838231288334199
16870,0.004185157431189251
16871,0.002565187159085115
16872,-0.0015714450132782293
16873,-0.015079576011672804
16874,-0.013263518098632437
16875,-0.018820255311409944
16876,-0.014903455999078311
16877,-0.01547506579890934
16878,-0.012809432818297597
16879,-0.014594466145117635
16880,-0.014860446882746684
16881,-0.031665756048525825
16882,-0.027309723609051696
16883,-0.029303129512779604
16884,-0.021962125142376235
16885,-0.016674504652875635
16886,-0.013123792494476606
16887,0.01521144780149589
16888,0.021169344161096254
16889,0.021606350482127903
16890,0.015283930143840222
16891,0.0089729733355582
16892,0.005533064162520982
16893,0.007274927141308912
16894,0.00615096670646232
16895,0.012547173928765183
16896,0.012055990424400512
16897,0.01074406765398843
16898,0.010272312006895623
16899,0.013429848141495214
16900,0.016565860628457753
16901,0.016090721635481697
16902,0.02457238113799856
16903,0.037650020967449536
16904,0.03618960426592977
16905,0.037472366441302
16906,0.03939295961104286
16907,0.03868330193825809
16908,0.031182774938969166
16909,0.026265291848495485
16910,0.028780849035475533
16911,0.03680931427233552
16912,0.028018942974493765
16913,0.03120446154852451
16914,0.027625086255714654
16915,0.02569502177576689
16916,0.026497630851413757
16917,-0.002932404956785376
16918,-0.010114540596014264
16919,-0.005922948201457426
16920,2.903425835085784e-05
16921,-0.010639566506016478
16922,-0.008264547139800895
16923,-0.005633472692165645
16924,-0.009081250869946525
16925,-0.011063587883381673
16926,-0.0013477763149886961
16927,-0.00021208519289436
16928,0.0011561153027891773
16929,0.00863732094423346
16930,0.006901507815136145
16931,0.008851383725802315
16932,0.0041532662332413395
16933,-0.0020972876634179813
16934,-0.007339216142652999
16935,-0.010179489326182208
16936,-0.007420278440384756
16937,-0.013278200739569323
16938,-0.006236190541968346
16939,0.0011966378740486709
16940,-0.0009856672677561612
16941,-0.009308995298491534
16942,-0.0034853297787824774
16943,-0.004877861103139035
16944,-0.009933317622191361
16945,-0.010605997095702752
16946,0.00047373213393088796
16947,0.012063621839660647
16948,0.0028036535096699015
16949,-0.0030879512566132517
16950,0.005755459837454477
