,close
16821,0.024017243332785536
16822,0.02072637838113189
16823,0.023994999167423203
16824,0.019977301827493864
16825,0.02718143905202451
16826,0.023415174893667193
16827,0.024089291179792617
16828,0.020700289979081278
16829,0.02193568553383199
16830,0.015049498665945068
16831,0.010059884504216915
16832,0.012724662558572363
16833,0.01659434157408624
16834,0.018339317434853123
16835,0.021983189041947543
16836,0.018817821498996985
16837,0.02009932668076463
16838,0.01855214132858264
16839,0.018840947073069377
16840,0.008424143808676916
16841,0.010465917525319557
16842,-0.0012429389796068241
16843,-0.0019039470203033994
16844,-0.0016907103297944658
16845,0.003718534351171404
16846,0.00448724728630237
16847,0.004186954491592886
16848,0.005264360121452534
16849,-0.002242319215977256
16850,-0.008727721841857926
16851,-0.002690332146024373
16852,-0.009527751563926302
16853,-0.004562516040263038
16854,0.0019274450905402297
16855,0.011642096521205295
16856,0.013276059154763068
16857,0.018126092993794488
16858,0.019400516091862247
16859,0.017947850671698302
16860,0.022937008296442938
16861,0.02304143671485728
16862,0.024288733821071037
16863,0.01897484643843992
16864,0.021922007888007924
16865,0.02533005474332353
16866,0.0327534932547349
16867,0.0411925260556636
16868,0.03553288440371236
16869,0.030211144561282387
16870,0.017749216880532635
16871,0.012647845081079193
16872,0.009542057947168168
16873,0.004466249271992129
16874,0.005320009433954316
16875,0.004349366162409187
16876,0.010282948382801069
16877,0.010232518390060143
16878,0.00641308138999306
16879,0.0069035765659792095
16880,0.0023100706060368236
16881,-0.012201866329592193
16882,-0.010929174364306236
16883,-0.009571334210015213
16884,-0.014922099565807723
16885,-0.013327506643452013
16886,-0.009956726784113974
16887,-0.011008459601024362
16888,-0.019458916910181083
16889,-0.01848518616778573
16890,-0.023069284707521256
16891,-0.024930049964909565
16892,-0.025447195295136546
16893,-0.01910002419855449
16894,-0.021350646885588995
16895,-0.01713094379905963
16896,-0.01970431918777853
16897,-0.01656155334904089
16898,-0.019922480017302343
16899,-0.007146668881177299
16900,-0.0033922076798122893
16901,-0.0031989164474349498
16902,0.026511761053024482
16903,0.041434532190382206
16904,0.040846593535741695
16905,0.03925888934700869
16906,0.034769837076045335
16907,0.031789205580337626
16908,0.026888522775539592
16909,0.02810160095087314
16910,0.03019539331367183
16911,0.03239870401740842
16912,0.027765460152607394
16913,0.030808575248956863
16914,0.020724629084424108
16915,0.020026000661509943
16916,0.019351542049060616
16917,-0.001889291470987582
16918,-0.003633940594396223
16919,-0.004474232128667675
16920,-0.0017190354819377192
16921,0.004467778600950628
16922,0.0066816907180598335
16923,0.004181809483879317
16924,-0.0017861163728169315
16925,-0.0013730834823929324
16926,0.004272196621096033
16927,0.00024663489065757446
16928,0.0003840541387347639
16929,0.006760351396125476
16930,0.005557722166474639
16931,0.007010426244108437
16932,-0.00104508796157002
16933,-0.006504236008886266
16934,-0.0014552270966199554
16935,0.001751079908783484
16936,-0.015040149050882466
16937,-0.014847034564818269
16938,-0.009774407466203491
16939,-0.007308187770962931
16940,-0.009703828567711037
16941,-0.005596065444202575
16942,-0.0004586069750707831
16943,0.0007717647646024382
16944,0.001864365780302229
16945,0.0013363585391859148
16946,0.001828141431027859
16947,0.005203792615828669
16948,0.00443579983447992
16949,-0.005892564064928897
16950,-0.01190971437340707
16951,0.007736224581291433
16952,0.0015924773921336451
16953,0.0035731422727436576
16954,0.008567438091298915
16955,0.008803589826410812
16956,-0.0037338245810014147
16957,-0.0030281115167745793
16958,-0.0056452690480035235
16959,-0.011775729136054222
16960,-0.011926417664800413
16961,-0.0013519377636590547
16962,0.006824316893971057
16963,-0.001624938423221254
16964,0.002821237128839689
16965,0.01787809724256044
16966,0.01361538475964598
16967,0.019466559049051528
16968,0.020695362158894202
16969,0.01662119560019921
16970,0.018485458908551477
16971,0.023911537326187574
16972,0.025307844383547044
16973,0.029394326651696296
16974,0.03441726829933273
16975,0.03904294398751661
16976,0.03054996150157551
16977,0.023049323842536353
16978,0.03656691136840076
16979,0.037784636980341
16980,0.03398914961762191
16981,0.02975789231101625
16982,0.03121124941649197
16983,0.02773951074946304
16984,0.03198721144151235
16985,0.03124187300815053
16986,0.03496933180638596
16987,0.024566473399846425
16988,0.02356700842141457
16989,0.02525856654365638
16990,0.01927773101525802
16991,0.016061971452447334
16992,0.009816156067413718
16993,0.011952059503441777
16994,0.010774764557076233
16995,-0.006796323472372544
16996,-0.009436872077179824
16997,-0.010311280748932256
16998,-0.002577090198955328
16999,-0.007226044409911145
17000,-0.008807993608928444
17001,-0.009872648800950849
17002,-0.0018626741449260455
17003,-0.004060701265832819
17004,0.0007134705735904309
17005,-0.0017173589902118403
17006,-9.404493605644513e-05
17007,0.018978075980526556
17008,0.01842301978935562
17009,0.018467774253296123
17010,0.02153500562790142
17011,0.027780213047469648
17012,0.022202551815491734
17013,0.01704145762323933
17014,0.008628838266317492
17015,0.005834154353370883
17016,-0.012565793559025146
17017,-0.013495784583620182
17018,-0.013999255566373959
17019,-0.014964097981673611
17020,-0.007520023043312214
17021,-0.014831588289175489
17022,-0.030044055243678133
17023,-0.03684737899116039
17024,-0.03917692228334883
17025,-0.03896558000140725
17026,-0.043551855080108545
17027,-0.03890234880655515
17028,-0.04418669614859521
17029,-0.0293790804140325
17030,-0.03526114371380768
17031,-0.030490889818427177
17032,-0.02511689011138524
17033,-0.026183136122939796
17034,-0.027961110981830475
17035,-0.033385341774611034
17036,-0.02640472179311078
17037,-0.015966171664954808
17038,-0.006606030816227945
17039,-0.003914665427925851
17040,0.0012238347544937945
17041,0.006951446485589259
17042,0.00789481456322874
17043,0.0012270711404886415
17044,-0.0072656539405948715
17045,0.002527738698679346
17046,0.010656873897447952
17047,-0.0014780383544533765
17048,0.0023719541928272016
17049,-0.007609168976384105
17050,-0.007508675547548927
17051,-0.009785872241756078
17052,-0.012634866669565453
17053,-0.01836222534460221
17054,-0.018631637252311137
17055,-0.011555840804259743
17056,-0.009829476089759207
17057,-0.0069990690291959435
17058,-0.0007667504130789868
17059,0.0046428292957825116
17060,0.005021296819357691
17061,0.009606342014172285
17062,0.017771216506201712
17063,0.016381678691154148
17064,0.01575011437840533
17065,0.012077019910019146
