,close
16821,0.01865198911409377
16822,0.013941883831114622
16823,0.01489730656912107
16824,0.01971741446773474
16825,0.01682210907039009
16826,0.01962159639758299
16827,0.013989922160083585
16828,0.011074319238637926
16829,0.007269746593425288
16830,0.014237120186613422
16831,0.009007185129352018
16832,0.016717880126349925
16833,0.0185700316983701
16834,0.014818663723349059
16835,0.010997082415666022
16836,0.004767758720445885
16837,0.0059933532681297925
16838,0.0075624001834210695
16839,0.018079847428929582
16840,0.011676284449961055
16841,0.015041284396674343
16842,0.010039305913398711
16843,0.008946429244141286
16844,0.004219421148026127
16845,0.007617067825145773
16846,0.00941279497682501
16847,0.002695203725373322
16848,3.579278968351226e-05
16849,-0.005142115225718308
16850,-0.007071231037723244
16851,-0.00936518892634826
16852,-0.009698982015652785
16853,-0.005582011558431174
16854,-0.002987669133414374
16855,-0.005530895504280634
16856,0.001825463523715857
16857,0.0016609057209241032
16858,0.006258958723063152
16859,0.007858996557599258
16860,0.015571405826546536
16861,0.018244703173405437
16862,0.016613635206389185
16863,0.014098423977721803
16864,0.01498937571094154
16865,0.024646413254887437
16866,0.016194360735836192
16867,0.02411165725696996
16868,0.017931244699697205
16869,0.016908807160395656
16870,0.00792470465543396
16871,0.021082791543223116
16872,0.024354307247019463
16873,0.02218335731121963
16874,0.02000074926712319
16875,0.010420968821471335
16876,0.007899843964157474
16877,0.0019774576596022736
16878,-0.00034074061210914166
16879,-0.0014999961945126874
16880,0.003679713602809734
16881,-0.0059158922244880695
16882,-0.0063404483485350995
16883,-0.010693589695816864
16884,-0.006097807835996151
16885,-0.007365404824139241
16886,-0.003973907900224816
16887,0.003582715981615675
16888,0.007898174287325586
16889,-0.0005369562920542661
16890,-0.007362766149636273
16891,-0.012292088875324056
16892,-0.01908995082139543
16893,-0.026039117489242224
16894,-0.02667686543629133
16895,-0.021734322252516033
16896,-0.018725073211399254
16897,-0.020925824638168954
16898,-0.02021148271837413
16899,-0.012583941847067164
16900,-0.01119182476252207
16901,-0.01378040488057082
16902,-0.002052305834128793
16903,0.007421677771889242
16904,0.01100890000955633
16905,0.012630667371591391
16906,0.00972070363473519
16907,0.033207946409713175
16908,0.03406720468167441
16909,0.035181871623564336
16910,0.03439140272852167
16911,0.03580349887754975
16912,0.02721036485910972
16913,0.026585716568141845
16914,0.022471293970144218
16915,0.02213291412161999
16916,0.02143933095371673
16917,-0.0008334925939150073
16918,-0.0028572394706068496
16919,-0.008536233031472745
16920,-0.006109430119724992
16921,-0.0053243538705028985
16922,-0.0005168595762086497
16923,0.003331367561166143
16924,0.0023816971799226986
16925,0.0023469857340082272
16926,0.00778045878589246
16927,0.006137982751375585
16928,6.803125859497467e-05
16929,-7.79718945810772e-05
16930,0.0006896291255941487
16931,0.0063291007045934945
16932,0.0013046931450065018
16933,0.0011638874256434477
16934,0.002652510506156711
16935,0.0011353246768895358
16936,-0.0028064934261785948
16937,-0.008188385830517921
16938,-0.007345627915965578
16939,0.0027139680085428676
16940,0.005482787209304238
16941,-0.011599351435898757
16942,-0.009044586835482978
16943,-0.010087221272507186
16944,-0.014050951856423563
16945,-0.014498037586536517
16946,-0.006268861653209029
16947,0.0018925536751916799
16948,0.008496046739573944
16949,0.005985759271984903
16950,0.0007208582277589662
16951,0.014271309003385545
16952,0.011997964887805333
16953,0.006899433524175316
16954,0.00414388376487112
16955,0.003243073200343899
16956,0.0016524506237234828
16957,-0.007011121117382744
16958,-0.007316240424540261
16959,-0.007454362547133765
16960,-0.0071488875985234075
16961,-0.011785874589864026
16962,-0.006312233765533065
16963,-0.001625773008954784
16964,3.2297838079096904e-05
16965,0.0007039414213278866
16966,0.0051242106921402806
16967,0.017284157673782295
16968,0.0016841240587117828
16969,-0.0015771144881132557
16970,0.01226756201042418
16971,0.019095457805147525
16972,0.015393680827410815
16973,0.01898012645754805
16974,0.02106673797127897
16975,0.02341003637827966
16976,0.013213646147027098
16977,0.011930129708475425
16978,0.029393466135591413
16979,0.0315404575021651
16980,0.0215116841310218
16981,0.02191692451344203
16982,0.02085925273965991
16983,0.017260053426856
16984,0.01920748483125066
16985,0.027676602030546376
16986,0.024914313822058824
16987,0.021240003176988653
16988,0.01734205203488596
16989,0.018668044228492966
16990,0.015726336314696436
16991,0.017558672072491698
16992,0.013430789855094355
16993,0.01648352756118869
16994,0.019089754371158195
16995,0.006977792747331153
16996,0.008325289599377176
16997,-0.0003210621773798081
16998,0.0016335806387367535
16999,-0.0017422753949475815
17000,-0.010230086525888225
17001,-0.01906047130836802
17002,-0.013524513018345117
17003,-0.00864304783665957
17004,-0.01360775056847259
17005,-0.01226153127744007
17006,-0.008414150931628854
17007,0.0017101553063588375
17008,0.0003990624920306447
17009,0.008945692633744711
17010,0.01212719418890547
17011,0.01783564650364119
17012,0.029263950216184064
17013,0.022722343644586418
17014,0.024093467787802147
17015,0.020069378699351773
17016,0.01824299325177371
17017,0.010259544429150462
17018,0.012362019386740503
17019,-0.00580565978715086
17020,-0.004789779370601851
17021,-0.020782123524494205
17022,-0.030213393075981563
17023,-0.03144940640494995
17024,-0.024173611030904582
17025,-0.0166602526279542
17026,-0.024363852777987544
17027,-0.023343577588951437
17028,-0.03146749971475448
17029,-0.02444526642655152
17030,-0.025364390865326943
17031,-0.013709859734788886
17032,-0.015758817779812542
17033,-0.0186324991067412
17034,-0.020354666497621222
17035,-0.032607213942579504
17036,-0.03634684099643891
17037,-0.025287088143028047
17038,-0.020725395967810683
17039,-0.012782664148436962
17040,-0.010950498706526852
17041,-0.006872718371082494
17042,-3.609714397763979e-05
17043,0.006613258954408525
17044,0.0011485880598855627
17045,0.011494867971418413
17046,0.0243805581244403
17047,0.017569771982869947
17048,0.008990237363422198
17049,0.0005027376085291404
17050,0.003334776673147117
17051,0.00033629065421639226
17052,-0.010936188611103988
17053,-0.011875017379370753
17054,-0.01644427608449664
17055,-0.01957682646608652
17056,-0.02338025496329805
17057,-0.02040423464534095
17058,-0.01308141984909195
17059,-0.010313731330599232
17060,-0.0027146823881372523
17061,0.0036160245069137087
17062,0.011943422097135033
17063,0.005830809077265532
17064,0.012854884997712306
17065,0.01600164510487541
17066,0.019926735925143997
17067,0.019522205654644867
17068,0.023098493683359603
17069,0.018014108654900763
17070,0.003864259290372378
17071,0.003287769821155845
17072,0.0012693065127269629
17073,0.012564400912083922
17074,0.012053184801127919
17075,0.015403885206942457
17076,0.009634107504146314
17077,0.006256197873931842
17078,0.004170241285225933
17079,0.007678218697485124
17080,0.003482746836954537
17081,0.0023661840430041032
17082,-0.01252347512005682
17083,-0.02003542846438793
17084,-0.01609922911157746
17085,-0.021393024577440686
17086,-0.017657238809928658
17087,-0.020199698783348773
17088,-0.011031884892436521
17089,-0.008117087942128953
17090,0.006889827180937329
17091,0.0007645108306383569
17092,0.013213097072355278
17093,0.0077181814713887555
17094,0.001055309300681372
17095,0.002909393183707389
17096,-0.0021203107343409256
17097,-0.009537952901901504
17098,-0.016776492738031064
17099,-0.016499354348153784
17100,-0.02643045880913072
17101,-0.024114874649807383
17102,-0.017877974915031677
17103,-0.02166379599081936
17104,-0.019352482584022272
17105,-0.019602936921862036
17106,-0.01763072688823707
17107,-0.01076443760815858
17108,-0.01801892339320052
17109,-0.009063511436390637
17110,-0.0022551302329338247
17111,0.002148890204146689
17112,-0.0015273306371944332
17113,0.007772728955045005
17114,0.017625979142297323
17115,0.020585511728788388
17116,0.020093910058434142
17117,0.02382130017390342
17118,0.04277480923648303
17119,0.03362146931485245
17120,0.042998224286872534
17121,0.04097242286568806
17122,0.03877047569658977
17123,0.04837942318374498
17124,0.03659891558921513
17125,0.030038070199539527
17126,0.028088380108828418
17127,0.03981355871097991
17128,0.026711912749935528
17129,0.031993245743818205
17130,0.020815406151593368
17131,0.02035560291843648
17132,0.0258729718212733
17133,0.012383176872528844
17134,0.008638914060666025
17135,0.00914096966872781
17136,0.020735003792854034
17137,0.010050654474353143
17138,0.01585354607573182
17139,0.006871359202258015
17140,0.0057531552818058575
17141,0.026246830151175154
17142,0.018786137916913526
17143,0.020360296242703618
17144,0.023648393213366058
17145,0.02973384010859348
17146,0.022268719996873323
17147,0.02282318261331468
17148,0.023038081191329364
17149,0.0256303477281884
17150,0.012580466665034413
17151,-0.00625220644125611
17152,-0.007029269151223193
17153,-0.010268731948215076
17154,-0.004117765152004733
17155,-0.006816874877875449
17156,0.007235721251345697
17157,0.008221630188308737
17158,0.0034198071351667016
17159,0.01783315601240071
17160,0.027544474885208833
17161,0.022699851264865942
17162,0.027949434397458315
17163,0.03889860990734013
17164,0.03396349911938176
17165,0.0005877060332337424
17166,-0.009110570646166612
17167,-0.011723917678452864
17168,-0.006147263123362627
17169,-0.01880481723355297
17170,-0.022782768890870973
17171,-0.011455175384271989
17172,-0.024308497451519463
17173,-0.029200718680829484
17174,-0.03954566192428629
17175,-0.004929152257346775
17176,-0.008779903007596098
17177,-0.00911724055368613
17178,-0.01867028603980399
17179,-0.02301820478636524
17180,-0.017829598485833736
17181,-0.029552393241373688
17182,-0.019933844531755708
17183,-0.033467255631376716
17184,-0.018189731608785335
17185,-0.022830717530175116
17186,-0.03129411892646841
17187,-0.019611011908635085
17188,-0.010039035711270355
17189,-0.013399071267852756
17190,-0.008348269327254432
17191,-0.005699123547452828
17192,0.009208210439410213
17193,0.014716505216951134
17194,0.008465241506257729
17195,0.0034631137721456
17196,0.014143332169941198
17197,0.0024561559228088925
17198,0.005974712506477801
17199,0.007269995560065942
17200,0.006775703199001318
17201,0.005385019610107081
17202,-0.01650769500848501
17203,-0.007476002396414446
17204,-0.01693725573916941
17205,-0.012462188207515957
17206,-0.01563896689318768
17207,-0.021290922512434113
17208,-0.03604889538947721
17209,-0.032513295491084
17210,-0.03669307339950601
17211,-0.035952730041468255
17212,-0.027584503983482903
17213,-0.033672626220543254
17214,-0.0067283520756219965
17215,-0.00761184257916573
17216,-0.009040864321168011
17217,-0.010651477618387115
17218,-0.00506081509286793
17219,-0.0047350064231744685
17220,0.0043111394999005015
17221,0.0045852004033850955
17222,0.009672267130220777
17223,0.014808141789773771
17224,-0.0016738675173896417
17225,0.010696181890491825
17226,0.019743441447933406
17227,0.02750139154150955
17228,0.027893687585554282
17229,0.022162789385959312
17230,0.015428624690145151
17231,0.017302772736031466
17232,0.014747263357984512
17233,0.016077918149221382
17234,0.011841977663202384
17235,0.0023043627253774017
17236,-0.003920606184657445
17237,0.0013255915449785893
17238,0.0028114134448126286
17239,0.009365139058579731
17240,0.015180200385524343
17241,0.013245959697872718
17242,0.008713992373713966
17243,0.0066762829659756705
17244,0.015097556173818926
17245,0.0147344529207645
17246,0.00957565047170015
17247,0.007505179885459288
17248,0.005246792971820693
17249,0.009629830786183013
17250,0.003889000188914594
17251,-0.0018699626440835258
17252,-0.0009792411532311986
17253,0.005771448352021481
17254,0.0003387158734413813
17255,0.00635094909209491
17256,0.012566798105603521
17257,0.009443568089132095
17258,0.010856313097480547
17259,0.0030569724554658116
17260,0.005504197220194023
17261,0.011593661752658701
17262,0.008825364804857702
17263,0.0041756895224277415
17264,-0.0010643717817401851
17265,-0.008578083347878058
17266,-0.009979525725162324
17267,-0.005515326224309247
17268,-0.0048875556199190736
17269,0.001030358814438016
17270,-0.0028744217833905432
17271,0.0017226495247106423
17272,0.006424049957479081
17273,0.009990629869673556
17274,0.014880666491345987
17275,0.0163526151291211
17276,0.013756550550616824
17277,0.0037299673137488865
17278,0.006057579024993547
17279,0.0040513476812457224
17280,0.0028136199875055004
17281,-0.0014793593727328417
17282,0.004247321346924229
17283,0.0008116551194449159
17284,0.0010741273975606867
17285,0.002694613159496142
17286,0.008464911316967324
17287,0.013722000225123787
17288,0.013556297445386275
17289,0.01665627186192842
17290,0.020643045172652787
17291,0.02398412033097334
17292,0.01939692417379317
17293,0.019466442293447954
17294,0.01819194238097747
17295,0.017955403789596376
17296,0.017144626683298064
17297,0.02008539149269708
17298,0.012150064261611875
17299,0.008403297004925763
17300,0.007640194363638054
17301,-0.0019868469247873383
17302,-0.003281665208951386
17303,-0.003975276092498088
17304,-0.003019649318033768
17305,-0.004974933397387733
17306,-0.003975478702914444
17307,-0.012266060522795339
17308,-0.009348460151476978
17309,-0.022138155147410563
17310,-0.018951770687882324
17311,-0.012732661067761704
17312,-0.00782321531708817
17313,-0.004633638034240611
17314,-0.006828865340287681
17315,0.000653552080384914
17316,-0.004949261693258811
17317,0.0007576502586916522
17318,0.010591838364983364
17319,0.02413226830238854
17320,0.020478688472584303
17321,0.011300083783082745
17322,0.0011158168284625895
17323,-0.004048615575032242
17324,0.005538091143858579
17325,-0.004186719761561518
17326,-0.0010761052792853183
17327,-0.0035928640554148887
17328,-0.006918028330648181
17329,-0.006443932311227563
17330,0.0039442445173807
17331,0.015512672097529205
17332,0.01855324716859828
17333,0.020426556659017762
17334,0.015890556102572832
17335,0.01923416019356429
17336,0.010031619035145578
17337,0.013587489900425012
17338,0.014072739600202557
17339,0.012910406062755453
17340,-0.0034259488103394226
17341,-0.007636911368082132
17342,-0.006228259705952745
17343,-0.010917612192976928
17344,-0.01190767787112638
17345,-0.012763636076438526
17346,-0.008222561398114211
17347,-0.012193078915222639
17348,-0.015596385708856544
17349,-0.013817674200309698
17350,-0.008246374993890101
17351,-0.005751797685737525
17352,-0.010787309137322662
17353,-0.006236783930631918
17354,-0.007139585085751521
17355,-0.015167714387537903
17356,-0.013331347925950069
17357,-0.006726383924747182
17358,-0.005856145262079079
17359,-0.006783248113833486
17360,-0.010111235240717886
17361,-0.016039204867832172
17362,-0.010736612402367937
17363,-0.028552670418680814
17364,-0.031329875332876754
17365,-0.02089921798134251
17366,-0.01995869239199584
17367,-0.025326070578221
17368,-0.02819779753934052
17369,-0.023575002360230638
17370,-0.015551909849639443
17371,-0.010684198596884641
17372,-0.013524513119465871
17373,0.010457332838157477
17374,0.012278009078295045
17375,0.015146926849773824
17376,0.0230132450003846
17377,0.025571231982973494
17378,0.020149466866937575
17379,0.017058557684828488
17380,0.01181751512450988
17381,0.0046628863682109155
17382,0.01299560618101205
17383,0.00010219170930175683
17384,0.0014720118277235824
17385,-0.007568458903836406
17386,-0.015783675741624842
17387,-0.0016548701996169546
17388,-0.00014201745495407537
17389,-0.0015657972719461937
17390,-0.005024954276325927
17391,0.0032659599848699535
17392,0.0008296720836483709
17393,0.010839420087117926
17394,0.007731397593838892
17395,0.012104355532723638
17396,0.014534873447866711
17397,0.0018954095091790457
17398,0.0062818662967996115
17399,0.01155449596194764
17400,0.012878580174409352
17401,0.00961062642415742
17402,0.0009415695901119242
17403,0.0033522522461578406
17404,0.007306227714251721
17405,0.004127050303014548
17406,0.0030047371005012757
17407,6.985314052564113e-05
17408,-0.006488700790483909
17409,-0.009235514141599493
17410,-0.0010098734207390093
17411,-0.0003616838521062984
17412,0.0051558536420574005
17413,-0.0008811100522637582
17414,0.0003308816669049376
17415,0.0038312971327396817
17416,0.0025944263533675678
17417,0.0066203417046411485
17418,0.007960735114186268
17419,0.007746364139097983
17420,0.005839247215710727
17421,-0.0029247652731856175
17422,-0.005537918456832665
17423,0.004714066330480291
17424,0.0038490732512388892
17425,0.0030819001264472496
17426,0.008814811407950976
17427,0.006392977998356875
17428,0.011712389646360009
17429,0.0031362468261197157
17430,-0.0005337943479788066
