entry_time,exit_time,direction,entry_price,exit_price,pnl,pnl_pct,holding_bars,position_size,exit_reason
2023-01-06 09:00:00,2023-01-06 13:00:00,long,4040.0,4109.0,16.513061761093137,1.7030798020929394,3,0.24,signal
2023-01-06 13:00:00,2023-01-09 09:00:00,long,4111.0,4090.0,-17.324863967895507,-0.5267837499360103,6,0.8,signal
2023-01-09 09:00:00,2023-01-09 14:00:00,long,4092.0,4093.0,0.2263350015878677,0.018437194655251527,4,0.3,signal
2023-01-09 14:00:00,2023-01-11 10:00:00,long,4095.0,4140.0,6.7314712505042555,1.0958846154667083,15,0.15,signal
2023-01-12 10:00:00,2023-01-16 13:00:00,short,4117.0,4098.0,12.897464998364446,0.44753339804866393,20,0.7,signal
2023-01-18 13:00:00,2023-01-19 13:00:00,long,4153.0,4177.0,3.5812574999034408,0.5748868287829586,9,0.15,signal
2023-01-19 13:00:00,2023-01-20 09:00:00,long,4179.0,4172.0,-1.7281017597198485,-0.17230016747625515,6,0.24,signal
2023-01-30 15:00:00,2023-01-31 10:00:00,long,4204.0,4196.0,-1.9683839984893796,-0.19509038995494168,5,0.24,signal
2023-02-09 10:00:00,2023-02-10 10:00:00,long,4094.0,4056.0,-5.718337499946355,-0.9311736687748503,9,0.15,signal
2023-02-10 10:00:00,2023-02-10 14:00:00,short,4056.0,4041.0,10.10324702322483,0.3558483735990713,3,0.7,signal
2023-02-15 15:00:00,2023-02-16 15:00:00,long,4065.0,4143.0,11.681531999856235,1.915790405880481,9,0.15,signal
2023-02-16 15:00:00,2023-02-17 15:00:00,long,4145.0,4165.0,15.468160018920898,0.46647044689146255,9,0.8,signal
2023-02-17 15:00:00,2023-02-20 10:00:00,long,4167.0,4166.0,-0.16874924987554552,-0.026997720162474287,5,0.15,signal
2023-02-21 14:00:00,2023-02-22 14:00:00,long,4249.0,4234.0,-2.2690867495536806,-0.3560189455642395,9,0.15,signal
2023-02-23 09:00:00,2023-02-23 22:00:00,long,4284.0,4227.0,-13.729023358154297,-1.3353002799325295,7,0.24,signal
2023-03-01 21:00:00,2023-03-02 22:00:00,long,4214.0,4226.0,1.7810100004076956,0.2817607974066913,10,0.15,signal
2023-03-02 22:00:00,2023-03-03 10:00:00,long,4228.0,4256.0,21.857024002075196,0.6461986755580414,3,0.8,signal
2023-03-03 10:00:00,2023-03-06 13:00:00,long,4258.0,4191.0,-10.069010248929262,-1.5764850867276126,11,0.15,signal
2023-03-07 14:00:00,2023-03-08 13:00:00,long,4264.0,4253.0,-3.3766530007123947,-0.2639659944271728,8,0.3,signal
2023-03-08 13:00:00,2023-03-08 21:00:00,short,4253.0,4251.0,0.9833040142059327,0.03302892123898871,3,0.7,signal
2023-03-10 09:00:00,2023-03-13 21:00:00,long,4327.0,4327.0,-0.5538559722900391,-0.01599999919950425,15,0.8,signal
2023-03-13 21:00:00,2023-03-14 09:00:00,long,4329.0,4384.0,8.230395750403403,1.2674822130443373,3,0.15,signal
2023-03-14 09:00:00,2023-03-14 13:00:00,short,4384.0,4367.0,11.471201021075249,0.3738008674750798,3,0.7,signal
2023-03-28 10:00:00,2023-03-29 11:00:00,long,4127.0,4140.0,3.0723820816040037,0.3101912286572171,10,0.24,signal
2023-03-29 11:00:00,2023-03-29 15:00:00,long,4142.0,4147.0,0.7313497504591943,0.11771281996767974,3,0.15,signal
2023-04-07 22:00:00,2023-04-10 14:00:00,long,4006.0,3890.0,-17.417765998989342,-2.8986130802112404,6,0.15,signal
2023-04-13 10:00:00,2023-04-13 21:00:00,long,3877.0,3885.0,5.903232002258301,0.1903286046639896,5,0.8,signal
2023-04-18 10:00:00,2023-04-19 09:00:00,long,3974.0,3951.0,-18.90719997406006,-0.594715650920359,8,0.8,signal
2023-04-27 10:00:00,2023-04-28 10:00:00,long,3723.0,3706.0,-2.5667152489721774,-0.45961415506709236,9,0.15,signal
2023-04-28 10:00:00,2023-04-28 14:00:00,short,3706.0,3678.0,19.238184008598328,0.7415844579677099,3,0.7,signal
2023-05-05 23:00:00,2023-05-08 21:00:00,long,3655.0,3737.0,65.12691200256347,2.2273225719070955,7,0.8,signal
2023-05-08 21:00:00,2023-05-09 15:00:00,long,3739.0,3693.0,-6.916722000092268,-1.233257020610193,8,0.15,signal
2023-05-15 13:00:00,2023-05-16 21:00:00,long,3644.0,3639.0,-0.7663867494463921,-0.14020979682517234,12,0.15,signal
2023-05-18 10:00:00,2023-05-18 15:00:00,long,3700.0,3687.0,-1.9666207493841648,-0.35434608097011977,4,0.15,signal
2023-05-26 22:00:00,2023-05-29 13:00:00,long,3498.0,3484.0,-11.64684799194336,-0.41619668353142364,5,0.8,signal
2023-05-29 13:00:00,2023-05-31 10:00:00,long,3486.0,3446.0,-6.015596999824047,-1.1504297188418526,16,0.15,signal
2023-06-01 13:00:00,2023-06-02 10:00:00,long,3526.0,3526.0,-0.01586699903011322,-0.0029999998166218983,7,0.15,signal
2023-06-05 09:00:00,2023-06-05 15:00:00,long,3681.0,3637.0,-22.182949990034103,-1.2052675897872374,5,0.5,signal
2023-06-05 15:00:00,2023-06-07 09:00:00,long,3639.0,3634.0,-0.7663642497360705,-0.1403983236669544,13,0.15,signal
2023-06-09 13:00:00,2023-06-09 21:00:00,long,3692.0,3710.0,13.926272010803224,0.47150162550119257,3,0.8,signal
2023-06-09 21:00:00,2023-06-12 15:00:00,long,3712.0,3650.0,-9.316564499437808,-1.6732335667093767,8,0.15,signal
2023-06-13 13:00:00,2023-06-14 15:00:00,long,3726.0,3741.0,11.522112007141114,0.38654428365341903,11,0.8,signal
2023-06-27 10:00:00,2023-06-27 22:00:00,long,3699.0,3717.0,13.925376014709475,0.47057907592286674,6,0.8,signal
2023-06-27 22:00:00,2023-06-28 14:00:00,long,3719.0,3715.0,-0.6167264994978904,-0.11055418114150586,6,0.15,signal
2023-06-30 22:00:00,2023-07-03 11:00:00,short,3737.0,3741.0,-3.166421996355057,-0.12104522330192502,4,0.7,signal
2023-07-04 14:00:00,2023-07-04 23:00:00,long,3756.0,3769.0,1.933068750053644,0.34310769436521904,4,0.15,signal
2023-07-06 10:00:00,2023-07-06 21:00:00,long,3775.0,3757.0,-14.882047996520996,-0.49278304624241703,5,0.8,signal
2023-07-11 22:00:00,2023-07-17 11:00:00,short,3699.0,3714.0,-10.863236993551254,-0.41954338985638023,31,0.7,signal
2023-07-20 21:00:00,2023-07-21 14:00:00,long,3794.0,3761.0,-4.9669987490773195,-0.8727813651515235,7,0.15,signal
2023-07-24 10:00:00,2023-07-24 15:00:00,long,3810.0,3793.0,-4.123793278884888,-0.45098351693841726,4,0.24,signal
2023-07-25 13:00:00,2023-07-26 23:00:00,long,3858.0,3854.0,-3.6935680007934573,-0.11967236912887044,14,0.8,signal
2023-07-27 15:00:00,2023-07-28 13:00:00,long,3864.0,3846.0,-4.36440959815979,-0.47062732899411125,7,0.24,signal
2023-07-28 13:00:00,2023-07-31 15:00:00,short,3846.0,3850.0,-3.1771039873361584,-0.11801143998722824,11,0.7,signal
2023-08-01 14:00:00,2023-08-01 23:00:00,long,3859.0,3858.0,-0.28444991798400876,-0.030712826939622614,4,0.24,signal
2023-08-16 21:00:00,2023-08-17 11:00:00,long,3714.0,3694.0,-3.016667999178171,-0.5414948840743441,5,0.15,signal
2023-08-17 22:00:00,2023-08-18 10:00:00,long,3726.0,3720.0,-1.4828889598846433,-0.16582673106600504,3,0.24,signal
2023-08-18 10:00:00,2023-08-18 14:00:00,long,3722.0,3723.0,0.32352001190185553,0.010865126675908634,3,0.8,signal
2023-08-18 14:00:00,2023-08-18 23:00:00,long,3725.0,3647.0,-11.71658699914813,-2.096928321995191,4,0.15,signal
2023-08-22 22:00:00,2023-08-23 15:00:00,long,3725.0,3726.0,0.32313602447509765,0.010843490754197908,7,0.8,signal
2023-08-23 15:00:00,2023-08-24 10:00:00,long,3728.0,3737.0,1.3332037509977817,0.23841268794667056,5,0.15,signal
2023-08-28 09:00:00,2023-08-28 15:00:00,short,3701.0,3668.0,22.73891901373863,0.8777133212544345,5,0.7,signal
2023-08-31 21:00:00,2023-09-04 14:00:00,long,3766.0,3820.0,8.082931500077247,1.4308605948092137,16,0.15,signal
2023-09-12 13:00:00,2023-09-12 23:00:00,long,3798.0,3786.0,-1.8170639991760253,-0.3189510267116071,5,0.15,signal
2023-09-15 10:00:00,2023-09-15 21:00:00,long,3823.0,3819.0,-3.689087982177735,-0.12062150085592907,5,0.8,signal
2023-09-15 21:00:00,2023-09-19 22:00:00,long,3821.0,3836.0,2.2327717503905298,0.389561502292686,19,0.15,signal
2023-09-20 13:00:00,2023-09-20 22:00:00,short,3840.0,3823.0,11.524513018131255,0.4287393235911926,4,0.7,signal
2023-09-22 23:00:00,2023-09-25 11:00:00,long,3775.0,3727.0,-11.563211518478393,-1.276292662083708,3,0.24,signal
2023-09-28 10:00:00,2023-09-28 14:00:00,long,3706.0,3699.0,-3.68512499332428,-0.19887344810168806,3,0.5,signal
2023-09-28 14:00:00,2023-10-09 11:00:00,long,3701.0,3638.0,-9.46651275023818,-1.7052171035284482,4,0.15,signal
2023-10-11 22:00:00,2023-10-17 10:00:00,short,3627.0,3645.0,-12.956327986121176,-0.5103126545402016,30,0.7,signal
2023-10-17 10:00:00,2023-10-18 11:00:00,long,3645.0,3636.0,-1.3663822500407696,-0.24990987655066657,10,0.15,signal
2023-10-19 22:00:00,2023-10-20 21:00:00,long,3646.0,3599.0,-38.063680000305176,-1.3049808008881367,8,0.8,signal
2023-10-25 09:00:00,2023-10-25 21:00:00,long,3668.0,3672.0,1.8165000081062317,0.09904580196871493,6,0.5,signal
2023-10-25 21:00:00,2023-10-26 10:00:00,long,3674.0,3670.0,-0.6165239994227886,-0.1118715295631988,4,0.15,signal
2023-10-30 11:00:00,2023-11-03 11:00:00,long,3721.0,3799.0,11.683080000579356,2.0931792529928077,36,0.15,signal
2023-11-06 10:00:00,2023-11-06 15:00:00,long,3806.0,3802.0,-0.6171180000901223,-0.10809563848136668,4,0.15,signal
2023-11-07 22:00:00,2023-11-08 14:00:00,long,3782.0,3787.0,3.5155840301513672,0.11619460702509807,6,0.8,signal
2023-11-09 15:00:00,2023-11-10 11:00:00,long,3854.0,3864.0,1.482634500414133,0.25646678782462085,6,0.15,signal
2023-11-10 11:00:00,2023-11-10 22:00:00,long,3866.0,3889.0,11.30612500011921,0.5849004138706265,5,0.5,signal
2023-11-10 22:00:00,2023-11-13 13:00:00,long,3891.0,3869.0,-3.3174599991738796,-0.5683988690437556,5,0.15,signal
2023-11-13 13:00:00,2023-11-13 22:00:00,short,3869.0,3856.0,8.721475010514258,0.3220276561132171,4,0.7,signal
2023-11-15 09:00:00,2023-11-15 13:00:00,long,3956.0,3942.0,-11.705471992492676,-0.36986450936844906,3,0.8,signal
2023-11-15 13:00:00,2023-11-15 23:00:00,long,3944.0,3904.0,-9.645204479598998,-1.0189744421483051,5,0.24,signal
2023-11-16 22:00:00,2023-11-17 11:00:00,long,3981.0,3952.0,-23.70771198272705,-0.7444019085257175,4,0.8,signal
2023-11-17 11:00:00,2023-11-17 15:00:00,long,3954.0,3928.0,-3.9177344991266723,-0.6605520989928633,3,0.15,signal
2023-11-20 21:00:00,2023-11-22 09:00:00,long,4001.0,4007.0,4.287488021850586,0.13395051305456718,12,0.8,signal
2023-12-05 10:00:00,2023-12-05 14:00:00,short,3903.0,3909.0,-4.582787995934487,-0.1677386624184505,3,0.7,signal
2023-12-07 21:00:00,2023-12-11 22:00:00,long,4003.0,4013.0,1.4819640004634855,0.2468088934071922,19,0.15,signal
2023-12-11 22:00:00,2023-12-13 13:00:00,long,4015.0,3959.0,-45.31033599853516,-1.4106580323329752,14,0.8,signal
2023-12-20 22:00:00,2023-12-21 13:00:00,long,3929.0,3968.0,5.832231750637293,0.9896040978429275,5,0.15,signal
2023-12-21 22:00:00,2023-12-22 21:00:00,long,3995.0,4000.0,3.488320007324219,0.10914643327046991,8,0.8,signal
2023-12-22 21:00:00,2023-12-27 10:00:00,long,4002.0,4009.0,1.0319752509891986,0.1719099202047641,22,0.15,signal
2023-12-27 10:00:00,2023-12-27 14:00:00,short,4009.0,4021.0,-8.793469986915587,-0.3133474677303064,3,0.7,signal
2024-01-03 09:00:00,2024-01-05 14:00:00,long,4051.0,3992.0,-8.868096748888492,-1.4594086643443582,22,0.15,signal
2024-01-09 22:00:00,2024-01-10 13:00:00,long,3935.0,3907.0,-22.901887969970705,-0.7275059710918267,5,0.8,signal
2024-01-15 09:00:00,2024-01-15 13:00:00,long,3894.0,3912.0,13.90041603088379,0.4462126358141946,3,0.8,signal
2024-01-15 13:00:00,2024-01-16 10:00:00,short,3912.0,3886.0,17.817898001074788,0.6506682004482468,7,0.7,signal
2024-01-16 10:00:00,2024-01-16 22:00:00,long,3886.0,3911.0,19.50099201202393,0.6272835824763229,6,0.8,signal
2024-01-24 09:00:00,2024-01-26 09:00:00,long,3934.0,3963.0,4.332231750637293,0.7341521353393141,18,0.15,signal
2024-01-29 11:00:00,2024-01-29 23:00:00,long,3973.0,3967.0,-0.9178649993240833,-0.15401711541640797,6,0.15,signal
