,volume
2023-01-09 13:40:00,7076.0
2023-01-09 13:45:00,11257.0
2023-01-09 13:50:00,19399.0
2023-01-09 13:55:00,8654.0
2023-01-09 14:00:00,10597.0
2023-01-09 14:05:00,5854.0
2023-01-09 14:10:00,6466.0
2023-01-09 14:15:00,5158.0
2023-01-09 14:20:00,8917.0
2023-01-09 14:25:00,6481.0
2023-01-09 14:30:00,10865.0
2023-01-09 14:35:00,5128.0
2023-01-09 14:40:00,6836.0
2023-01-09 14:45:00,9317.0
2023-01-09 14:50:00,13894.0
2023-01-09 14:55:00,17054.0
2023-01-09 15:00:00,5776.0
2023-01-09 21:00:00,72736.0
2023-01-09 21:05:00,34028.0
2023-01-09 21:10:00,20891.0
2023-01-09 21:15:00,26211.0
2023-01-09 21:20:00,20467.0
2023-01-09 21:25:00,17758.0
2023-01-09 21:30:00,10035.0
2023-01-09 21:35:00,13979.0
2023-01-09 21:40:00,15532.0
2023-01-09 21:45:00,19521.0
2023-01-09 21:50:00,10821.0
2023-01-09 21:55:00,5593.0
2023-01-09 22:00:00,9037.0
2023-01-09 22:05:00,6216.0
2023-01-09 22:10:00,6441.0
2023-01-09 22:15:00,3457.0
2023-01-09 22:20:00,8487.0
2023-01-09 22:25:00,6388.0
2023-01-09 22:30:00,7207.0
2023-01-09 22:35:00,5186.0
2023-01-09 22:40:00,9470.0
2023-01-09 22:45:00,4448.0
2023-01-09 22:50:00,8184.0
2023-01-09 22:55:00,17001.0
2023-01-09 23:00:00,4166.0
2023-01-10 09:00:00,25236.0
2023-01-10 09:05:00,27781.0
2023-01-10 09:10:00,13331.0
2023-01-10 09:15:00,7982.0
2023-01-10 09:20:00,9609.0
2023-01-10 09:25:00,7467.0
2023-01-10 09:30:00,10579.0
2023-01-10 09:35:00,16109.0
2023-01-10 09:40:00,7897.0
2023-01-10 09:45:00,7659.0
2023-01-10 09:50:00,4814.0
2023-01-10 09:55:00,6541.0
2023-01-10 10:00:00,12257.0
2023-01-10 10:05:00,7217.0
2023-01-10 10:10:00,4772.0
2023-01-10 10:15:00,629.0
2023-01-10 10:30:00,9691.0
2023-01-10 10:35:00,11079.0
2023-01-10 10:40:00,4304.0
2023-01-10 10:45:00,4686.0
2023-01-10 10:50:00,7863.0
2023-01-10 10:55:00,34749.0
2023-01-10 11:00:00,24678.0
2023-01-10 11:05:00,20767.0
2023-01-10 11:10:00,38168.0
2023-01-10 11:15:00,24252.0
2023-01-10 11:20:00,14168.0
2023-01-10 11:25:00,9685.0
2023-01-10 11:30:00,4887.0
2023-01-10 13:30:00,14810.0
2023-01-10 13:35:00,10659.0
2023-01-10 13:40:00,21701.0
2023-01-10 13:45:00,19243.0
2023-01-10 13:50:00,27153.0
2023-01-10 13:55:00,18511.0
2023-01-10 14:00:00,15462.0
2023-01-10 14:05:00,9782.0
2023-01-10 14:10:00,6422.0
2023-01-10 14:15:00,10743.0
2023-01-10 14:20:00,22485.0
2023-01-10 14:25:00,32725.0
2023-01-10 14:30:00,20241.0
2023-01-10 14:35:00,24025.0
2023-01-10 14:40:00,22611.0
2023-01-10 14:45:00,15551.0
2023-01-10 14:50:00,17381.0
2023-01-10 14:55:00,20841.0
2023-01-10 15:00:00,10756.0
2023-01-10 21:00:00,78666.0
2023-01-10 21:05:00,25095.0
2023-01-10 21:10:00,19990.0
2023-01-10 21:15:00,16938.0
2023-01-10 21:20:00,38098.0
2023-01-10 21:25:00,17679.0
2023-01-10 21:30:00,11877.0
2023-01-10 21:35:00,7959.0
2023-01-10 21:40:00,5471.0
2023-01-10 21:45:00,8125.0
2023-01-10 21:50:00,12407.0
2023-01-10 21:55:00,9294.0
2023-01-10 22:00:00,11431.0
2023-01-10 22:05:00,22567.0
2023-01-10 22:10:00,11299.0
2023-01-10 22:15:00,7307.0
2023-01-10 22:20:00,5005.0
2023-01-10 22:25:00,2999.0
2023-01-10 22:30:00,10107.0
2023-01-10 22:35:00,6869.0
2023-01-10 22:40:00,5168.0
2023-01-10 22:45:00,7450.0
2023-01-10 22:50:00,7431.0
2023-01-10 22:55:00,14352.0
2023-01-10 23:00:00,4898.0
2023-01-11 09:00:00,14591.0
2023-01-11 09:05:00,28968.0
2023-01-11 09:10:00,22716.0
2023-01-11 09:15:00,11588.0
2023-01-11 09:20:00,52112.0
2023-01-11 09:25:00,9964.0
2023-01-11 09:30:00,12967.0
2023-01-11 09:35:00,8741.0
2023-01-11 09:40:00,12233.0
2023-01-11 09:45:00,12405.0
2023-01-11 09:50:00,8809.0
2023-01-11 09:55:00,10428.0
2023-01-11 10:00:00,18868.0
2023-01-11 10:05:00,8523.0
2023-01-11 10:10:00,4600.0
2023-01-11 10:15:00,1114.0
2023-01-11 10:30:00,18556.0
2023-01-11 10:35:00,8527.0
2023-01-11 10:40:00,10004.0
2023-01-11 10:45:00,12999.0
2023-01-11 10:50:00,12290.0
2023-01-11 10:55:00,13477.0
2023-01-11 11:00:00,10005.0
2023-01-11 11:05:00,6352.0
2023-01-11 11:10:00,7600.0
2023-01-11 11:15:00,12615.0
2023-01-11 11:20:00,50774.0
2023-01-11 11:25:00,47430.0
2023-01-11 11:30:00,12741.0
2023-01-11 13:30:00,26296.0
2023-01-11 13:35:00,15799.0
2023-01-11 13:40:00,10278.0
2023-01-11 13:45:00,20258.0
2023-01-11 13:50:00,12882.0
2023-01-11 13:55:00,13998.0
2023-01-11 14:00:00,6601.0
2023-01-11 14:05:00,13529.0
2023-01-11 14:10:00,14478.0
2023-01-11 14:15:00,12816.0
2023-01-11 14:20:00,11225.0
2023-01-11 14:25:00,17497.0
2023-01-11 14:30:00,20676.0
2023-01-11 14:35:00,16964.0
2023-01-11 14:40:00,20754.0
2023-01-11 14:45:00,7863.0
2023-01-11 14:50:00,16344.0
2023-01-11 14:55:00,17224.0
2023-01-11 15:00:00,6422.0
2023-01-11 21:00:00,65894.0
2023-01-11 21:05:00,32625.0
2023-01-11 21:10:00,25394.0
2023-01-11 21:15:00,26274.0
2023-01-11 21:20:00,16245.0
